Creating Time,Temperature(℃),Humidity(%),Light(lux),Voltage(V),WIFI RSSI(dBm),GSM RSSI(dBm),EXT1 Temperature(℃),EXT2 Temperature(℃),RS485 Temperature(℃),RS485 Humidity(%)
2021-04-01 18:08:36,,,343.679993,,,,,,,
2021-04-01 18:08:36,24.201569,,,,,,,,,
2021-04-01 18:07:19,,,,5,,,,,,
2021-04-01 18:02:39,,63,,,,,,,,
2021-04-01 18:02:39,23.63546,,,,,,,,,
2021-04-01 18:02:39,,,352,,,,,,,
2021-04-01 17:57:39,,,353.119995,,,,,,,
2021-04-01 17:57:39,,63,,,,,,,,
2021-04-01 17:57:39,23.480583,,,,,,,,,
2021-04-01 17:52:39,,63,,,,,,,,
2021-04-01 17:52:39,,,354.559998,,,,,,,
2021-04-01 17:52:39,23.566032,,,,,,,,,
2021-04-01 17:47:39,23.622108,,,,,,,,,
2021-04-01 17:47:39,,63,,,,,,,,
2021-04-01 17:47:39,,,360.160004,,,,,,,
2021-04-01 17:42:39,,63,,,,,,,,
2021-04-01 17:42:39,23.736931,,,,,,,,,
2021-04-01 17:42:39,,,368.799988,,,,,,,
2021-04-01 17:37:39,,,352.47998,,,,,,,
2021-04-01 17:37:39,23.763641,,,,,,,,,
2021-04-01 17:37:39,,63,,,,,,,,
2021-04-01 17:32:39,,,361.919983,,,,,,,
2021-04-01 17:32:39,23.779663,,,,,,,,,
2021-04-01 17:32:39,,63,,,,,,,,
2021-04-01 17:27:39,,,355.839996,,,,,,,
2021-04-01 17:27:39,23.862442,,,,,,,,,
2021-04-01 17:27:39,,63,,,,,,,,
2021-04-01 17:22:39,,,357.919983,,,,,,,
2021-04-01 17:22:39,,63,,,,,,,,
2021-04-01 17:22:39,23.835739,,,,,,,,,
2021-04-01 17:17:39,,63,,,,,,,,
2021-04-01 17:17:39,,,379.199982,,,,,,,
2021-04-01 17:17:39,23.849091,,,,,,,,,
2021-04-01 17:12:39,,,379.359985,,,,,,,
2021-04-01 17:12:39,23.93454,,,,,,,,,
2021-04-01 17:12:39,,63,,,,,,,,
2021-04-01 17:07:39,,64,,,,,,,,
2021-04-01 17:07:39,23.835739,,,,,,,,,
2021-04-01 17:07:39,,,383.039978,,,,,,,
2021-04-01 17:02:39,,,382.079987,,,,,,,
2021-04-01 17:02:39,23.579384,,,,,,,,,
2021-04-01 17:02:39,,64,,,,,,,,
2021-04-01 16:57:39,,,378.720001,,,,,,,
2021-04-01 16:57:39,23.536659,,,,,,,,,
2021-04-01 16:57:39,,64,,,,,,,,
2021-04-01 16:52:39,,,371.039978,,,,,,,
2021-04-01 16:52:39,23.536659,,,,,,,,,
2021-04-01 16:52:39,,64,,,,,,,,
2021-04-01 16:47:39,23.552681,,,,,,,,,
2021-04-01 16:47:39,,,372.47998,,,,,,,
2021-04-01 16:47:39,,64,,,,,,,,
2021-04-01 16:42:39,,,376,,,,,,,
2021-04-01 16:42:39,23.608757,,,,,,,,,
2021-04-01 16:42:39,,64,,,,,,,,
2021-04-01 16:37:39,,,376.47998,,,,,,,
2021-04-01 16:37:39,23.63546,,,,,,,,,
2021-04-01 16:37:39,,64,,,,,,,,
2021-04-01 16:32:39,,,382.720001,,,,,,,
2021-04-01 16:32:39,23.736931,,,,,,,,,
2021-04-01 16:32:39,,63,,,,,,,,
2021-04-01 16:27:39,23.905167,,,,,,,,,
2021-04-01 16:27:39,,,365.600006,,,,,,,
2021-04-01 16:27:39,,63,,,,,,,,
2021-04-01 16:22:39,23.947891,,,,,,,,,
2021-04-01 16:22:39,,63,,,,,,,,
2021-04-01 16:22:39,,,366.720001,,,,,,,
2021-04-01 16:17:39,,63,,,,,,,,
2021-04-01 16:17:39,23.990616,,,,,,,,,
2021-04-01 16:17:39,,,379.359985,,,,,,,
2021-04-01 16:12:39,,,343.359985,,,,,,,
2021-04-01 16:12:39,23.93454,,,,,,,,,
2021-04-01 16:12:39,,63,,,,,,,,
2021-04-01 16:07:39,,,367.039978,,,,,,,
2021-04-01 16:07:39,23.918518,,,,,,,,,
2021-04-01 16:07:39,,63,,,,,,,,
2021-04-01 16:07:36,,,,5.650917,,,,,,
2021-04-01 16:02:39,,63,,,,,,,,
2021-04-01 16:02:39,23.947891,,,,,,,,,
2021-04-01 16:02:39,,,395.359985,,,,,,,
2021-04-01 15:57:39,24.129471,,,,,,,,,
2021-04-01 15:57:39,,63,,,,,,,,
2021-04-01 15:57:39,,,364.47998,,,,,,,
2021-04-01 15:52:39,,62,,,,,,,,
2021-04-01 15:52:39,24.086746,,,,,,,,,
2021-04-01 15:52:39,,,420.160004,,,,,,,
2021-04-01 15:47:39,,,431.839996,,,,,,,
2021-04-01 15:47:39,,62,,,,,,,,
2021-04-01 15:47:39,24.046692,,,,,,,,,
2021-04-01 15:42:39,,,440,,,,,,,
2021-04-01 15:42:39,24.116119,,,,,,,,,
2021-04-01 15:42:39,,62,,,,,,,,
2021-04-01 15:37:39,24.086746,,,,,,,,,
2021-04-01 15:37:39,,62,,,,,,,,
2021-04-01 15:37:39,,,434.399994,,,,,,,
2021-04-01 15:32:39,,62,,,,,,,,
2021-04-01 15:32:39,,,425.759979,,,,,,,
2021-04-01 15:32:39,24.158844,,,,,,,,,
2021-04-01 15:27:39,,,424,,,,,,,
2021-04-01 15:27:39,24.185547,,,,,,,,,
2021-04-01 15:27:39,,63,,,,,,,,
2021-04-01 15:22:39,24.172195,,,,,,,,,
2021-04-01 15:22:39,,63,,,,,,,,
2021-04-01 15:22:39,,,423.039978,,,,,,,
2021-04-01 15:17:39,,63,,,,,,,,
2021-04-01 15:17:39,24.172195,,,,,,,,,
2021-04-01 15:17:39,,,411.519989,,,,,,,
2021-04-01 15:12:39,,63,,,,,,,,
2021-04-01 15:12:39,24.086746,,,,,,,,,
2021-04-01 15:12:39,,,432.319977,,,,,,,
2021-04-01 15:07:39,24.073395,,,,,,,,,
2021-04-01 15:07:39,,64,,,,,,,,
2021-04-01 15:07:39,,,432,,,,,,,
2021-04-01 15:02:39,24.116119,,,,,,,,,
2021-04-01 15:02:39,,,454.079987,,,,,,,
2021-04-01 15:02:39,,64,,,,,,,,
2021-04-01 14:57:39,,,459.359985,,,,,,,
2021-04-01 14:57:39,24.073395,,,,,,,,,
2021-04-01 14:57:39,,64,,,,,,,,
2021-04-01 14:52:39,24.003967,,,,,,,,,
2021-04-01 14:52:39,,65,,,,,,,,
2021-04-01 14:52:39,,,432.639984,,,,,,,
2021-04-01 14:47:39,,,329.440002,,,,,,,
2021-04-01 14:47:39,,65,,,,,,,,
2021-04-01 14:47:39,23.862442,,,,,,,,,
2021-04-01 14:42:39,,,392.319977,,,,,,,
2021-04-01 14:42:39,,65,,,,,,,,
2021-04-01 14:42:39,23.793015,,,,,,,,,
2021-04-01 14:37:39,23.579384,,,,,,,,,
2021-04-01 14:37:39,,,406.23999,,,,,,,
2021-04-01 14:37:39,,65,,,,,,,,
2021-04-01 14:32:39,23.592735,,,,,,,,,
2021-04-01 14:32:39,,65,,,,,,,,
2021-04-01 14:32:38,,,176.399994,,,,,,,
2021-04-01 14:27:39,,65,,,,,,,,
2021-04-01 14:27:39,23.552681,,,,,,,,,
2021-04-01 14:27:38,,,181.440002,,,,,,,
2021-04-01 14:22:39,,66,,,,,,,,
2021-04-01 14:22:38,23.26963,,,,,,,,,
2021-04-01 14:22:38,,,119.959999,,,,,,,
2021-04-01 14:17:38,23.229568,,,,,,,,,
2021-04-01 14:17:38,,66,,,,,,,,
2021-04-01 14:17:38,,,162.679993,,,,,,,
2021-04-01 14:12:38,,66,,,,,,,,
2021-04-01 14:12:38,23.325706,,,,,,,,,
2021-04-01 14:12:38,,,165.919998,,,,,,,
2021-04-01 14:07:38,,,140.559998,,,,,,,
