Creating Time,Temperature(℃),Humidity(%),Light(lux),Voltage(V),WIFI RSSI(dBm),GSM RSSI(dBm),EXT1 Temperature(℃),EXT2 Temperature(℃),RS485 Temperature(℃),RS485 Humidity(%)
2021-04-01 15:02:40,,,,5,,,,,,
2021-04-01 15:02:36,,,,5.014118,,,,,,
2021-04-01 15:02:34,,,,5.015724,,,,,,
2021-04-01 15:02:34,,,,5.013048,,,,,,
2021-04-01 15:02:24,23.683525,,,,,,,,,
2021-04-01 15:02:24,,,134.599991,,,,,,,
2021-04-01 15:02:24,,63,,,,,,,,
2021-04-01 14:58:47,,,,5,,,,,,
2021-04-01 14:55:49,23.36042,,,,,,,,,
2021-04-01 14:55:49,,64,,,,,,,,
2021-04-01 14:55:49,,,134.319992,,,,,,,
2021-04-01 14:50:49,,64,,,,,,,,
2021-04-01 14:50:49,23.36042,,,,,,,,,
2021-04-01 14:50:49,,,160,,,,,,,
2021-04-01 14:45:49,,,152.519989,,,,,,,
2021-04-01 14:45:49,23.347069,,,,,,,,,
2021-04-01 14:45:49,,64,,,,,,,,
2021-04-01 14:40:49,23.331047,,,,,,,,,
2021-04-01 14:40:49,,,133.279999,,,,,,,
2021-04-01 14:40:49,,63,,,,,,,,
2021-04-01 14:35:49,23.290993,,,,,,,,,
2021-04-01 14:35:49,,63,,,,,,,,
2021-04-01 14:35:49,,,143.119995,,,,,,,
2021-04-01 14:30:49,,63,,,,,,,,
2021-04-01 14:30:49,23.331047,,,,,,,,,
2021-04-01 14:30:49,,,156.23999,,,,,,,
2021-04-01 14:25:49,23.347069,,,,,,,,,
2021-04-01 14:25:49,,,153.080002,,,,,,,
2021-04-01 14:25:49,,64,,,,,,,,
2021-04-01 14:20:49,,64,,,,,,,,
2021-04-01 14:20:49,,,145.319992,,,,,,,
2021-04-01 14:20:49,23.331047,,,,,,,,,
2021-04-01 14:15:49,23.304344,,,,,,,,,
2021-04-01 14:15:49,,,147,,,,,,,
2021-04-01 14:15:49,,64,,,,,,,,
2021-04-01 14:10:49,23.290993,,,,,,,,,
2021-04-01 14:10:49,,,143.639999,,,,,,,
2021-04-01 14:10:49,,64,,,,,,,,
2021-04-01 14:05:49,,,127.399994,,,,,,,
2021-04-01 14:05:49,23.26162,,,,,,,,,
2021-04-01 14:05:49,,64,,,,,,,,
2021-04-01 14:00:49,,,106.839996,,,,,,,
2021-04-01 14:00:49,,63,,,,,,,,
2021-04-01 14:00:49,23.274971,,,,,,,,,
2021-04-01 13:55:49,23.26162,,,,,,,,,
2021-04-01 13:55:49,,,103.759995,,,,,,,
2021-04-01 13:55:49,,63,,,,,,,,
2021-04-01 13:50:49,,63,,,,,,,,
2021-04-01 13:50:49,23.274971,,,,,,,,,
2021-04-01 13:50:49,,,111.919998,,,,,,,
2021-04-01 13:45:49,,,100.040001,,,,,,,
2021-04-01 13:45:49,,63,,,,,,,,
2021-04-01 13:45:49,23.36042,,,,,,,,,
2021-04-01 13:40:49,23.373772,,,,,,,,,
2021-04-01 13:40:49,,,102.119995,,,,,,,
2021-04-01 13:40:49,,63,,,,,,,,
2021-04-01 13:35:49,23.331047,,,,,,,,,
2021-04-01 13:35:49,,63,,,,,,,,
2021-04-01 13:35:49,,,100,,,,,,,
2021-04-01 13:30:49,23.317696,,,,,,,,,
2021-04-01 13:30:49,,,115.519997,,,,,,,
2021-04-01 13:30:49,,64,,,,,,,,
2021-04-01 13:25:49,23.331047,,,,,,,,,
2021-04-01 13:25:49,,64,,,,,,,,
2021-04-01 13:25:49,,,116.839996,,,,,,,
2021-04-01 13:20:49,23.36042,,,,,,,,,
2021-04-01 13:20:49,,,118.439995,,,,,,,
2021-04-01 13:20:49,,64,,,,,,,,
2021-04-01 13:19:32,,,,5.027496,,,,,,
2021-04-01 13:15:49,,,162.800003,,,,,,,
2021-04-01 13:15:49,23.36042,,,,,,,,,
2021-04-01 13:15:49,,64,,,,,,,,
2021-04-01 13:10:49,23.387123,,,,,,,,,
2021-04-01 13:10:49,,64,,,,,,,,
2021-04-01 13:10:49,,,163.399994,,,,,,,
2021-04-01 13:05:49,,64,,,,,,,,
2021-04-01 13:05:49,,,169.599991,,,,,,,
2021-04-01 13:05:49,23.36042,,,,,,,,,
2021-04-01 13:00:49,,,191.679993,,,,,,,
2021-04-01 13:00:49,,64,,,,,,,,
2021-04-01 13:00:49,23.373772,,,,,,,,,
2021-04-01 12:55:49,,,186.800003,,,,,,,
2021-04-01 12:55:49,23.387123,,,,,,,,,
2021-04-01 12:55:49,,64,,,,,,,,
2021-04-01 12:50:49,,63,,,,,,,,
2021-04-01 12:50:49,23.387123,,,,,,,,,
2021-04-01 12:50:49,,,172.319992,,,,,,,
2021-04-01 12:45:49,23.416496,,,,,,,,,
2021-04-01 12:45:49,,63,,,,,,,,
2021-04-01 12:45:49,,,161.599991,,,,,,,
2021-04-01 12:40:49,,63,,,,,,,,
2021-04-01 12:40:49,23.429848,,,,,,,,,
2021-04-01 12:40:49,,,156.279999,,,,,,,
2021-04-01 12:35:49,,,161.319992,,,,,,,
2021-04-01 12:35:49,23.443199,,,,,,,,,
2021-04-01 12:35:49,,63,,,,,,,,
2021-04-01 12:30:49,,,163.759995,,,,,,,
2021-04-01 12:30:49,,63,,,,,,,,
2021-04-01 12:30:49,23.443199,,,,,,,,,
2021-04-01 12:25:49,23.459221,,,,,,,,,
2021-04-01 12:25:49,,,175.360001,,,,,,,
2021-04-01 12:25:49,,63,,,,,,,,
2021-04-01 12:20:49,,63,,,,,,,,
2021-04-01 12:20:49,,,171.839996,,,,,,,
2021-04-01 12:20:49,23.485924,,,,,,,,,
2021-04-01 12:15:49,,,172.160004,,,,,,,
2021-04-01 12:15:49,,63,,,,,,,,
2021-04-01 12:15:49,23.515297,,,,,,,,,
2021-04-01 12:10:49,,63,,,,,,,,
2021-04-01 12:10:49,,,161.440002,,,,,,,
2021-04-01 12:10:49,23.528648,,,,,,,,,
2021-04-01 12:05:49,23.542,,,,,,,,,
2021-04-01 12:05:49,,63,,,,,,,,
2021-04-01 12:05:49,,,166.959991,,,,,,,
2021-04-01 12:00:49,23.571373,,,,,,,,,
2021-04-01 12:00:49,,,168.479996,,,,,,,
2021-04-01 12:00:49,,63,,,,,,,,
2021-04-01 11:55:49,,,166.800003,,,,,,,
2021-04-01 11:55:49,,63,,,,,,,,
2021-04-01 11:55:49,23.598076,,,,,,,,,
2021-04-01 11:50:49,,,178.559998,,,,,,,
2021-04-01 11:50:49,,63,,,,,,,,
2021-04-01 11:50:49,23.571373,,,,,,,,,
2021-04-01 11:45:49,,,179.199997,,,,,,,
2021-04-01 11:45:49,23.598076,,,,,,,,,
2021-04-01 11:45:49,,63,,,,,,,,
2021-04-01 11:40:49,,62,,,,,,,,
2021-04-01 11:40:49,23.6408,,,,,,,,,
2021-04-01 11:40:49,,,174.800003,,,,,,,
2021-04-01 11:35:49,,62,,,,,,,,
2021-04-01 11:35:49,,,165.599991,,,,,,,
2021-04-01 11:35:48,23.654152,,,,,,,,,
2021-04-01 11:30:49,,62,,,,,,,,
2021-04-01 11:30:48,23.670174,,,,,,,,,
2021-04-01 11:30:48,,,163.559998,,,,,,,
2021-04-01 11:25:48,,,158.360001,,,,,,,
2021-04-01 11:25:48,23.654152,,,,,,,,,
2021-04-01 11:25:48,,62,,,,,,,,
2021-04-01 11:20:48,23.6408,,,,,,,,,
2021-04-01 11:20:48,,,162.119995,,,,,,,
2021-04-01 11:20:48,,62,,,,,,,,
2021-04-01 11:15:48,23.627449,,,,,,,,,
