"time","fitbit.air-vel","fitbit.bodyPresence","fitbit.change","fitbit.clothing","fitbit.comfort","fitbit.heartRate","fitbit.indoorOutdoor","fitbit.lat","fitbit.lon","fitbit.met","fitbit.responseSpeed","fitbit.restingHR","fitbit.thermal","fitbit.voteLog"
"2021-03-22T18:12:16.996+08:00","11","true","11","10","10","90","11","1.2976016666666668","103.77124666666667","10","14.491","60","10","1293"
"2021-03-26T15:38:35.824+08:00","10","true","11","9","9","116","9",,,"10","10.823","60","11","1294"
"2021-03-26T15:54:09.631+08:00","11","true","10","9","9","82","9",,,"9","10.025","60","11","1295"
"2021-03-26T16:09:39.101+08:00","11","true","10","9","10","79","9",,,"9","8.242","60","11","1296"
"2021-03-26T16:24:54.316+08:00","11","true","10","9","9","81","9",,,"9","8.597","60","10","1297"
"2021-03-26T16:39:56.430+08:00","11","true","10","9","10","81","9",,,"9","9.599","60","10","1298"
"2021-03-26T16:55:15.936+08:00","10","true","10","9","9","70","9",,,"9","5.908","60","11","1299"
"2021-03-26T17:10:40.508+08:00","10","true","11","9","9","84","9",,,"9","9.487","60","11","1300"
"2021-03-29T13:59:19.194+08:00","10","true","11","10","9","99","11",,,"10","9.064","60","11","1301"
"2021-03-29T14:20:11.032+08:00","10","true","10","10","10","80","11",,,"9","7.636","60","11","1302"
"2021-03-29T14:40:57.580+08:00","10","true","10","10","10","80","11",,,"9","7.769","60","11","1303"
"2021-03-29T14:56:37.244+08:00","10","true","10","10","10","70","11",,,"9","60.614","60","11","1304"
"2021-03-29T15:25:35.150+08:00","10","true","10","10","10","61","11",,,"9","6.287","60","11","1305"
"2021-03-29T15:42:04.236+08:00","11","true","11","10","10","98","9",,,"10","8.474","60","10","1306"
"2021-03-29T15:56:12.851+08:00","10","true","10","10","10","80","9","1.2965366666666667","103.77006333333334","10","9.332","61","11","1307"
"2021-03-29T16:12:25.536+08:00","10","true","10","10","10","60","9","1.296455","103.77001166666666","9","12.158","61","11","1308"
"2021-03-29T16:28:47.581+08:00","10","true","10","10","10","69","9","1.29651","103.770085","9","10.62","61","11","1309"
"2021-03-29T16:57:57.088+08:00","10","true","11","10","9","102","9","1.2975666666666665","103.770275","10","7.849","61","11","1310"
"2021-03-29T17:20:34.463+08:00","10","true","11","10","9","87","9","1.296515","103.77004833333334","10","5.866","61","11","1311"
"2021-03-29T17:36:23.319+08:00","10","true","10","10","9","69","9","1.296505","103.77009833333334","9","5.935","61","11","1312"
"2021-03-29T17:52:14.367+08:00","10","true","10","10","9","69","9","1.296555","103.77004666666667","9","6.666","61","11","1313"
"2021-03-29T18:11:05.704+08:00","10","true","11","10","9","103","9","1.2967216666666666","103.77013333333333","10","7.698","61","11","1314"
"2021-03-30T15:07:00.207+08:00","10","true","11","9","9","90","11",,,"10","10.851","61","11","1315"
"2021-03-30T15:23:16.799+08:00","10","true","10","9","10","85","11",,,"9","8.061","61","11","1316"
"2021-03-30T15:47:02.595+08:00","10","true","10","9","10","81","11",,,"9","9.798","61","11","1317"
"2021-03-30T16:02:57.223+08:00","10","true","10","9","10","77","11",,,"9","7.54","61","11","1318"
"2021-03-30T16:18:41.283+08:00","10","true","10","9","10","78","11",,,"9","5.595","61","11","1319"
"2021-03-30T16:34:42.790+08:00","10","true","10","9","10","82","11",,,"9","13.167","61","11","1320"
"2021-03-30T16:51:10.305+08:00","10","true","10","9","10","95","11",,,"9","5.84","61","11","1321"
"2021-03-30T17:06:45.164+08:00","10","true","10","9","10","67","11","1.297045","103.77060666666667","9","5.87","61","11","1322"
"2021-03-30T17:22:19.612+08:00","10","true","10","9","10","76","11","1.2970616666666666","103.77059166666666","9","6.363","62","11","1323"
"2021-03-30T17:37:50.161+08:00","10","true","10","9","10","75","11","1.297055","103.77058666666667","9","8.435","62","11","1324"
"2021-03-30T17:53:21.572+08:00","10","true","10","9","10","68","11","1.2970716666666666","103.7706","9","5.687","62","11","1325"
"2021-03-30T18:08:58.920+08:00","10","true","10","9","10","80","11","1.2970433333333333","103.77060333333333","9","35.968","62","11","1326"
"2021-03-30T18:24:41.196+08:00","10","true","10","9","10","74","11","1.29707","103.77057666666667","9","6.601","62","11","1327"
"2021-03-30T18:40:25.884+08:00","10","true","10","9","10","83","11","1.2970483333333334","103.770605","9","6.758","62","10","1328"
"2021-03-30T18:56:01.426+08:00","10","true","10","9","10","54","11","1.29704","103.770595","9","6.099","62","10","1329"
"2021-04-05T13:35:24.344+08:00","10","true","11","9","10","91","11","1.2971066666666666","103.77092333333333","10","12.835","60","11","1330"
"2021-04-05T13:50:40.784+08:00","10","true","10","9","10","92","11","1.2972033333333333","103.77098333333333","9","8.387","60","11","1331"
"2021-04-05T14:05:56.354+08:00","10","true","10","9","10","93","11","1.29707","103.77092333333333","9","7.199","60","11","1332"
"2021-04-05T14:27:47.376+08:00","10","true","10","9","10","90","11","1.2971366666666666","103.77093666666667","9","6.497","60","11","1333"
"2021-04-05T14:52:41.523+08:00","10","true","10","9","10","83","11","1.2971333333333332","103.77091","9","6.402","64","11","1334"
"2021-04-05T15:09:05.196+08:00","10","true","10","9","10","78","11","1.297125","103.770915","9","6.067","64","11","1335"
"2021-04-05T15:24:10.112+08:00","10","true","10","9","10","81","11","1.2971016666666666","103.77088166666667","9","7.077","63","11","1336"
"2021-04-05T15:39:58.848+08:00","10","true","10","9","10","79","11","1.2971683333333335","103.77095","9","11.45","63","11","1337"
"2021-04-05T15:55:56.242+08:00","10","true","11","9","10","71","11","1.297055","103.77071666666667","10","43.76","63","11","1338"
"2021-04-05T16:34:07.912+08:00","10","true","10","9","10","68","11","1.2970266666666666","103.77071","9","6.73","61","10","1339"
"2021-04-05T16:49:34.979+08:00","10","true","11","9","10","87","11","1.29692","103.77042666666667","10","6.269","60","10","1340"
"2021-04-05T17:12:11.821+08:00","10","true","11","9","10","75","11","1.2969716666666666","103.77064333333334","10","6.384","60","10","1341"
"2021-04-05T17:27:21.184+08:00","10","true","10","9","10","55","11","1.2969716666666666","103.77064333333334","9","60.446","60","10","1342"
"2021-04-05T17:42:18.430+08:00","10","true","10","9","10","57","11","1.2969683333333333","103.77066166666667","9","6.635","60","10","1343"
"2021-04-05T17:57:45.118+08:00","10","true","10","9","10","54","11","1.29697","103.77065","9","7.004","59","10","1344"
"2021-04-05T18:15:32.808+08:00","10","true","10","9","10","74","11","1.2969650000000001","103.77067","9","8.385","59","10","1345"
"2021-04-08T16:44:31.486+08:00","10","true","11","9","10","80","11",,,"10","9.604","59","10","1346"
"2021-04-08T17:00:17.360+08:00","10","true","10","9","10","69","11",,,"9","5.466","59","10","1347"
"2021-04-08T17:15:46.460+08:00","10","true","10","9","10","75","11","1.2969983333333333","103.77060166666666","9","5.634","59","10","1348"
"2021-04-08T17:31:21.217+08:00","10","true","10","9","10","66","11","1.297005","103.77061666666667","9","4.802","59","10","1349"
"2021-04-08T17:46:39.564+08:00","10","true","10","9","10","67","11","1.2969966666666668","103.77062166666667","9","4.622","59","10","1350"
