Creating Time,Temperature(℃),Humidity(%),Light(lux),Voltage(V),WIFI RSSI(dBm),GSM RSSI(dBm),EXT1 Temperature(℃),EXT2 Temperature(℃),RS485 Temperature(℃),RS485 Humidity(%)
2021-03-17 15:51:42,,,,5,,,,,,
2021-03-17 15:47:14,,78,,,,,,,,
2021-03-17 15:47:14,28.348595,,,,,,,,,
2021-03-17 15:47:14,,,63.859997,,,,,,,
2021-03-17 15:42:14,,,64.559998,,,,,,,
2021-03-17 15:42:14,,78,,,,,,,,
2021-03-17 15:42:14,28.348595,,,,,,,,,
2021-03-17 15:37:14,28.404671,,,,,,,,,
2021-03-17 15:37:14,,77,,,,,,,,
2021-03-17 15:37:14,,,64.18,,,,,,,
2021-03-17 15:32:14,,77,,,,,,,,
2021-03-17 15:32:14,28.460747,,,,,,,,,
2021-03-17 15:32:14,,,47.82,,,,,,,
2021-03-17 15:27:14,,,54.02,,,,,,,
2021-03-17 15:27:14,,78,,,,,,,,
2021-03-17 15:27:14,28.516823,,,,,,,,,
2021-03-17 15:22:14,28.588921,,,,,,,,,
2021-03-17 15:22:14,,,51.799999,,,,,,,
2021-03-17 15:22:14,,77,,,,,,,,
2021-03-17 15:17:14,,,47.139999,,,,,,,
2021-03-17 15:17:14,28.658348,,,,,,,,,
2021-03-17 15:17:14,,78,,,,,,,,
2021-03-17 15:12:14,28.714424,,,,,,,,,
2021-03-17 15:12:14,,,54.18,,,,,,,
2021-03-17 15:12:14,,78,,,,,,,,
2021-03-17 15:07:14,28.78653,,,,,,,,,
2021-03-17 15:07:14,,77,,,,,,,,
2021-03-17 15:07:14,,,62.359997,,,,,,,
2021-03-17 15:02:14,,77,,,,,,,,
2021-03-17 15:02:14,28.829254,,,,,,,,,
2021-03-17 15:02:14,,,110.279999,,,,,,,
2021-03-17 14:57:14,28.869308,,,,,,,,,
2021-03-17 14:57:14,,,98.919998,,,,,,,
2021-03-17 14:57:14,,77,,,,,,,,
2021-03-17 14:52:14,,76,,,,,,,,
2021-03-17 14:52:14,,,105.799995,,,,,,,
2021-03-17 14:52:14,28.925385,,,,,,,,,
2021-03-17 14:47:14,28.997482,,,,,,,,,
2021-03-17 14:47:14,,,95.839996,,,,,,,
2021-03-17 14:47:14,,76,,,,,,,,
2021-03-17 14:42:14,28.981461,,,,,,,,,
2021-03-17 14:42:14,,,126.799995,,,,,,,
2021-03-17 14:42:14,,76,,,,,,,,
2021-03-17 14:37:14,28.968109,,,,,,,,,
2021-03-17 14:37:14,,,144.319992,,,,,,,
2021-03-17 14:37:14,,76,,,,,,,,
2021-03-17 14:32:14,,77,,,,,,,,
2021-03-17 14:32:14,28.925385,,,,,,,,,
2021-03-17 14:32:14,,,153.559998,,,,,,,
2021-03-17 14:27:14,28.898682,,,,,,,,,
2021-03-17 14:27:14,,,137.360001,,,,,,,
2021-03-17 14:27:14,,77,,,,,,,,
2021-03-17 14:22:14,,,150.039993,,,,,,,
2021-03-17 14:22:14,28.842606,,,,,,,,,
2021-03-17 14:22:14,,77,,,,,,,,
2021-03-17 14:17:14,28.799881,,,,,,,,,
2021-03-17 14:17:14,,,157.839996,,,,,,,
2021-03-17 14:17:14,,77,,,,,,,,
2021-03-17 14:12:14,28.78653,,,,,,,,,
2021-03-17 14:12:14,,,174.319992,,,,,,,
2021-03-17 14:12:14,,78,,,,,,,,
2021-03-17 14:11:46,,,,5.127029,,,,,,
2021-03-17 14:07:14,,78,,,,,,,,
2021-03-17 14:07:14,,,173.199997,,,,,,,
2021-03-17 14:07:14,28.730446,,,,,,,,,
2021-03-17 14:02:14,,77,,,,,,,,
2021-03-17 14:02:14,,,170,,,,,,,
2021-03-17 14:02:14,28.730446,,,,,,,,,
2021-03-17 13:57:14,,,178,,,,,,,
2021-03-17 13:57:14,,78,,,,,,,,
2021-03-17 13:57:14,28.701073,,,,,,,,,
2021-03-17 13:52:14,,77,,,,,,,,
2021-03-17 13:52:14,,,179.759995,,,,,,,
2021-03-17 13:52:14,28.572899,,,,,,,,,
2021-03-17 13:47:14,28.530174,,,,,,,,,
2021-03-17 13:47:14,,78,,,,,,,,
2021-03-17 13:47:14,,,171.119995,,,,,,,
2021-03-17 13:42:14,,78,,,,,,,,
2021-03-17 13:42:14,28.559547,,,,,,,,,
2021-03-17 13:42:14,,,125.919998,,,,,,,
2021-03-17 13:37:14,,,129.319992,,,,,,,
2021-03-17 13:37:14,,79,,,,,,,,
2021-03-17 13:37:14,28.460747,,,,,,,,,
2021-03-17 13:32:14,28.447395,,,,,,,,,
2021-03-17 13:32:14,,,119.959999,,,,,,,
2021-03-17 13:32:14,,78,,,,,,,,
2021-03-17 13:27:14,28.460747,,,,,,,,,
2021-03-17 13:27:14,,,191.519989,,,,,,,
2021-03-17 13:27:14,,78,,,,,,,,
2021-03-17 13:22:14,,79,,,,,,,,
2021-03-17 13:22:14,,,176.160004,,,,,,,
2021-03-17 13:22:14,28.460747,,,,,,,,,
2021-03-17 13:17:14,28.460747,,,,,,,,,
2021-03-17 13:17:14,,79,,,,,,,,
2021-03-17 13:17:14,,,178.159988,,,,,,,
2021-03-17 13:12:14,28.460747,,,,,,,,,
2021-03-17 13:12:14,,,182.800003,,,,,,,
2021-03-17 13:12:14,,78,,,,,,,,
2021-03-17 13:07:14,28.460747,,,,,,,,,
2021-03-17 13:07:14,,78,,,,,,,,
2021-03-17 13:07:14,,,156.639999,,,,,,,
2021-03-17 13:02:14,,78,,,,,,,,
2021-03-17 13:02:14,,,159.599991,,,,,,,
2021-03-17 13:02:14,28.375298,,,,,,,,,
2021-03-17 12:57:14,28.418022,,,,,,,,,
2021-03-17 12:57:14,,78,,,,,,,,
2021-03-17 12:57:14,,,113.759995,,,,,,,
2021-03-17 12:52:14,28.48745,,,,,,,,,
2021-03-17 12:52:14,,,104.720001,,,,,,,
2021-03-17 12:52:14,,78,,,,,,,,
2021-03-17 12:47:14,28.474098,,,,,,,,,
2021-03-17 12:47:14,,78,,,,,,,,
2021-03-17 12:47:14,,,122.159996,,,,,,,
2021-03-17 12:42:14,,78,,,,,,,,
2021-03-17 12:42:14,28.236435,,,,,,,,,
2021-03-17 12:42:14,,,85.159996,,,,,,,
2021-03-17 12:37:14,28.207062,,,,,,,,,
2021-03-17 12:37:14,,,98,,,,,,,
2021-03-17 12:37:14,,79,,,,,,,,
2021-03-17 12:32:14,,78,,,,,,,,
2021-03-17 12:32:14,28.121613,,,,,,,,,
2021-03-17 12:32:14,,,186.23999,,,,,,,
2021-03-17 12:27:14,28.137634,,,,,,,,,
2021-03-17 12:27:14,,,117.239998,,,,,,,
2021-03-17 12:27:14,,77,,,,,,,,
2021-03-17 12:22:14,,,197.519989,,,,,,,
2021-03-17 12:22:14,,78,,,,,,,,
2021-03-17 12:22:14,28.121613,,,,,,,,,
2021-03-17 12:17:14,,77,,,,,,,,
2021-03-17 12:17:14,,,92.879997,,,,,,,
2021-03-17 12:17:14,28.108261,,,,,,,,,
2021-03-17 12:12:14,28.108261,,,,,,,,,
2021-03-17 12:12:14,,77,,,,,,,,
2021-03-17 12:12:14,,,74.339996,,,,,,,
2021-03-17 12:07:14,28.137634,,,,,,,,,
2021-03-17 12:07:14,,,77.739998,,,,,,,
2021-03-17 12:07:14,,77,,,,,,,,
2021-03-17 12:02:14,,78,,,,,,,,
2021-03-17 12:02:14,,,86.720001,,,,,,,
2021-03-17 12:02:14,28.09491,,,,,,,,,
2021-03-17 11:57:14,27.996109,,,,,,,,,
2021-03-17 11:57:14,,78,,,,,,,,
2021-03-17 11:57:14,,,128.679993,,,,,,,
2021-03-17 11:52:14,,78,,,,,,,,
2021-03-17 11:52:14,,,162.599991,,,,,,,
2021-03-17 11:52:14,28.025482,,,,,,,,,
2021-03-17 11:47:14,28.00946,,,,,,,,,
2021-03-17 11:47:14,,78,,,,,,,,
2021-03-17 11:47:14,,,97.919998,,,,,,,
2021-03-17 11:42:14,,79,,,,,,,,
2021-03-17 11:42:14,27.996109,,,,,,,,,
2021-03-17 11:42:14,,,80.139999,,,,,,,
2021-03-17 11:37:14,27.950714,,,,,,,,,
2021-03-17 11:37:14,,79,,,,,,,,
2021-03-17 11:37:14,,,231.759995,,,,,,,
2021-03-17 11:32:14,,,87.839996,,,,,,,
2021-03-17 11:32:14,,79,,,,,,,,
2021-03-17 11:32:14,27.937363,,,,,,,,,
2021-03-17 11:27:14,27.950714,,,,,,,,,
2021-03-17 11:27:14,,,194.159988,,,,,,,
2021-03-17 11:27:14,,79,,,,,,,,
2021-03-17 11:22:14,27.838562,,,,,,,,,
2021-03-17 11:22:14,,80,,,,,,,,
2021-03-17 11:22:14,,,231.919998,,,,,,,
2021-03-17 11:17:14,27.851913,,,,,,,,,
2021-03-17 11:17:14,,,109.159996,,,,,,,
2021-03-17 11:17:14,,80,,,,,,,,
2021-03-17 11:12:14,27.881287,,,,,,,,,
2021-03-17 11:12:14,,,105.720001,,,,,,,
2021-03-17 11:12:14,,79,,,,,,,,
2021-03-17 11:11:46,,,,5.129705,,,,,,
2021-03-17 11:07:14,27.825211,,,,,,,,,
2021-03-17 11:07:14,,79,,,,,,,,
2021-03-17 11:07:14,,,204.080002,,,,,,,
2021-03-17 11:02:14,,,180.800003,,,,,,,
2021-03-17 11:02:14,,79,,,,,,,,
2021-03-17 11:02:14,27.683678,,,,,,,,,
2021-03-17 10:57:14,27.640953,,,,,,,,,
2021-03-17 10:57:14,,,177.839996,,,,,,,
2021-03-17 10:57:14,,81,,,,,,,,
2021-03-17 10:52:14,27.571526,,,,,,,,,
2021-03-17 10:52:14,,,168.479996,,,,,,,
2021-03-17 10:52:14,,81,,,,,,,,
2021-03-17 10:47:14,27.488747,,,,,,,,,
2021-03-17 10:47:14,,,120.040001,,,,,,,
2021-03-17 10:47:14,,81,,,,,,,,
2021-03-17 10:42:14,27.51545,,,,,,,,,
2021-03-17 10:42:14,,81,,,,,,,,
2021-03-17 10:42:14,,,159.119995,,,,,,,
2021-03-17 10:37:14,,82,,,,,,,,
2021-03-17 10:37:14,27.432671,,,,,,,,,
2021-03-17 10:37:14,,,156.720001,,,,,,,
2021-03-17 10:32:14,27.373924,,,,,,,,,
2021-03-17 10:32:14,,,154.919998,,,,,,,
2021-03-17 10:32:14,,82,,,,,,,,
2021-03-17 10:27:14,,82,,,,,,,,
2021-03-17 10:27:14,27.357903,,,,,,,,,
2021-03-17 10:27:14,,,131.039993,,,,,,,
2021-03-17 10:22:14,27.3312,,,,,,,,,
2021-03-17 10:22:14,,,130.559998,,,,,,,
2021-03-17 10:22:14,,82,,,,,,,,
2021-03-17 10:17:14,,,166.319992,,,,,,,
2021-03-17 10:17:14,,82,,,,,,,,
2021-03-17 10:17:14,27.275124,,,,,,,,,
2021-03-17 10:12:14,,82,,,,,,,,
2021-03-17 10:12:14,,,158.800003,,,,,,,
2021-03-17 10:12:14,27.245743,,,,,,,,,
2021-03-17 10:07:14,27.21904,,,,,,,,,
2021-03-17 10:07:14,,82,,,,,,,,
2021-03-17 10:07:14,,,164.87999,,,,,,,
2021-03-17 10:02:14,27.21904,,,,,,,,,
2021-03-17 10:02:14,,,129.720001,,,,,,,
2021-03-17 10:02:14,,83,,,,,,,,
2021-03-17 09:57:14,,83,,,,,,,,
