Creating Time,Temperature(℃),Humidity(%),Light(lux),Voltage(V),WIFI RSSI(dBm),GSM RSSI(dBm),EXT1 Temperature(℃),EXT2 Temperature(℃),RS485 Temperature(℃),RS485 Humidity(%)
2021-03-17 15:19:56,,,,5,,,,,,
2021-03-17 15:19:55,,56,,,,,,,,
2021-03-17 15:19:55,24.174866,,,,,,,,,
2021-03-17 15:19:55,,,58.02,,,,,,,
2021-03-17 15:14:55,,,60.16,,,,,,,
2021-03-17 15:14:55,,56,,,,,,,,
2021-03-17 15:14:55,24.158844,,,,,,,,,
2021-03-17 15:09:55,24.158844,,,,,,,,,
2021-03-17 15:09:55,,56,,,,,,,,
2021-03-17 15:09:55,,,61.579998,,,,,,,
2021-03-17 15:04:55,,55,,,,,,,,
2021-03-17 15:04:55,24.145493,,,,,,,,,
2021-03-17 15:04:55,,,61.02,,,,,,,
2021-03-17 14:59:55,,,60.899998,,,,,,,
2021-03-17 14:59:55,,56,,,,,,,,
2021-03-17 14:59:55,24.174866,,,,,,,,,
2021-03-17 14:54:55,24.158844,,,,,,,,,
2021-03-17 14:54:55,,,60.939999,,,,,,,
2021-03-17 14:54:55,,56,,,,,,,,
2021-03-17 14:49:55,,,60.98,,,,,,,
2021-03-17 14:49:55,24.158844,,,,,,,,,
2021-03-17 14:49:55,,55,,,,,,,,
2021-03-17 14:44:55,24.132141,,,,,,,,,
2021-03-17 14:44:55,,,61.079998,,,,,,,
2021-03-17 14:44:55,,56,,,,,,,,
2021-03-17 14:39:55,24.188217,,,,,,,,,
2021-03-17 14:39:55,,56,,,,,,,,
2021-03-17 14:39:55,,,61.18,,,,,,,
2021-03-17 14:34:55,,56,,,,,,,,
2021-03-17 14:34:55,24.132141,,,,,,,,,
2021-03-17 14:34:55,,,152.800003,,,,,,,
2021-03-17 14:34:31,,,,5.333052,,,,,,
2021-03-17 14:29:55,24.132141,,,,,,,,,
2021-03-17 14:29:55,,,153.119995,,,,,,,
2021-03-17 14:29:55,,56,,,,,,,,
