Creating Time,Temperature(℃),Humidity(%),Light(lux),Voltage(V),WIFI RSSI(dBm),GSM RSSI(dBm),EXT1 Temperature(℃),EXT2 Temperature(℃),RS485 Temperature(℃),RS485 Humidity(%)
2021-03-17 15:41:15,,,,5,,,,,,
2021-03-17 15:41:14,,56,,,,,,,,
2021-03-17 15:41:14,23.376442,,,,,,,,,
2021-03-17 15:41:14,,,330.880005,,,,,,,
2021-03-17 15:36:14,,,4.07,,,,,,,
2021-03-17 15:36:14,,56,,,,,,,,
2021-03-17 15:36:14,22.951859,,,,,,,,,
2021-03-17 15:31:14,22.951859,,,,,,,,,
2021-03-17 15:31:14,,56,,,,,,,,
2021-03-17 15:31:14,,,2.74,,,,,,,
2021-03-17 15:26:14,,56,,,,,,,,
2021-03-17 15:26:14,22.96521,,,,,,,,,
2021-03-17 15:26:14,,,3.81,,,,,,,
2021-03-17 15:21:14,,,3.09,,,,,,,
2021-03-17 15:21:14,,56,,,,,,,,
2021-03-17 15:21:14,22.978561,,,,,,,,,
2021-03-17 15:16:14,22.951859,,,,,,,,,
2021-03-17 15:16:14,,,2.64,,,,,,,
2021-03-17 15:16:14,,56,,,,,,,,
2021-03-17 15:11:14,,,3.68,,,,,,,
2021-03-17 15:11:14,22.922485,,,,,,,,,
2021-03-17 15:11:14,,56,,,,,,,,
2021-03-17 15:06:14,22.951859,,,,,,,,,
2021-03-17 15:06:14,,,5.79,,,,,,,
2021-03-17 15:06:14,,56,,,,,,,,
2021-03-17 15:01:14,22.922485,,,,,,,,,
2021-03-17 15:01:14,,56,,,,,,,,
2021-03-17 15:01:14,,,13.389999,,,,,,,
2021-03-17 14:56:14,,56,,,,,,,,
2021-03-17 14:56:14,22.922485,,,,,,,,,
2021-03-17 14:56:14,,,10.54,,,,,,,
2021-03-17 14:51:14,22.909134,,,,,,,,,
2021-03-17 14:51:14,,,11.48,,,,,,,
2021-03-17 14:51:14,,56,,,,,,,,
2021-03-17 14:46:14,,,9.929999,,,,,,,
2021-03-17 14:46:14,,56,,,,,,,,
2021-03-17 14:46:14,22.922485,,,,,,,,,
2021-03-17 14:41:14,,56,,,,,,,,
2021-03-17 14:41:14,,,16.629999,,,,,,,
2021-03-17 14:41:13,22.909134,,,,,,,,,
2021-03-17 14:36:13,,56,,,,,,,,
2021-03-17 14:36:13,22.909134,,,,,,,,,
2021-03-17 14:36:13,,,15.299999,,,,,,,
2021-03-17 14:31:13,,56,,,,,,,,
2021-03-17 14:31:13,22.909134,,,,,,,,,
2021-03-17 14:31:13,,,25.609999,,,,,,,
2021-03-17 14:30:27,,,,5.350711,,,,,,
2021-03-17 14:26:13,22.909134,,,,,,,,,
2021-03-17 14:26:13,,,17.15,,,,,,,
2021-03-17 14:26:13,,56,,,,,,,,
2021-03-17 14:21:13,,,24.48,,,,,,,
2021-03-17 14:21:13,22.895782,,,,,,,,,
2021-03-17 14:21:13,,56,,,,,,,,
2021-03-17 14:16:13,22.882431,,,,,,,,,
2021-03-17 14:16:13,,,27.25,,,,,,,
2021-03-17 14:16:13,,56,,,,,,,,
2021-03-17 14:11:13,22.895782,,,,,,,,,
2021-03-17 14:11:13,,,30.029999,,,,,,,
2021-03-17 14:11:13,,56,,,,,,,,
2021-03-17 14:06:13,,,28.76,,,,,,,
2021-03-17 14:06:13,22.895782,,,,,,,,,
2021-03-17 14:06:13,,56,,,,,,,,
2021-03-17 14:01:13,,56,,,,,,,,
2021-03-17 14:01:13,,,30.59,,,,,,,
2021-03-17 14:01:13,22.882431,,,,,,,,,
2021-03-17 13:56:13,22.895782,,,,,,,,,
2021-03-17 13:56:13,,56,,,,,,,,
2021-03-17 13:56:13,,,31.189999,,,,,,,
2021-03-17 13:51:13,,56,,,,,,,,
2021-03-17 13:51:13,,,32.119999,,,,,,,
2021-03-17 13:51:13,22.895782,,,,,,,,,
2021-03-17 13:46:13,22.866409,,,,,,,,,
2021-03-17 13:46:13,,56,,,,,,,,
2021-03-17 13:46:13,,,32.290001,,,,,,,
2021-03-17 13:41:13,,56,,,,,,,,
2021-03-17 13:41:13,22.895782,,,,,,,,,
2021-03-17 13:41:13,,,19.139999,,,,,,,
2021-03-17 13:36:13,,,26.92,,,,,,,
2021-03-17 13:36:13,,56,,,,,,,,
2021-03-17 13:36:13,22.909134,,,,,,,,,
2021-03-17 13:31:13,22.909134,,,,,,,,,
2021-03-17 13:31:13,,,16,,,,,,,
2021-03-17 13:31:13,,56,,,,,,,,
2021-03-17 13:26:13,22.895782,,,,,,,,,
2021-03-17 13:26:13,,,32.579998,,,,,,,
2021-03-17 13:26:13,,56,,,,,,,,
2021-03-17 13:21:13,,56,,,,,,,,
2021-03-17 13:21:13,,,32.02,,,,,,,
2021-03-17 13:21:13,22.826355,,,,,,,,,
2021-03-17 13:16:13,22.826355,,,,,,,,,
2021-03-17 13:16:13,,56,,,,,,,,
2021-03-17 13:16:13,,,31.869999,,,,,,,
2021-03-17 13:11:13,22.839706,,,,,,,,,
2021-03-17 13:11:13,,,24.209999,,,,,,,
2021-03-17 13:11:13,,56,,,,,,,,
2021-03-17 13:06:13,22.839706,,,,,,,,,
2021-03-17 13:06:13,,56,,,,,,,,
2021-03-17 13:06:13,,,29.279999,,,,,,,
2021-03-17 13:01:13,,56,,,,,,,,
2021-03-17 13:01:13,,,28.719999,,,,,,,
2021-03-17 13:01:13,22.839706,,,,,,,,,
2021-03-17 12:56:13,22.826355,,,,,,,,,
2021-03-17 12:56:13,,56,,,,,,,,
2021-03-17 12:56:13,,,12.17,,,,,,,
2021-03-17 12:51:13,22.853058,,,,,,,,,
2021-03-17 12:51:13,,,14.57,,,,,,,
2021-03-17 12:51:13,,56,,,,,,,,
2021-03-17 12:46:13,22.839706,,,,,,,,,
2021-03-17 12:46:13,,56,,,,,,,,
2021-03-17 12:46:13,,,23.519999,,,,,,,
2021-03-17 12:41:13,,56,,,,,,,,
2021-03-17 12:41:13,22.853058,,,,,,,,,
2021-03-17 12:41:13,,,10.07,,,,,,,
2021-03-17 12:36:13,22.853058,,,,,,,,,
2021-03-17 12:36:13,,,25.34,,,,,,,
2021-03-17 12:36:13,,56,,,,,,,,
2021-03-17 12:31:13,,,30.23,,,,,,,
2021-03-17 12:31:13,22.853058,,,,,,,,,
2021-03-17 12:31:13,,56,,,,,,,,
2021-03-17 12:26:13,22.839706,,,,,,,,,
2021-03-17 12:26:13,,,13.509999,,,,,,,
2021-03-17 12:26:13,,56,,,,,,,,
2021-03-17 12:21:13,,,18.719999,,,,,,,
2021-03-17 12:21:13,,56,,,,,,,,
2021-03-17 12:21:13,22.853058,,,,,,,,,
2021-03-17 12:16:13,,57,,,,,,,,
2021-03-17 12:16:13,,,9.24,,,,,,,
2021-03-17 12:16:13,22.866409,,,,,,,,,
2021-03-17 12:11:13,22.839706,,,,,,,,,
2021-03-17 12:11:13,,,8.12,,,,,,,
2021-03-17 12:11:13,,57,,,,,,,,
2021-03-17 12:06:13,22.882431,,,,,,,,,
2021-03-17 12:06:13,,,8.46,,,,,,,
2021-03-17 12:06:13,,57,,,,,,,,
2021-03-17 12:01:13,22.853058,,,,,,,,,
2021-03-17 12:01:13,,57,,,,,,,,
2021-03-17 12:01:13,,,9.28,,,,,,,
2021-03-17 11:56:13,22.853058,,,,,,,,,
2021-03-17 11:56:13,,57,,,,,,,,
2021-03-17 11:56:13,,,36.18,,,,,,,
2021-03-17 11:51:13,22.866409,,,,,,,,,
2021-03-17 11:51:13,,57,,,,,,,,
2021-03-17 11:51:13,,,37.18,,,,,,,
2021-03-17 11:46:13,22.866409,,,,,,,,,
2021-03-17 11:46:13,,,9.59,,,,,,,
2021-03-17 11:46:13,,57,,,,,,,,
2021-03-17 11:41:13,22.866409,,,,,,,,,
2021-03-17 11:41:13,,57,,,,,,,,
2021-03-17 11:41:13,,,7.94,,,,,,,
2021-03-17 11:36:13,,,36.529999,,,,,,,
2021-03-17 11:36:13,,57,,,,,,,,
2021-03-17 11:36:13,22.895782,,,,,,,,,
2021-03-17 11:31:13,22.938507,,,,,,,,,
2021-03-17 11:31:13,,,8.45,,,,,,,
2021-03-17 11:31:13,,57,,,,,,,,
2021-03-17 11:30:27,,,,5.356597,,,,,,
2021-03-17 11:26:13,22.882431,,,,,,,,,
2021-03-17 11:26:13,,57,,,,,,,,
2021-03-17 11:26:13,,,23.359999,,,,,,,
2021-03-17 11:21:13,22.895782,,,,,,,,,
2021-03-17 11:21:13,,,33.309998,,,,,,,
2021-03-17 11:21:13,,57,,,,,,,,
2021-03-17 11:16:13,22.909134,,,,,,,,,
2021-03-17 11:16:13,,,12.98,,,,,,,
2021-03-17 11:16:13,,57,,,,,,,,
2021-03-17 11:11:13,,,35.549999,,,,,,,
2021-03-17 11:11:13,22.882431,,,,,,,,,
2021-03-17 11:11:13,,57,,,,,,,,
2021-03-17 11:06:13,22.839706,,,,,,,,,
2021-03-17 11:06:13,,57,,,,,,,,
2021-03-17 11:06:13,,,33.969997,,,,,,,
2021-03-17 11:01:13,,,46.059998,,,,,,,
2021-03-17 11:01:13,,57,,,,,,,,
2021-03-17 11:01:13,22.810333,,,,,,,,,
2021-03-17 10:56:13,22.78363,,,,,,,,,
2021-03-17 10:56:13,,,50.219997,,,,,,,
