Creating Time,Temperature(℃),Humidity(%),Light(lux),Voltage(V),WIFI RSSI(dBm),GSM RSSI(dBm),EXT1 Temperature(℃),EXT2 Temperature(℃),RS485 Temperature(℃),RS485 Humidity(%)
2021-04-14 14:50:41,,,,5,,,,,,
2021-04-14 14:50:07,,57,,,,,,,,
2021-04-14 14:50:07,24.351112,,,,,,,,,
2021-04-14 14:50:07,,,193.119995,,,,,,,
2021-04-14 14:45:07,,,193.039993,,,,,,,
2021-04-14 14:45:07,24.308388,,,,,,,,,
2021-04-14 14:45:07,,57,,,,,,,,
2021-04-14 14:40:07,24.321739,,,,,,,,,
2021-04-14 14:40:07,,57,,,,,,,,
2021-04-14 14:40:07,,,193.039993,,,,,,,
2021-04-14 14:35:07,,,193.199997,,,,,,,
2021-04-14 14:35:07,,57,,,,,,,,
2021-04-14 14:35:07,24.335091,,,,,,,,,
2021-04-14 14:30:07,,58,,,,,,,,
2021-04-14 14:30:07,,,193.039993,,,,,,,
2021-04-14 14:30:07,24.292366,,,,,,,,,
2021-04-14 14:25:07,24.292366,,,,,,,,,
2021-04-14 14:25:07,,,193.519989,,,,,,,
2021-04-14 14:25:07,,57,,,,,,,,
2021-04-14 14:20:07,,,193.440002,,,,,,,
2021-04-14 14:20:07,,57,,,,,,,,
2021-04-14 14:20:07,24.276344,,,,,,,,,
2021-04-14 14:15:07,24.262993,,,,,,,,,
2021-04-14 14:15:07,,,193.599991,,,,,,,
2021-04-14 14:15:07,,57,,,,,,,,
2021-04-14 14:12:14,,,,4.35645,,,,,,
2021-04-14 14:10:07,,,192.800003,,,,,,,
2021-04-14 14:10:07,24.262993,,,,,,,,,
2021-04-14 14:10:07,,57,,,,,,,,
2021-04-14 14:05:07,24.262993,,,,,,,,,
2021-04-14 14:05:07,,,193.279999,,,,,,,
2021-04-14 14:05:07,,57,,,,,,,,
2021-04-14 14:00:07,24.220261,,,,,,,,,
2021-04-14 14:00:07,,,193.119995,,,,,,,
2021-04-14 14:00:07,,57,,,,,,,,
2021-04-14 13:55:07,,,192.720001,,,,,,,
2021-04-14 13:55:07,,57,,,,,,,,
2021-04-14 13:55:07,24.220261,,,,,,,,,
2021-04-14 13:50:07,24.206909,,,,,,,,,
2021-04-14 13:50:07,,,193.199997,,,,,,,
2021-04-14 13:50:07,,58,,,,,,,,
2021-04-14 13:45:07,24.206909,,,,,,,,,
2021-04-14 13:45:07,,,193.519989,,,,,,,
2021-04-14 13:45:07,,58,,,,,,,,
2021-04-14 13:40:07,,,193.599991,,,,,,,
2021-04-14 13:40:07,24.193558,,,,,,,,,
2021-04-14 13:40:07,,58,,,,,,,,
2021-04-14 13:35:07,24.177536,,,,,,,,,
2021-04-14 13:35:07,,,193.279999,,,,,,,
2021-04-14 13:35:07,,58,,,,,,,,
2021-04-14 13:30:07,24.164185,,,,,,,,,
2021-04-14 13:30:07,,,191.759995,,,,,,,
2021-04-14 13:30:07,,58,,,,,,,,
2021-04-14 13:25:07,24.150833,,,,,,,,,
2021-04-14 13:25:07,,,193.119995,,,,,,,
2021-04-14 13:25:07,,58,,,,,,,,
2021-04-14 13:20:07,,,193.519989,,,,,,,
2021-04-14 13:20:07,,58,,,,,,,,
2021-04-14 13:20:07,24.12146,,,,,,,,,
2021-04-14 13:15:07,24.078735,,,,,,,,,
2021-04-14 13:15:07,,,193.839996,,,,,,,
2021-04-14 13:15:07,,59,,,,,,,,
2021-04-14 13:10:07,24.065384,,,,,,,,,
2021-04-14 13:10:07,,,193.440002,,,,,,,
2021-04-14 13:10:07,,58,,,,,,,,
2021-04-14 13:05:07,,58,,,,,,,,
2021-04-14 13:05:07,24.052032,,,,,,,,,
2021-04-14 13:05:07,,,193.599991,,,,,,,
2021-04-14 13:00:07,24.036011,,,,,,,,,
2021-04-14 13:00:07,,58,,,,,,,,
2021-04-14 13:00:07,,,193.839996,,,,,,,
2021-04-14 12:55:07,,58,,,,,,,,
2021-04-14 12:55:07,,,194,,,,,,,
2021-04-14 12:55:07,24.022659,,,,,,,,,
2021-04-14 12:50:07,,58,,,,,,,,
2021-04-14 12:50:07,,,194.159988,,,,,,,
2021-04-14 12:50:07,23.995956,,,,,,,,,
2021-04-14 12:45:07,23.979935,,,,,,,,,
2021-04-14 12:45:07,,58,,,,,,,,
2021-04-14 12:45:07,,,193.679993,,,,,,,
2021-04-14 12:40:07,,58,,,,,,,,
2021-04-14 12:40:07,23.966583,,,,,,,,,
2021-04-14 12:40:07,,,193.839996,,,,,,,
2021-04-14 12:35:07,23.953232,,,,,,,,,
2021-04-14 12:35:07,,,193.839996,,,,,,,
2021-04-14 12:35:07,,58,,,,,,,,
2021-04-14 12:30:07,,,193.440002,,,,,,,
2021-04-14 12:30:07,23.923859,,,,,,,,,
2021-04-14 12:30:07,,58,,,,,,,,
2021-04-14 12:25:07,,58,,,,,,,,
2021-04-14 12:25:07,,,193.919998,,,,,,,
2021-04-14 12:25:07,23.923859,,,,,,,,,
2021-04-14 12:20:07,,,193.919998,,,,,,,
2021-04-14 12:20:07,,58,,,,,,,,
2021-04-14 12:20:07,23.910507,,,,,,,,,
2021-04-14 12:15:07,,,193.679993,,,,,,,
2021-04-14 12:15:07,,58,,,,,,,,
2021-04-14 12:15:07,23.881134,,,,,,,,,
2021-04-14 12:10:07,23.881134,,,,,,,,,
2021-04-14 12:10:07,,,193.679993,,,,,,,
2021-04-14 12:10:07,,58,,,,,,,,
2021-04-14 12:05:07,23.881134,,,,,,,,,
2021-04-14 12:05:07,,,194,,,,,,,
2021-04-14 12:05:07,,58,,,,,,,,
2021-04-14 12:00:07,,,193.679993,,,,,,,
2021-04-14 12:00:07,23.867783,,,,,,,,,
2021-04-14 12:00:07,,58,,,,,,,,
2021-04-14 11:55:07,,59,,,,,,,,
2021-04-14 11:55:07,23.867783,,,,,,,,,
2021-04-14 11:55:07,,,192.479996,,,,,,,
2021-04-14 11:50:07,23.867783,,,,,,,,,
2021-04-14 11:50:07,,,194,,,,,,,
2021-04-14 11:50:07,,59,,,,,,,,
2021-04-14 11:45:07,,,193.919998,,,,,,,
2021-04-14 11:45:07,,59,,,,,,,,
2021-04-14 11:45:07,23.881134,,,,,,,,,
2021-04-14 11:40:07,,,193.360001,,,,,,,
2021-04-14 11:40:07,23.897156,,,,,,,,,
2021-04-14 11:40:07,,60,,,,,,,,
2021-04-14 11:35:07,,60,,,,,,,,
2021-04-14 11:35:07,,,193.440002,,,,,,,
2021-04-14 11:35:07,23.867783,,,,,,,,,
2021-04-14 11:30:07,,,194.559998,,,,,,,
2021-04-14 11:30:07,,61,,,,,,,,
2021-04-14 11:30:07,23.867783,,,,,,,,,
2021-04-14 11:25:07,,,194.800003,,,,,,,
2021-04-14 11:25:07,23.854431,,,,,,,,,
2021-04-14 11:25:07,,61,,,,,,,,
2021-04-14 11:20:07,23.768982,,,,,,,,,
2021-04-14 11:20:07,,,195.039993,,,,,,,
2021-04-14 11:20:07,,61,,,,,,,,
2021-04-14 11:15:07,,,195.199997,,,,,,,
2021-04-14 11:15:07,,61,,,,,,,,
2021-04-14 11:15:07,23.712898,,,,,,,,,
2021-04-14 11:12:14,,,,4.367688,,,,,,
2021-04-14 11:10:06,23.6408,,,,,,,,,
2021-04-14 11:10:06,,61,,,,,,,,
2021-04-14 11:10:06,,,195.679993,,,,,,,
2021-04-14 11:05:06,,61,,,,,,,,
2021-04-14 11:05:06,,,196,,,,,,,
2021-04-14 11:05:06,23.555351,,,,,,,,,
2021-04-14 11:00:06,23.456551,,,,,,,,,
2021-04-14 11:00:06,,60,,,,,,,,
2021-04-14 11:00:06,,,194.479996,,,,,,,
2021-04-14 10:55:06,23.400475,,,,,,,,,
2021-04-14 10:55:06,,,0.15,,,,,,,
2021-04-14 10:55:06,,60,,,,,,,,
2021-04-14 10:50:06,,,0.15,,,,,,,
2021-04-14 10:50:06,,60,,,,,,,,
2021-04-14 10:50:06,23.35775,,,,,,,,,
2021-04-14 10:45:06,,59,,,,,,,,
2021-04-14 10:45:06,,,0.15,,,,,,,
2021-04-14 10:45:06,23.328377,,,,,,,,,
2021-04-14 10:40:06,23.301674,,,,,,,,,
2021-04-14 10:40:06,,,0.15,,,,,,,
2021-04-14 10:40:06,,58,,,,,,,,
2021-04-14 10:35:06,23.301674,,,,,,,,,
2021-04-14 10:35:06,,,0.15,,,,,,,
2021-04-14 10:35:06,,58,,,,,,,,
2021-04-14 10:30:06,,,0.15,,,,,,,
2021-04-14 10:30:06,23.315025,,,,,,,,,
2021-04-14 10:30:06,,58,,,,,,,,
2021-04-14 10:25:06,,58,,,,,,,,
2021-04-14 10:25:06,23.328377,,,,,,,,,
2021-04-14 10:25:06,,,0.15,,,,,,,
2021-04-14 10:20:06,23.344398,,,,,,,,,
2021-04-14 10:20:06,,,19.539999,,,,,,,
2021-04-14 10:20:06,,58,,,,,,,,
2021-04-14 10:15:06,,,12.88,,,,,,,
2021-04-14 10:15:06,,58,,,,,,,,
2021-04-14 10:15:06,23.371101,,,,,,,,,
2021-04-14 10:10:06,,,1.44,,,,,,,
2021-04-14 10:10:06,23.384453,,,,,,,,,
2021-04-14 10:10:06,,58,,,,,,,,
2021-04-14 10:05:06,,58,,,,,,,,
2021-04-14 10:05:06,,,1.44,,,,,,,
2021-04-14 10:05:06,23.384453,,,,,,,,,
2021-04-14 10:00:06,,,1.44,,,,,,,
2021-04-14 10:00:06,,58,,,,,,,,
2021-04-14 10:00:06,23.427177,,,,,,,,,
2021-04-14 09:55:06,,,1.45,,,,,,,
2021-04-14 09:55:06,23.443199,,,,,,,,,
2021-04-14 09:55:06,,57,,,,,,,,
2021-04-14 09:50:06,23.443199,,,,,,,,,
2021-04-14 09:50:06,,,1.45,,,,,,,
2021-04-14 09:50:06,,58,,,,,,,,
2021-04-14 09:45:06,,,1.44,,,,,,,
2021-04-14 09:45:06,,57,,,,,,,,
2021-04-14 09:45:06,23.483253,,,,,,,,,
2021-04-14 09:40:06,,57,,,,,,,,
2021-04-14 09:40:06,,,1.45,,,,,,,
2021-04-14 09:40:06,23.525978,,,,,,,,,
2021-04-14 09:35:06,,57,,,,,,,,
2021-04-14 09:35:06,,,1.45,,,,,,,
2021-04-14 09:35:06,23.555351,,,,,,,,,
2021-04-14 09:30:06,,57,,,,,,,,
2021-04-14 09:30:06,,,1.45,,,,,,,
2021-04-14 09:30:06,23.611427,,,,,,,,,
2021-04-14 09:25:06,23.6408,,,,,,,,,
2021-04-14 09:25:06,,57,,,,,,,,
2021-04-14 09:25:06,,,1.45,,,,,,,
2021-04-14 09:20:06,23.654152,,,,,,,,,
2021-04-14 09:20:06,,,1.45,,,,,,,
2021-04-14 09:20:06,,58,,,,,,,,
2021-04-14 09:15:06,,,1.45,,,,,,,
2021-04-14 09:15:06,,58,,,,,,,,
2021-04-14 09:15:06,23.712898,,,,,,,,,
2021-04-14 09:10:06,,58,,,,,,,,
2021-04-14 09:10:06,,,1.45,,,,,,,
2021-04-14 09:10:06,23.72625,,,,,,,,,
2021-04-14 09:05:06,23.768982,,,,,,,,,
2021-04-14 09:05:06,,,1.44,,,,,,,
2021-04-14 09:05:06,,58,,,,,,,,
2021-04-14 09:00:06,23.811707,,,,,,,,,
2021-04-14 09:00:06,,,1.44,,,,,,,
2021-04-14 09:00:06,,58,,,,,,,,
2021-04-14 08:55:06,,58,,,,,,,,
2021-04-14 08:55:06,23.838409,,,,,,,,,
2021-04-14 08:55:06,,,1.44,,,,,,,
2021-04-14 08:50:06,,58,,,,,,,,
2021-04-14 08:50:06,,,1.44,,,,,,,
2021-04-14 08:50:06,23.923859,,,,,,,,,
2021-04-14 08:45:06,,,1.44,,,,,,,
2021-04-14 08:45:06,,58,,,,,,,,
2021-04-14 08:45:06,23.953232,,,,,,,,,
2021-04-14 08:40:06,24.009308,,,,,,,,,
2021-04-14 08:40:06,,58,,,,,,,,
2021-04-14 08:40:06,,,1.45,,,,,,,
2021-04-14 08:35:06,,,1.46,,,,,,,
2021-04-14 08:35:06,24.078735,,,,,,,,,
2021-04-14 08:35:06,,58,,,,,,,,
2021-04-14 08:30:06,24.134811,,,,,,,,,
2021-04-14 08:30:06,,,1.48,,,,,,,
2021-04-14 08:30:06,,58,,,,,,,,
2021-04-14 08:25:06,24.177536,,,,,,,,,
2021-04-14 08:25:06,,59,,,,,,,,
2021-04-14 08:25:06,,,1.45,,,,,,,
