Creating Time,Temperature(℃),Humidity(%),Light(lux),Voltage(V),WIFI RSSI(dBm),GSM RSSI(dBm),EXT1 Temperature(℃),EXT2 Temperature(℃),RS485 Temperature(℃),RS485 Humidity(%)
2021-04-07 13:42:54,,62,,,,,,,,
2021-04-07 13:42:54,,,824,,,,,,,
2021-04-07 13:42:54,24.991989,,,,,,,,,
2021-04-07 13:40:25,,,,5,,,,,,
2021-04-07 13:36:51,,61,,,,,,,,
2021-04-07 13:36:51,,,428.160004,,,,,,,
2021-04-07 13:36:51,24.639503,,,,,,,,,
2021-04-07 13:31:51,24.623482,,,,,,,,,
2021-04-07 13:31:51,,,428.959991,,,,,,,
2021-04-07 13:31:51,,61,,,,,,,,
2021-04-07 13:26:51,,61,,,,,,,,
2021-04-07 13:26:51,24.583427,,,,,,,,,
2021-04-07 13:26:51,,,428.799988,,,,,,,
2021-04-07 13:21:51,,61,,,,,,,,
2021-04-07 13:21:51,,,429.279999,,,,,,,
2021-04-07 13:21:51,24.567406,,,,,,,,,
2021-04-07 13:20:09,,,,4.891039,,,,,,
2021-04-07 13:16:51,,,429.440002,,,,,,,
2021-04-07 13:16:51,,61,,,,,,,,
2021-04-07 13:16:51,24.527351,,,,,,,,,
2021-04-07 13:11:51,,,359.039978,,,,,,,
2021-04-07 13:11:51,,61,,,,,,,,
2021-04-07 13:11:51,24.484627,,,,,,,,,
2021-04-07 13:06:51,24.484627,,,,,,,,,
2021-04-07 13:06:51,,,359.039978,,,,,,,
2021-04-07 13:06:51,,62,,,,,,,,
2021-04-07 13:01:51,24.412529,,,,,,,,,
2021-04-07 13:01:51,,61,,,,,,,,
2021-04-07 13:01:51,,,358.880005,,,,,,,
2021-04-07 12:56:51,,62,,,,,,,,
2021-04-07 12:56:51,24.428551,,,,,,,,,
2021-04-07 12:56:51,,,358.880005,,,,,,,
2021-04-07 12:51:51,24.385826,,,,,,,,,
2021-04-07 12:51:51,,,358.880005,,,,,,,
2021-04-07 12:51:51,,62,,,,,,,,
2021-04-07 12:46:51,,61,,,,,,,,
2021-04-07 12:46:51,,,358.720001,,,,,,,
2021-04-07 12:46:51,24.356453,,,,,,,,,
2021-04-07 12:41:51,24.32975,,,,,,,,,
2021-04-07 12:41:51,,,358.880005,,,,,,,
2021-04-07 12:41:51,,62,,,,,,,,
2021-04-07 12:36:51,24.297707,,,,,,,,,
2021-04-07 12:36:51,,,358.880005,,,,,,,
2021-04-07 12:36:51,,62,,,,,,,,
2021-04-07 12:31:51,24.271004,,,,,,,,,
2021-04-07 12:31:51,,,358.880005,,,,,,,
2021-04-07 12:31:51,,62,,,,,,,,
2021-04-07 12:26:51,24.284355,,,,,,,,,
2021-04-07 12:26:51,,,359.039978,,,,,,,
2021-04-07 12:26:51,,61,,,,,,,,
2021-04-07 12:21:51,24.316399,,,,,,,,,
2021-04-07 12:21:51,,,358.880005,,,,,,,
2021-04-07 12:21:51,,61,,,,,,,,
2021-04-07 12:16:51,24.284355,,,,,,,,,
2021-04-07 12:16:51,,,359.039978,,,,,,,
2021-04-07 12:16:51,,61,,,,,,,,
2021-04-07 12:11:51,,62,,,,,,,,
2021-04-07 12:11:51,,,359.199982,,,,,,,
2021-04-07 12:11:51,24.271004,,,,,,,,,
2021-04-07 12:06:51,24.257652,,,,,,,,,
2021-04-07 12:06:51,,,358.880005,,,,,,,
2021-04-07 12:06:51,,62,,,,,,,,
2021-04-07 12:01:51,24.257652,,,,,,,,,
2021-04-07 12:01:51,,,358.880005,,,,,,,
2021-04-07 12:01:51,,62,,,,,,,,
2021-04-07 11:56:51,,62,,,,,,,,
2021-04-07 11:56:51,24.241623,,,,,,,,,
2021-04-07 11:56:51,,,349.919983,,,,,,,
2021-04-07 11:51:51,24.228271,,,,,,,,,
2021-04-07 11:51:51,,62,,,,,,,,
2021-04-07 11:51:51,,,358.880005,,,,,,,
2021-04-07 11:46:51,24.228271,,,,,,,,,
2021-04-07 11:46:51,,62,,,,,,,,
2021-04-07 11:46:51,,,359.359985,,,,,,,
2021-04-07 11:41:51,24.21492,,,,,,,,,
2021-04-07 11:41:51,,62,,,,,,,,
2021-04-07 11:41:51,,,359.359985,,,,,,,
2021-04-07 11:36:51,,62,,,,,,,,
2021-04-07 11:36:51,,,359.359985,,,,,,,
2021-04-07 11:36:51,24.198898,,,,,,,,,
2021-04-07 11:31:51,,62,,,,,,,,
2021-04-07 11:31:51,24.198898,,,,,,,,,
2021-04-07 11:31:51,,,359.359985,,,,,,,
2021-04-07 11:26:51,,,359.519989,,,,,,,
2021-04-07 11:26:51,24.241623,,,,,,,,,
2021-04-07 11:26:51,,62,,,,,,,,
2021-04-07 11:21:51,,62,,,,,,,,
2021-04-07 11:21:51,,,359.519989,,,,,,,
2021-04-07 11:21:51,24.198898,,,,,,,,,
2021-04-07 11:16:51,,62,,,,,,,,
2021-04-07 11:16:51,,,359.519989,,,,,,,
2021-04-07 11:16:51,24.257652,,,,,,,,,
