Creating Time,Temperature(℃),Humidity(%),Light(lux),Voltage(V),WIFI RSSI(dBm),GSM RSSI(dBm),EXT1 Temperature(℃),EXT2 Temperature(℃),RS485 Temperature(℃),RS485 Humidity(%)
2021-03-08 16:17:20,,,,5,,,,,,
2021-03-08 16:16:52,,79,,,,,,,,
2021-03-08 16:16:52,28.249786,,,,,,,,,
2021-03-08 16:16:52,,,90.400002,,,,,,,
2021-03-08 16:11:52,,,69.479996,,,,,,,
2021-03-08 16:11:52,28.263145,,,,,,,,,
2021-03-08 16:11:52,,80,,,,,,,,
2021-03-08 16:06:52,28.292519,,,,,,,,,
2021-03-08 16:06:52,,,101.479996,,,,,,,
2021-03-08 16:06:52,,80,,,,,,,,
2021-03-08 16:01:52,28.263145,,,,,,,,,
2021-03-08 16:01:52,,79,,,,,,,,
2021-03-08 16:01:52,,,89.759995,,,,,,,
2021-03-08 15:56:52,,,129.87999,,,,,,,
2021-03-08 15:56:52,,79,,,,,,,,
2021-03-08 15:56:52,28.292519,,,,,,,,,
2021-03-08 15:51:52,28.319221,,,,,,,,,
2021-03-08 15:51:52,,,79.199997,,,,,,,
2021-03-08 15:51:52,,79,,,,,,,,
2021-03-08 15:46:52,28.30587,,,,,,,,,
2021-03-08 15:46:52,,,149.679993,,,,,,,
2021-03-08 15:46:52,,79,,,,,,,,
2021-03-08 15:41:52,28.30587,,,,,,,,,
2021-03-08 15:41:52,,,161.639999,,,,,,,
2021-03-08 15:41:52,,79,,,,,,,,
2021-03-08 15:36:52,28.348595,,,,,,,,,
2021-03-08 15:36:52,,79,,,,,,,,
2021-03-08 15:36:52,,,140.399994,,,,,,,
2021-03-08 15:31:52,,,71.879997,,,,,,,
2021-03-08 15:31:52,,79,,,,,,,,
2021-03-08 15:31:52,28.388649,,,,,,,,,
2021-03-08 15:26:52,28.418022,,,,,,,,,
2021-03-08 15:26:52,,,161.759995,,,,,,,
2021-03-08 15:26:52,,79,,,,,,,,
2021-03-08 15:21:52,,79,,,,,,,,
2021-03-08 15:21:52,28.418022,,,,,,,,,
2021-03-08 15:21:52,,,110.119995,,,,,,,
2021-03-08 15:16:52,28.388649,,,,,,,,,
2021-03-08 15:16:52,,79,,,,,,,,
2021-03-08 15:16:52,,,152.599991,,,,,,,
2021-03-08 15:11:52,28.361946,,,,,,,,,
2021-03-08 15:11:52,,,117.32,,,,,,,
2021-03-08 15:11:52,,79,,,,,,,,
2021-03-08 15:06:52,28.375298,,,,,,,,,
2021-03-08 15:06:52,,,153.319992,,,,,,,
2021-03-08 15:06:52,,78,,,,,,,,
2021-03-08 15:01:52,,79,,,,,,,,
2021-03-08 15:01:52,,,67.040001,,,,,,,
2021-03-08 15:01:52,28.388649,,,,,,,,,
2021-03-08 14:56:52,,,72.559998,,,,,,,
2021-03-08 14:56:52,28.431374,,,,,,,,,
2021-03-08 14:56:52,,80,,,,,,,,
2021-03-08 14:51:52,,,163.160004,,,,,,,
2021-03-08 14:51:52,,79,,,,,,,,
2021-03-08 14:51:52,28.431374,,,,,,,,,
2021-03-08 14:46:52,,,161.720001,,,,,,,
2021-03-08 14:46:52,,79,,,,,,,,
2021-03-08 14:46:52,28.388649,,,,,,,,,
2021-03-08 14:41:52,28.361946,,,,,,,,,
2021-03-08 14:41:52,,,154.759995,,,,,,,
2021-03-08 14:41:52,,78,,,,,,,,
2021-03-08 14:36:52,28.404671,,,,,,,,,
2021-03-08 14:36:52,,,67.739998,,,,,,,
2021-03-08 14:36:52,,78,,,,,,,,
