Creating Time,Temperature(℃),Humidity(%),Light(lux),Voltage(V),WIFI RSSI(dBm),GSM RSSI(dBm),EXT1 Temperature(℃),EXT2 Temperature(℃),RS485 Temperature(℃),RS485 Humidity(%)
2021-03-08 16:06:47,,,,5,,,,,,
2021-03-08 16:06:47,,63,,,,,,,,
2021-03-08 16:06:47,,,86.199997,,,,,,,
2021-03-08 16:06:47,24.21492,,,,,,,,,
2021-03-08 16:01:47,24.257652,,,,,,,,,
2021-03-08 16:01:47,,,150.080002,,,,,,,
2021-03-08 16:01:47,,62,,,,,,,,
2021-03-08 15:56:47,,,176.399994,,,,,,,
2021-03-08 15:56:47,24.316399,,,,,,,,,
2021-03-08 15:56:47,,63,,,,,,,,
2021-03-08 15:51:47,,,120.079994,,,,,,,
2021-03-08 15:51:47,,62,,,,,,,,
2021-03-08 15:51:47,24.356453,,,,,,,,,
2021-03-08 15:46:47,24.372475,,,,,,,,,
2021-03-08 15:46:47,,62,,,,,,,,
2021-03-08 15:46:47,,,161.639999,,,,,,,
2021-03-08 15:41:47,,,177.599991,,,,,,,
2021-03-08 15:41:47,24.441902,,,,,,,,,
2021-03-08 15:41:47,,62,,,,,,,,
2021-03-08 15:36:47,24.497978,,,,,,,,,
2021-03-08 15:36:47,,,164,,,,,,,
2021-03-08 15:36:47,,62,,,,,,,,
2021-03-08 15:31:47,,,113,,,,,,,
2021-03-08 15:31:47,24.51133,,,,,,,,,
2021-03-08 15:31:47,,61,,,,,,,,
2021-03-08 15:26:47,,,172.800003,,,,,,,
2021-03-08 15:26:47,,61,,,,,,,,
2021-03-08 15:26:47,24.61013,,,,,,,,,
2021-03-08 15:21:47,24.69558,,,,,,,,,
2021-03-08 15:21:47,,62,,,,,,,,
2021-03-08 15:21:47,,,129.199997,,,,,,,
2021-03-08 15:16:47,,,176.959991,,,,,,,
2021-03-08 15:16:47,24.69558,,,,,,,,,
2021-03-08 15:16:47,,62,,,,,,,,
2021-03-08 15:11:47,,62,,,,,,,,
2021-03-08 15:11:47,,,133.919998,,,,,,,
2021-03-08 15:11:47,24.778366,,,,,,,,,
2021-03-08 15:06:47,,,155.839996,,,,,,,
2021-03-08 15:06:47,,62,,,,,,,,
2021-03-08 15:06:47,24.890518,,,,,,,,,
2021-03-08 15:01:47,,,113.32,,,,,,,
2021-03-08 15:01:47,24.834442,,,,,,,,,
2021-03-08 15:01:47,,62,,,,,,,,
2021-03-08 14:56:47,,,108.839996,,,,,,,
2021-03-08 14:56:47,24.863815,,,,,,,,,
2021-03-08 14:56:47,,62,,,,,,,,
2021-03-08 14:51:47,,62,,,,,,,,
2021-03-08 14:51:47,24.965286,,,,,,,,,
2021-03-08 14:51:47,,,182.479996,,,,,,,
2021-03-08 14:46:47,24.90654,,,,,,,,,
2021-03-08 14:46:47,,,178.399994,,,,,,,
2021-03-08 14:46:47,,62,,,,,,,,
2021-03-08 14:41:47,,,112.159996,,,,,,,
2021-03-08 14:41:47,,62,,,,,,,,
2021-03-08 14:41:47,24.935913,,,,,,,,,
2021-03-08 14:36:47,24.919891,,,,,,,,,
2021-03-08 14:36:47,,62,,,,,,,,
2021-03-08 14:36:47,,,81.119995,,,,,,,
2021-03-08 14:31:47,,,115.879997,,,,,,,
2021-03-08 14:31:47,24.890518,,,,,,,,,
2021-03-08 14:31:47,,62,,,,,,,,
2021-03-08 14:26:47,24.863815,,,,,,,,,
2021-03-08 14:26:47,,,131.23999,,,,,,,
2021-03-08 14:26:47,,62,,,,,,,,
2021-03-08 14:21:47,,62,,,,,,,,
2021-03-08 14:21:47,,,180,,,,,,,
2021-03-08 14:21:47,24.877167,,,,,,,,,
2021-03-08 14:16:47,24.877167,,,,,,,,,
2021-03-08 14:16:47,,63,,,,,,,,
2021-03-08 14:16:47,,,164.23999,,,,,,,
2021-03-08 14:11:47,24.90654,,,,,,,,,
2021-03-08 14:11:47,,,97.799995,,,,,,,
2021-03-08 14:11:47,,62,,,,,,,,
2021-03-08 14:06:47,,,100.040001,,,,,,,
2021-03-08 14:06:47,,63,,,,,,,,
2021-03-08 14:06:47,24.965286,,,,,,,,,
2021-03-08 14:01:47,24.890518,,,,,,,,,
2021-03-08 14:01:47,,63,,,,,,,,
2021-03-08 14:01:47,,,114.119995,,,,,,,
2021-03-08 13:56:47,,,168.87999,,,,,,,
2021-03-08 13:56:47,24.919891,,,,,,,,,
2021-03-08 13:56:47,,63,,,,,,,,
2021-03-08 13:51:47,,63,,,,,,,,
2021-03-08 13:51:47,,,136.479996,,,,,,,
2021-03-08 13:51:47,24.965286,,,,,,,,,
2021-03-08 13:46:47,,63,,,,,,,,
2021-03-08 13:46:47,24.863815,,,,,,,,,
2021-03-08 13:46:47,,,128.919998,,,,,,,
2021-03-08 13:41:47,,63,,,,,,,,
2021-03-08 13:41:47,24.863815,,,,,,,,,
2021-03-08 13:41:47,,,143.279999,,,,,,,
2021-03-08 13:36:47,,63,,,,,,,,
2021-03-08 13:36:47,,,148.559998,,,,,,,
2021-03-08 13:36:47,24.821091,,,,,,,,,
2021-03-08 13:31:47,24.722282,,,,,,,,,
2021-03-08 13:31:47,,63,,,,,,,,
2021-03-08 13:31:47,,,95.159996,,,,,,,
2021-03-08 13:26:47,,63,,,,,,,,
2021-03-08 13:26:47,24.69558,,,,,,,,,
2021-03-08 13:26:47,,,84.159996,,,,,,,
2021-03-08 13:21:47,,,140.399994,,,,,,,
2021-03-08 13:21:47,24.639503,,,,,,,,,
2021-03-08 13:21:47,,63,,,,,,,,
2021-03-08 13:16:47,24.471275,,,,,,,,,
2021-03-08 13:16:47,,,73.019997,,,,,,,
2021-03-08 13:16:47,,63,,,,,,,,
2021-03-08 13:16:46,,,,5.918478,,,,,,
2021-03-08 13:11:47,,,167.279999,,,,,,,
2021-03-08 13:11:47,24.471275,,,,,,,,,
2021-03-08 13:11:47,,63,,,,,,,,
2021-03-08 13:06:47,,,159.319992,,,,,,,
2021-03-08 13:06:47,,62,,,,,,,,
2021-03-08 13:06:47,24.455254,,,,,,,,,
2021-03-08 13:01:47,24.428551,,,,,,,,,
2021-03-08 13:01:47,,,145.479996,,,,,,,
2021-03-08 13:01:47,,63,,,,,,,,
2021-03-08 12:56:47,,,117.639999,,,,,,,
2021-03-08 12:56:47,24.441902,,,,,,,,,
2021-03-08 12:56:47,,63,,,,,,,,
2021-03-08 12:51:47,24.497978,,,,,,,,,
2021-03-08 12:51:47,,,107.239998,,,,,,,
2021-03-08 12:51:47,,63,,,,,,,,
2021-03-08 12:46:47,,63,,,,,,,,
2021-03-08 12:46:47,24.497978,,,,,,,,,
2021-03-08 12:46:47,,,124.040001,,,,,,,
2021-03-08 12:41:47,,63,,,,,,,,
2021-03-08 12:41:47,24.484627,,,,,,,,,
2021-03-08 12:41:47,,,143.759995,,,,,,,
2021-03-08 12:36:47,,,75.619995,,,,,,,
2021-03-08 12:36:47,,64,,,,,,,,
2021-03-08 12:36:47,24.428551,,,,,,,,,
2021-03-08 12:31:47,,63,,,,,,,,
2021-03-08 12:31:47,,,139.440002,,,,,,,
2021-03-08 12:31:47,24.297707,,,,,,,,,
2021-03-08 12:26:47,24.284355,,,,,,,,,
2021-03-08 12:26:47,,63,,,,,,,,
2021-03-08 12:26:47,,,147.559998,,,,,,,
2021-03-08 12:21:47,,63,,,,,,,,
2021-03-08 12:21:47,24.228271,,,,,,,,,
2021-03-08 12:21:47,,,145.679993,,,,,,,
2021-03-08 12:16:47,,,122.119995,,,,,,,
2021-03-08 12:16:47,24.21492,,,,,,,,,
2021-03-08 12:16:47,,63,,,,,,,,
2021-03-08 12:11:47,,63,,,,,,,,
2021-03-08 12:11:47,,,172.87999,,,,,,,
2021-03-08 12:11:47,24.241623,,,,,,,,,
2021-03-08 12:06:47,,63,,,,,,,,
2021-03-08 12:06:47,24.271004,,,,,,,,,
2021-03-08 12:06:47,,,160.599991,,,,,,,
2021-03-08 12:01:47,24.271004,,,,,,,,,
2021-03-08 12:01:47,,63,,,,,,,,
2021-03-08 12:01:47,,,154.319992,,,,,,,
2021-03-08 11:56:47,,63,,,,,,,,
2021-03-08 11:56:47,,,128.639999,,,,,,,
2021-03-08 11:56:47,24.284355,,,,,,,,,
2021-03-08 11:51:47,,,155.599991,,,,,,,
2021-03-08 11:51:47,24.316399,,,,,,,,,
2021-03-08 11:51:47,,63,,,,,,,,
2021-03-08 11:46:47,24.228271,,,,,,,,,
2021-03-08 11:46:47,,,176,,,,,,,
2021-03-08 11:46:47,,63,,,,,,,,
2021-03-08 11:41:47,,63,,,,,,,,
2021-03-08 11:41:47,24.257652,,,,,,,,,
2021-03-08 11:41:47,,,227.199997,,,,,,,
2021-03-08 11:36:47,24.271004,,,,,,,,,
2021-03-08 11:36:47,,63,,,,,,,,
2021-03-08 11:36:47,,,212.080002,,,,,,,
2021-03-08 11:31:47,,,165.919998,,,,,,,
2021-03-08 11:31:47,,63,,,,,,,,
2021-03-08 11:31:47,24.257652,,,,,,,,,
2021-03-08 11:26:47,,,115.239998,,,,,,,
2021-03-08 11:26:47,,63,,,,,,,,
2021-03-08 11:26:47,24.284355,,,,,,,,,
2021-03-08 11:21:47,24.271004,,,,,,,,,
2021-03-08 11:21:47,,63,,,,,,,,
2021-03-08 11:21:47,,,143.559998,,,,,,,
2021-03-08 11:16:47,,,160.959991,,,,,,,
2021-03-08 11:16:47,24.228271,,,,,,,,,
2021-03-08 11:16:47,,63,,,,,,,,
2021-03-08 11:11:47,,,265.919983,,,,,,,
2021-03-08 11:11:47,24.241623,,,,,,,,,
2021-03-08 11:11:47,,63,,,,,,,,
2021-03-08 11:06:47,,63,,,,,,,,
2021-03-08 11:06:47,,,242.479996,,,,,,,
2021-03-08 11:06:47,24.271004,,,,,,,,,
2021-03-08 11:01:47,,,239.039993,,,,,,,
2021-03-08 11:01:47,24.241623,,,,,,,,,
2021-03-08 11:01:47,,63,,,,,,,,
2021-03-08 10:56:47,24.271004,,,,,,,,,
2021-03-08 10:56:47,,,165.440002,,,,,,,
2021-03-08 10:56:47,,63,,,,,,,,
