Creating Time,Temperature(℃),Humidity(%),Light(lux),Voltage(V),WIFI RSSI(dBm),GSM RSSI(dBm),EXT1 Temperature(℃),EXT2 Temperature(℃),RS485 Temperature(℃),RS485 Humidity(%)
2021-03-08 15:59:55,,,,5,,,,,,
2021-03-08 15:59:37,,63,,,,,,,,
2021-03-08 15:59:37,24.276344,,,,,,,,,
2021-03-08 15:59:37,,,106.479996,,,,,,,
2021-03-08 15:54:37,,,102.079994,,,,,,,
2021-03-08 15:54:37,24.262993,,,,,,,,,
2021-03-08 15:54:37,,63,,,,,,,,
2021-03-08 15:49:37,24.249634,,,,,,,,,
2021-03-08 15:49:37,,,97.279999,,,,,,,
2021-03-08 15:49:37,,63,,,,,,,,
2021-03-08 15:44:37,,63,,,,,,,,
2021-03-08 15:44:37,,,103.399994,,,,,,,
2021-03-08 15:44:36,24.276344,,,,,,,,,
2021-03-08 15:39:37,,63,,,,,,,,
2021-03-08 15:39:36,,,143.759995,,,,,,,
2021-03-08 15:39:36,24.249634,,,,,,,,,
2021-03-08 15:34:36,24.249634,,,,,,,,,
2021-03-08 15:34:36,,63,,,,,,,,
2021-03-08 15:34:36,,,98.959999,,,,,,,
2021-03-08 15:29:36,,63,,,,,,,,
2021-03-08 15:29:36,24.249634,,,,,,,,,
2021-03-08 15:29:36,,,89.439995,,,,,,,
2021-03-08 15:24:36,24.249634,,,,,,,,,
2021-03-08 15:24:36,,,120.079994,,,,,,,
2021-03-08 15:24:36,,63,,,,,,,,
2021-03-08 15:19:36,,,143.080002,,,,,,,
2021-03-08 15:19:36,24.276344,,,,,,,,,
2021-03-08 15:19:36,,64,,,,,,,,
2021-03-08 15:14:36,24.262993,,,,,,,,,
2021-03-08 15:14:36,,64,,,,,,,,
2021-03-08 15:14:36,,,105.32,,,,,,,
2021-03-08 15:09:36,,,136.679993,,,,,,,
2021-03-08 15:09:36,24.308388,,,,,,,,,
2021-03-08 15:09:36,,64,,,,,,,,
2021-03-08 15:04:36,24.289696,,,,,,,,,
2021-03-08 15:04:36,,,125.439995,,,,,,,
2021-03-08 15:04:36,,64,,,,,,,,
2021-03-08 14:59:36,24.276344,,,,,,,,,
2021-03-08 14:59:36,,64,,,,,,,,
2021-03-08 14:59:36,,,79.139999,,,,,,,
2021-03-08 14:54:36,,64,,,,,,,,
2021-03-08 14:54:36,,,137.080002,,,,,,,
2021-03-08 14:54:36,24.321739,,,,,,,,,
2021-03-08 14:49:36,24.321739,,,,,,,,,
2021-03-08 14:49:36,,64,,,,,,,,
2021-03-08 14:49:36,,,149.839996,,,,,,,
2021-03-08 14:44:36,,64,,,,,,,,
2021-03-08 14:44:36,24.308388,,,,,,,,,
2021-03-08 14:44:36,,,141.639999,,,,,,,
2021-03-08 14:39:36,,,71.379997,,,,,,,
2021-03-08 14:39:36,,64,,,,,,,,
2021-03-08 14:39:36,24.321739,,,,,,,,,
2021-03-08 14:34:36,,,114.639999,,,,,,,
2021-03-08 14:34:36,24.335091,,,,,,,,,
2021-03-08 14:34:36,,64,,,,,,,,
2021-03-08 14:29:36,,64,,,,,,,,
2021-03-08 14:29:36,,,94.599998,,,,,,,
2021-03-08 14:29:36,24.335091,,,,,,,,,
2021-03-08 14:24:36,,,110.159996,,,,,,,
2021-03-08 14:24:36,,63,,,,,,,,
2021-03-08 14:24:36,24.348442,,,,,,,,,
2021-03-08 14:19:36,24.321739,,,,,,,,,
2021-03-08 14:19:36,,,142.160004,,,,,,,
2021-03-08 14:19:36,,63,,,,,,,,
2021-03-08 14:14:36,,,120.040001,,,,,,,
2021-03-08 14:14:36,24.321739,,,,,,,,,
2021-03-08 14:14:36,,63,,,,,,,,
2021-03-08 14:09:36,,63,,,,,,,,
2021-03-08 14:09:36,24.348442,,,,,,,,,
2021-03-08 14:09:36,,,74.860001,,,,,,,
2021-03-08 14:04:36,,,84.080002,,,,,,,
2021-03-08 14:04:36,,63,,,,,,,,
2021-03-08 14:04:36,24.348442,,,,,,,,,
2021-03-08 13:59:36,,,137.679993,,,,,,,
2021-03-08 13:59:36,24.377815,,,,,,,,,
2021-03-08 13:59:36,,63,,,,,,,,
2021-03-08 13:54:36,24.407188,,,,,,,,,
2021-03-08 13:54:36,,63,,,,,,,,
2021-03-08 13:54:36,,,123.399994,,,,,,,
2021-03-08 13:49:36,,,96,,,,,,,
2021-03-08 13:49:36,,64,,,,,,,,
2021-03-08 13:49:36,24.463264,,,,,,,,,
2021-03-08 13:44:36,24.503319,,,,,,,,,
2021-03-08 13:44:36,,,114.759995,,,,,,,
2021-03-08 13:44:36,,64,,,,,,,,
2021-03-08 13:39:36,,64,,,,,,,,
2021-03-08 13:39:36,24.489967,,,,,,,,,
2021-03-08 13:39:36,,,111.639999,,,,,,,
2021-03-08 13:34:36,,,576.47998,,,,,,,
2021-03-08 13:34:36,,63,,,,,,,,
2021-03-08 13:34:36,24.476616,,,,,,,,,
2021-03-08 13:29:36,24.463264,,,,,,,,,
2021-03-08 13:29:36,,63,,,,,,,,
2021-03-08 13:29:36,,,527.679993,,,,,,,
2021-03-08 13:24:36,24.42054,,,,,,,,,
2021-03-08 13:24:36,,,531.519958,,,,,,,
2021-03-08 13:24:36,,63,,,,,,,,
2021-03-08 13:19:36,,63,,,,,,,,
2021-03-08 13:19:36,,,542.399963,,,,,,,
2021-03-08 13:19:36,24.447243,,,,,,,,,
2021-03-08 13:19:28,,,,5.647171,,,,,,
2021-03-08 13:14:36,,,579.839966,,,,,,,
2021-03-08 13:14:36,,63,,,,,,,,
2021-03-08 13:14:36,24.433891,,,,,,,,,
2021-03-08 13:09:36,,,576.959961,,,,,,,
2021-03-08 13:09:36,,63,,,,,,,,
2021-03-08 13:09:36,24.447243,,,,,,,,,
2021-03-08 13:04:36,24.407188,,,,,,,,,
2021-03-08 13:04:36,,,576,,,,,,,
2021-03-08 13:04:36,,63,,,,,,,,
2021-03-08 12:59:36,24.391167,,,,,,,,,
2021-03-08 12:59:36,,63,,,,,,,,
2021-03-08 12:59:36,,,560.159973,,,,,,,
2021-03-08 12:54:36,,,538.880005,,,,,,,
2021-03-08 12:54:36,24.42054,,,,,,,,,
2021-03-08 12:54:36,,64,,,,,,,,
2021-03-08 12:49:36,24.42054,,,,,,,,,
2021-03-08 12:49:36,,64,,,,,,,,
2021-03-08 12:49:36,,,541.76001,,,,,,,
2021-03-08 12:44:36,,,563.519958,,,,,,,
2021-03-08 12:44:36,,64,,,,,,,,
2021-03-08 12:44:36,24.42054,,,,,,,,,
2021-03-08 12:39:36,24.42054,,,,,,,,,
2021-03-08 12:39:36,,,565.119995,,,,,,,
2021-03-08 12:39:36,,64,,,,,,,,
2021-03-08 12:34:36,,64,,,,,,,,
2021-03-08 12:34:36,24.407188,,,,,,,,,
2021-03-08 12:34:36,,,556.47998,,,,,,,
2021-03-08 12:29:36,,64,,,,,,,,
2021-03-08 12:29:36,,,574.23999,,,,,,,
2021-03-08 12:29:36,24.407188,,,,,,,,,
2021-03-08 12:24:36,,,555.359985,,,,,,,
2021-03-08 12:24:36,,64,,,,,,,,
2021-03-08 12:24:36,24.407188,,,,,,,,,
2021-03-08 12:19:36,,64,,,,,,,,
2021-03-08 12:19:36,24.42054,,,,,,,,,
2021-03-08 12:19:36,,,554.399963,,,,,,,
2021-03-08 12:14:36,,,570.23999,,,,,,,
2021-03-08 12:14:36,,64,,,,,,,,
2021-03-08 12:14:36,24.433891,,,,,,,,,
2021-03-08 12:09:36,,64,,,,,,,,
2021-03-08 12:09:36,,,586.080017,,,,,,,
2021-03-08 12:09:36,24.407188,,,,,,,,,
2021-03-08 12:04:36,24.407188,,,,,,,,,
2021-03-08 12:04:36,,,559.519958,,,,,,,
2021-03-08 12:04:36,,64,,,,,,,,
2021-03-08 11:59:36,,64,,,,,,,,
2021-03-08 11:59:36,24.447243,,,,,,,,,
2021-03-08 11:59:36,,,563.839966,,,,,,,
2021-03-08 11:54:36,,64,,,,,,,,
2021-03-08 11:54:36,,,564.640015,,,,,,,
2021-03-08 11:54:36,24.618141,,,,,,,,,
2021-03-08 11:53:40,24.476616,,,,,,,,,
2021-03-08 11:53:40,,65,,,,,,,,
2021-03-08 11:53:40,,,,5.58028,,,,,,
2021-03-08 11:53:40,,,538.080017,,,,,,,
2021-03-08 11:53:36,24.433891,,,,,,,,,
2021-03-08 11:53:36,,,,5.533189,,,,,,
2021-03-08 11:53:36,,,521.279968,,,,,,,
2021-03-08 11:53:36,,65,,,,,,,,
2021-03-08 11:53:33,,,,5.535329,,,,,,
2021-03-08 11:53:33,,,526.080017,,,,,,,
2021-03-08 11:53:33,24.433891,,,,,,,,,
2021-03-08 11:53:33,,65,,,,,,,,
2021-03-08 11:52:59,,,,5.596334,,,,,,
2021-03-08 11:52:59,24.364464,,,,,,,,,
2021-03-08 11:52:59,,,523.839966,,,,,,,
2021-03-08 11:52:59,,65,,,,,,,,
2021-03-08 11:49:36,,,537.119995,,,,,,,
2021-03-08 11:49:36,,65,,,,,,,,
2021-03-08 11:49:36,24.348442,,,,,,,,,
2021-03-08 11:44:36,24.289696,,,,,,,,,
2021-03-08 11:44:36,,65,,,,,,,,
2021-03-08 11:44:36,,,584.799988,,,,,,,
2021-03-08 11:39:36,,65,,,,,,,,
2021-03-08 11:39:36,24.289696,,,,,,,,,
2021-03-08 11:39:36,,,595.839966,,,,,,,
2021-03-08 11:34:36,,,557.440002,,,,,,,
2021-03-08 11:34:36,,65,,,,,,,,
2021-03-08 11:34:36,24.276344,,,,,,,,,
2021-03-08 11:29:36,,,542.559998,,,,,,,
2021-03-08 11:29:36,,65,,,,,,,,
2021-03-08 11:29:36,24.262993,,,,,,,,,
2021-03-08 11:24:36,24.233612,,,,,,,,,
2021-03-08 11:24:36,,,538.23999,,,,,,,
2021-03-08 11:24:36,,65,,,,,,,,
2021-03-08 11:19:36,,,656.959961,,,,,,,
2021-03-08 11:19:36,24.206909,,,,,,,,,
2021-03-08 11:19:36,,65,,,,,,,,
2021-03-08 11:14:36,,65,,,,,,,,
2021-03-08 11:14:36,24.206909,,,,,,,,,
2021-03-08 11:14:36,,,122.479996,,,,,,,
2021-03-08 11:09:36,,,192.23999,,,,,,,
2021-03-08 11:09:36,,65,,,,,,,,
2021-03-08 11:09:36,24.193558,,,,,,,,,
2021-03-08 11:04:36,,,193.039993,,,,,,,
2021-03-08 11:04:36,24.220261,,,,,,,,,
2021-03-08 11:04:36,,65,,,,,,,,
2021-03-08 10:59:36,24.220261,,,,,,,,,
2021-03-08 10:59:36,,64,,,,,,,,
2021-03-08 10:59:36,,,199.759995,,,,,,,
2021-03-08 10:54:36,,,119.360001,,,,,,,
2021-03-08 10:54:36,,64,,,,,,,,
2021-03-08 10:54:36,24.220261,,,,,,,,,
2021-03-08 10:49:36,24.233612,,,,,,,,,
2021-03-08 10:49:36,,,94.839996,,,,,,,
2021-03-08 10:49:36,,64,,,,,,,,
2021-03-08 10:44:36,,64,,,,,,,,
2021-03-08 10:44:36,24.249634,,,,,,,,,
2021-03-08 10:44:36,,,223.360001,,,,,,,
2021-03-08 10:39:36,,65,,,,,,,,
2021-03-08 10:39:36,,,229.440002,,,,,,,
2021-03-08 10:39:36,24.262993,,,,,,,,,
2021-03-08 10:34:36,,64,,,,,,,,
2021-03-08 10:34:36,,,108.119995,,,,,,,
2021-03-08 10:34:36,24.262993,,,,,,,,,
2021-03-08 10:29:36,,65,,,,,,,,
2021-03-08 10:29:36,24.289696,,,,,,,,,
2021-03-08 10:29:36,,,100.839996,,,,,,,
2021-03-08 10:24:36,24.276344,,,,,,,,,
2021-03-08 10:24:36,,65,,,,,,,,
2021-03-08 10:24:36,,,221.199997,,,,,,,
2021-03-08 10:19:36,,64,,,,,,,,
2021-03-08 10:19:36,24.276344,,,,,,,,,
2021-03-08 10:19:36,,,250.479996,,,,,,,
2021-03-08 10:19:28,,,,5.658409,,,,,,
2021-03-08 10:14:36,,65,,,,,,,,
2021-03-08 10:14:36,,,244.080002,,,,,,,
2021-03-08 10:14:36,24.289696,,,,,,,,,
2021-03-08 10:09:36,,65,,,,,,,,
2021-03-08 10:09:36,,,214.639999,,,,,,,
2021-03-08 10:09:36,24.321739,,,,,,,,,
2021-03-08 10:04:36,24.364464,,,,,,,,,
2021-03-08 10:04:36,,64,,,,,,,,
2021-03-08 10:04:36,,,215.199997,,,,,,,
2021-03-08 09:59:36,,64,,,,,,,,
2021-03-08 09:59:36,24.391167,,,,,,,,,
2021-03-08 09:59:36,,,218.720001,,,,,,,
2021-03-08 09:54:36,24.42054,,,,,,,,,
2021-03-08 09:54:36,,,213.519989,,,,,,,
2021-03-08 09:54:36,,64,,,,,,,,
2021-03-08 09:49:36,,,214.639999,,,,,,,
2021-03-08 09:49:36,24.463264,,,,,,,,,
2021-03-08 09:49:36,,64,,,,,,,,
2021-03-08 09:44:36,24.503319,,,,,,,,,
2021-03-08 09:44:36,,64,,,,,,,,
2021-03-08 09:44:36,,,680,,,,,,,
2021-03-08 09:39:36,24.519341,,,,,,,,,
2021-03-08 09:39:36,,,217.839996,,,,,,,
2021-03-08 09:39:36,,64,,,,,,,,
2021-03-08 09:34:36,24.588768,,,,,,,,,
2021-03-08 09:34:36,,,219.919998,,,,,,,
2021-03-08 09:34:36,,64,,,,,,,,
2021-03-08 09:29:36,24.618141,,,,,,,,,
2021-03-08 09:29:36,,64,,,,,,,,
2021-03-08 09:29:36,,,218.559998,,,,,,,
2021-03-08 09:24:36,,,220.87999,,,,,,,
2021-03-08 09:24:36,,64,,,,,,,,
2021-03-08 09:24:36,24.687569,,,,,,,,,
2021-03-08 09:19:36,,65,,,,,,,,
2021-03-08 09:19:36,,,223.440002,,,,,,,
2021-03-08 09:19:36,24.743645,,,,,,,,,
2021-03-08 09:14:36,,,220.159988,,,,,,,
2021-03-08 09:14:36,,65,,,,,,,,
2021-03-08 09:14:36,24.786377,,,,,,,,,
2021-03-08 09:09:36,,,224.559998,,,,,,,
2021-03-08 09:09:36,24.81308,,,,,,,,,
2021-03-08 09:09:36,,64,,,,,,,,
2021-03-08 09:04:36,24.885178,,,,,,,,,
2021-03-08 09:04:36,,64,,,,,,,,
2021-03-08 09:04:36,,,225.119995,,,,,,,
2021-03-08 08:59:36,,64,,,,,,,,
2021-03-08 08:59:36,24.91188,,,,,,,,,
2021-03-08 08:59:36,,,225.199997,,,,,,,
2021-03-08 08:54:36,24.970627,,,,,,,,,
2021-03-08 08:54:36,,64,,,,,,,,
2021-03-08 08:54:36,,,222.799988,,,,,,,
2021-03-08 08:49:36,,63,,,,,,,,
2021-03-08 08:49:36,25.069427,,,,,,,,,
2021-03-08 08:49:36,,,221.519989,,,,,,,
2021-03-08 08:44:36,,63,,,,,,,,
2021-03-08 08:44:36,,,220.399994,,,,,,,
2021-03-08 08:44:36,25.18158,,,,,,,,,
2021-03-08 08:39:36,,63,,,,,,,,
2021-03-08 08:39:36,,,216.559998,,,,,,,
2021-03-08 08:39:36,25.267036,,,,,,,,,
2021-03-08 08:34:36,25.379189,,,,,,,,,
2021-03-08 08:34:36,,62,,,,,,,,
2021-03-08 08:34:36,,,209.440002,,,,,,,
2021-03-08 08:29:36,,,206.87999,,,,,,,
2021-03-08 08:29:36,,62,,,,,,,,
2021-03-08 08:29:36,25.520714,,,,,,,,,
2021-03-08 08:24:36,25.747688,,,,,,,,,
2021-03-08 08:24:36,,62,,,,,,,,
2021-03-08 08:24:36,,,201.119995,,,,,,,
2021-03-08 08:19:36,,62,,,,,,,,
2021-03-08 08:19:36,26.041428,,,,,,,,,
2021-03-08 08:19:36,,,192.080002,,,,,,,
2021-03-08 08:14:36,26.409935,,,,,,,,,
2021-03-08 08:14:36,,,183.039993,,,,,,,
2021-03-08 08:14:36,,66,,,,,,,,
2021-03-08 08:09:36,,,174.720001,,,,,,,
2021-03-08 08:09:36,26.719688,,,,,,,,,
2021-03-08 08:09:36,,70,,,,,,,,
2021-03-08 08:04:36,26.877243,,,,,,,,,
2021-03-08 08:04:36,,74,,,,,,,,
2021-03-08 08:04:36,,,161.720001,,,,,,,
2021-03-08 07:59:36,26.890594,,,,,,,,,
2021-03-08 07:59:36,,,148.199997,,,,,,,
2021-03-08 07:59:36,,75,,,,,,,,
2021-03-08 07:54:36,26.906616,,,,,,,,,
2021-03-08 07:54:36,,75,,,,,,,,
