Creating Time,Temperature(℃),Humidity(%),Light(lux),Voltage(V),WIFI RSSI(dBm),GSM RSSI(dBm),EXT1 Temperature(℃),EXT2 Temperature(℃),RS485 Temperature(℃),RS485 Humidity(%)
2021-03-08 16:45:37,,56,,,,,,,,
2021-03-08 16:45:37,,,290,,,,,,,
2021-03-08 16:45:37,23.982605,,,,,,,,,
2021-03-08 16:43:16,,,,5,,,,,,
2021-03-08 16:40:37,,57,,,,,,,,
2021-03-08 16:40:37,,,115.599998,,,,,,,
2021-03-08 16:40:37,23.656822,,,,,,,,,
2021-03-08 16:35:37,23.614098,,,,,,,,,
2021-03-08 16:35:37,,57,,,,,,,,
2021-03-08 16:35:37,,,116.32,,,,,,,
2021-03-08 16:30:37,,57,,,,,,,,
2021-03-08 16:30:37,23.587395,,,,,,,,,
2021-03-08 16:30:37,,,116.279999,,,,,,,
2021-03-08 16:25:37,,,115.559998,,,,,,,
2021-03-08 16:25:37,,57,,,,,,,,
2021-03-08 16:25:37,23.558022,,,,,,,,,
2021-03-08 16:20:37,,57,,,,,,,,
2021-03-08 16:20:37,,,117,,,,,,,
2021-03-08 16:20:37,23.531319,,,,,,,,,
2021-03-08 16:15:37,23.501945,,,,,,,,,
2021-03-08 16:15:37,,,115.599998,,,,,,,
2021-03-08 16:15:37,,57,,,,,,,,
2021-03-08 16:10:37,23.432518,,,,,,,,,
2021-03-08 16:10:37,,,114.399994,,,,,,,
2021-03-08 16:10:37,,57,,,,,,,,
2021-03-08 16:05:37,23.403145,,,,,,,,,
2021-03-08 16:05:37,,,120.199997,,,,,,,
2021-03-08 16:05:37,,57,,,,,,,,
2021-03-08 16:00:37,23.376442,,,,,,,,,
2021-03-08 16:00:37,,57,,,,,,,,
2021-03-08 16:00:37,,,117.040001,,,,,,,
2021-03-08 15:55:37,,,116.079994,,,,,,,
2021-03-08 15:55:37,,57,,,,,,,,
2021-03-08 15:55:37,23.36042,,,,,,,,,
2021-03-08 15:50:37,23.333717,,,,,,,,,
2021-03-08 15:50:37,,,117.079994,,,,,,,
2021-03-08 15:50:37,,57,,,,,,,,
2021-03-08 15:45:37,,58,,,,,,,,
2021-03-08 15:45:37,23.403145,,,,,,,,,
2021-03-08 15:45:37,,,121.159996,,,,,,,
2021-03-08 15:40:37,23.432518,,,,,,,,,
2021-03-08 15:40:37,,58,,,,,,,,
2021-03-08 15:40:37,,,125.32,,,,,,,
2021-03-08 15:35:37,23.432518,,,,,,,,,
2021-03-08 15:35:37,,,115.199997,,,,,,,
2021-03-08 15:35:37,,58,,,,,,,,
2021-03-08 15:30:37,23.376442,,,,,,,,,
2021-03-08 15:30:37,,,115.159996,,,,,,,
2021-03-08 15:30:37,,58,,,,,,,,
2021-03-08 15:25:37,,58,,,,,,,,
2021-03-08 15:25:37,,,128.319992,,,,,,,
2021-03-08 15:25:37,23.320366,,,,,,,,,
2021-03-08 15:20:37,,,130.679993,,,,,,,
2021-03-08 15:20:37,23.24826,,,,,,,,,
2021-03-08 15:20:37,,59,,,,,,,,
2021-03-08 15:15:37,,,130.839996,,,,,,,
2021-03-08 15:15:37,,59,,,,,,,,
2021-03-08 15:15:37,23.136108,,,,,,,,,
2021-03-08 15:10:37,,,131.119995,,,,,,,
2021-03-08 15:10:37,,59,,,,,,,,
2021-03-08 15:10:37,23.037308,,,,,,,,,
2021-03-08 15:05:37,22.909134,,,,,,,,,
2021-03-08 15:05:37,,,129.199997,,,,,,,
2021-03-08 15:05:37,,58,,,,,,,,
2021-03-08 15:00:37,22.909134,,,,,,,,,
2021-03-08 15:00:37,,,113.399994,,,,,,,
2021-03-08 15:00:37,,58,,,,,,,,
2021-03-08 14:55:37,,58,,,,,,,,
2021-03-08 14:55:37,22.866409,,,,,,,,,
2021-03-08 14:55:37,,,131.559998,,,,,,,
2021-03-08 14:50:37,,,134.360001,,,,,,,
2021-03-08 14:50:37,,58,,,,,,,,
2021-03-08 14:50:37,22.882431,,,,,,,,,
2021-03-08 14:45:37,,,133.23999,,,,,,,
2021-03-08 14:45:37,22.839706,,,,,,,,,
2021-03-08 14:45:37,,58,,,,,,,,
2021-03-08 14:40:37,22.882431,,,,,,,,,
2021-03-08 14:40:37,,58,,,,,,,,
2021-03-08 14:40:37,,,114.599998,,,,,,,
2021-03-08 14:35:37,,,134.160004,,,,,,,
2021-03-08 14:35:37,22.882431,,,,,,,,,
2021-03-08 14:35:37,,58,,,,,,,,
2021-03-08 14:30:37,,58,,,,,,,,
2021-03-08 14:30:37,,,115.159996,,,,,,,
2021-03-08 14:30:37,22.882431,,,,,,,,,
2021-03-08 14:30:25,,,,5.640749,,,,,,
2021-03-08 14:25:37,22.895782,,,,,,,,,
2021-03-08 14:25:37,,58,,,,,,,,
2021-03-08 14:25:37,,,136.440002,,,,,,,
2021-03-08 14:20:37,,58,,,,,,,,
2021-03-08 14:20:37,22.938507,,,,,,,,,
2021-03-08 14:20:37,,,136.039993,,,,,,,
2021-03-08 14:15:37,,,135.520004,,,,,,,
2021-03-08 14:15:37,,58,,,,,,,,
2021-03-08 14:15:37,22.951859,,,,,,,,,
2021-03-08 14:10:37,,,116.279999,,,,,,,
2021-03-08 14:10:37,,58,,,,,,,,
2021-03-08 14:10:37,22.951859,,,,,,,,,
2021-03-08 14:05:37,22.978561,,,,,,,,,
2021-03-08 14:05:37,,,115.239998,,,,,,,
2021-03-08 14:05:37,,58,,,,,,,,
2021-03-08 14:00:37,,58,,,,,,,,
2021-03-08 14:00:36,22.951859,,,,,,,,,
2021-03-08 14:00:36,,,118.079994,,,,,,,
2021-03-08 13:55:36,,58,,,,,,,,
2021-03-08 13:55:36,22.951859,,,,,,,,,
2021-03-08 13:55:36,,,135.800003,,,,,,,
2021-03-08 13:50:36,,,136.959991,,,,,,,
2021-03-08 13:50:36,,59,,,,,,,,
2021-03-08 13:50:36,22.951859,,,,,,,,,
2021-03-08 13:45:36,,,137.440002,,,,,,,
2021-03-08 13:45:36,22.951859,,,,,,,,,
2021-03-08 13:45:36,,58,,,,,,,,
2021-03-08 13:40:36,22.909134,,,,,,,,,
2021-03-08 13:40:36,,59,,,,,,,,
2021-03-08 13:40:36,,,138.440002,,,,,,,
2021-03-08 13:35:36,,,138.160004,,,,,,,
2021-03-08 13:35:36,,59,,,,,,,,
2021-03-08 13:35:36,22.922485,,,,,,,,,
2021-03-08 13:30:36,22.909134,,,,,,,,,
2021-03-08 13:30:36,,,114.479996,,,,,,,
2021-03-08 13:30:36,,59,,,,,,,,
2021-03-08 13:25:36,,59,,,,,,,,
2021-03-08 13:25:36,22.938507,,,,,,,,,
2021-03-08 13:25:36,,,113.879997,,,,,,,
2021-03-08 13:20:36,,59,,,,,,,,
2021-03-08 13:20:36,,,116.360001,,,,,,,
2021-03-08 13:20:36,22.938507,,,,,,,,,
2021-03-08 13:15:36,,59,,,,,,,,
2021-03-08 13:15:36,,,137.479996,,,,,,,
2021-03-08 13:15:36,22.895782,,,,,,,,,
2021-03-08 13:10:36,,59,,,,,,,,
2021-03-08 13:10:36,22.866409,,,,,,,,,
2021-03-08 13:10:36,,,138.360001,,,,,,,
2021-03-08 13:05:36,,,138.440002,,,,,,,
2021-03-08 13:05:36,,59,,,,,,,,
2021-03-08 13:05:36,22.866409,,,,,,,,,
2021-03-08 13:00:36,,,121.759995,,,,,,,
2021-03-08 13:00:36,,59,,,,,,,,
2021-03-08 13:00:36,22.826355,,,,,,,,,
2021-03-08 12:55:36,22.796982,,,,,,,,,
2021-03-08 12:55:36,,,47.959999,,,,,,,
2021-03-08 12:55:36,,59,,,,,,,,
2021-03-08 12:50:36,,59,,,,,,,,
2021-03-08 12:50:36,22.810333,,,,,,,,,
2021-03-08 12:50:36,,,49.98,,,,,,,
2021-03-08 12:45:36,,59,,,,,,,,
2021-03-08 12:45:36,,,50.360001,,,,,,,
2021-03-08 12:45:36,22.770279,,,,,,,,,
2021-03-08 12:40:36,22.78363,,,,,,,,,
2021-03-08 12:40:36,,,51.299999,,,,,,,
2021-03-08 12:40:36,,59,,,,,,,,
2021-03-08 12:35:36,,59,,,,,,,,
2021-03-08 12:35:36,,,51.279999,,,,,,,
2021-03-08 12:35:36,22.740898,,,,,,,,,
2021-03-08 12:30:36,,59,,,,,,,,
2021-03-08 12:30:36,,,52.079998,,,,,,,
2021-03-08 12:30:36,22.740898,,,,,,,,,
2021-03-08 12:25:36,22.754257,,,,,,,,,
2021-03-08 12:25:36,,59,,,,,,,,
2021-03-08 12:25:36,,,52.02,,,,,,,
2021-03-08 12:20:36,22.740898,,,,,,,,,
2021-03-08 12:20:36,,,29.17,,,,,,,
2021-03-08 12:20:36,,59,,,,,,,,
2021-03-08 12:15:36,22.770279,,,,,,,,,
2021-03-08 12:15:36,,,29.519999,,,,,,,
2021-03-08 12:15:36,,59,,,,,,,,
2021-03-08 12:10:36,22.770279,,,,,,,,,
2021-03-08 12:10:36,,59,,,,,,,,
2021-03-08 12:10:36,,,54.34,,,,,,,
2021-03-08 12:05:36,,59,,,,,,,,
2021-03-08 12:05:36,,,27.08,,,,,,,
2021-03-08 12:05:36,22.714195,,,,,,,,,
2021-03-08 12:00:36,22.698174,,,,,,,,,
2021-03-08 12:00:36,,,52.799999,,,,,,,
2021-03-08 12:00:36,,59,,,,,,,,
2021-03-08 11:55:36,,,118.199997,,,,,,,
2021-03-08 11:55:36,22.754257,,,,,,,,,
2021-03-08 11:55:36,,59,,,,,,,,
2021-03-08 11:50:36,,59,,,,,,,,
2021-03-08 11:50:36,22.770279,,,,,,,,,
2021-03-08 11:50:36,,,117.399994,,,,,,,
2021-03-08 11:45:36,22.78363,,,,,,,,,
2021-03-08 11:45:36,,,123.239998,,,,,,,
2021-03-08 11:45:36,,59,,,,,,,,
2021-03-08 11:40:36,,,120.479996,,,,,,,
2021-03-08 11:40:36,22.810333,,,,,,,,,
2021-03-08 11:40:36,,59,,,,,,,,
2021-03-08 11:35:36,,,117.159996,,,,,,,
2021-03-08 11:35:36,22.839706,,,,,,,,,
