Creating Time,Temperature(℃),Humidity(%),Light(lux),Voltage(V),WIFI RSSI(dBm),GSM RSSI(dBm),EXT1 Temperature(℃),EXT2 Temperature(℃),RS485 Temperature(℃),RS485 Humidity(%)
2021-03-08 15:49:12,,59,,,,,,,,
2021-03-08 15:49:12,,,139.720001,,,,,,,
2021-03-08 15:49:12,25.30175,,,,,,,,,
2021-03-08 15:44:24,,,,5,,,,,,
2021-03-08 15:44:12,,61,,,,,,,,
2021-03-08 15:44:12,,,119.199997,,,,,,,
2021-03-08 15:44:12,24.863815,,,,,,,,,
2021-03-08 15:39:12,24.807739,,,,,,,,,
2021-03-08 15:39:12,,60,,,,,,,,
2021-03-08 15:39:12,,,131.919998,,,,,,,
2021-03-08 15:34:12,24.850464,,,,,,,,,
2021-03-08 15:34:12,,60,,,,,,,,
2021-03-08 15:34:12,,,147.720001,,,,,,,
2021-03-08 15:29:12,,,148.919998,,,,,,,
2021-03-08 15:29:12,,61,,,,,,,,
2021-03-08 15:29:12,24.890518,,,,,,,,,
2021-03-08 15:24:12,24.863815,,,,,,,,,
2021-03-08 15:24:12,,,133.039993,,,,,,,
2021-03-08 15:24:12,,61,,,,,,,,
2021-03-08 15:19:12,,,157.279999,,,,,,,
2021-03-08 15:19:12,24.863815,,,,,,,,,
2021-03-08 15:19:12,,61,,,,,,,,
2021-03-08 15:14:12,24.807739,,,,,,,,,
2021-03-08 15:14:12,,,132.080002,,,,,,,
2021-03-08 15:14:12,,61,,,,,,,,
2021-03-08 15:09:12,24.807739,,,,,,,,,
2021-03-08 15:09:12,,60,,,,,,,,
2021-03-08 15:09:12,,,151.080002,,,,,,,
2021-03-08 15:04:12,,,148.87999,,,,,,,
2021-03-08 15:04:12,,61,,,,,,,,
2021-03-08 15:04:12,24.821091,,,,,,,,,
2021-03-08 14:59:12,24.821091,,,,,,,,,
2021-03-08 14:59:12,,,118.439995,,,,,,,
2021-03-08 14:59:12,,61,,,,,,,,
2021-03-08 14:54:12,,60,,,,,,,,
2021-03-08 14:54:12,24.821091,,,,,,,,,
2021-03-08 14:54:12,,,149.959991,,,,,,,
2021-03-08 14:49:12,24.821091,,,,,,,,,
2021-03-08 14:49:12,,60,,,,,,,,
2021-03-08 14:49:12,,,152.039993,,,,,,,
2021-03-08 14:44:12,24.850464,,,,,,,,,
2021-03-08 14:44:12,,61,,,,,,,,
2021-03-08 14:44:12,,,149.679993,,,,,,,
2021-03-08 14:39:12,24.834442,,,,,,,,,
2021-03-08 14:39:12,,60,,,,,,,,
2021-03-08 14:39:12,,,118.599998,,,,,,,
2021-03-08 14:34:12,,60,,,,,,,,
2021-03-08 14:34:12,24.877167,,,,,,,,,
2021-03-08 14:34:12,,,148.039993,,,,,,,
2021-03-08 14:29:12,,,120.559998,,,,,,,
2021-03-08 14:29:12,,60,,,,,,,,
2021-03-08 14:29:12,24.877167,,,,,,,,,
2021-03-08 14:29:06,,,,5.608642,,,,,,
2021-03-08 14:24:12,24.890518,,,,,,,,,
2021-03-08 14:24:12,,60,,,,,,,,
2021-03-08 14:24:12,,,144.559998,,,,,,,
2021-03-08 14:19:12,,,148.23999,,,,,,,
2021-03-08 14:19:12,,60,,,,,,,,
2021-03-08 14:19:12,24.949265,,,,,,,,,
2021-03-08 14:14:12,24.978638,,,,,,,,,
2021-03-08 14:14:12,,,141.919998,,,,,,,
2021-03-08 14:14:12,,60,,,,,,,,
2021-03-08 14:09:12,,,115.439995,,,,,,,
2021-03-08 14:09:12,25.021362,,,,,,,,,
2021-03-08 14:09:12,,60,,,,,,,,
2021-03-08 14:04:12,,60,,,,,,,,
2021-03-08 14:04:12,25.048065,,,,,,,,,
2021-03-08 14:04:12,,,123.199997,,,,,,,
2021-03-08 13:59:12,,,132.199997,,,,,,,
2021-03-08 13:59:12,,60,,,,,,,,
2021-03-08 13:59:12,25.048065,,,,,,,,,
2021-03-08 13:54:12,,,145.520004,,,,,,,
2021-03-08 13:54:12,25.048065,,,,,,,,,
2021-03-08 13:54:12,,60,,,,,,,,
2021-03-08 13:49:12,25.021362,,,,,,,,,
2021-03-08 13:49:12,,60,,,,,,,,
2021-03-08 13:49:12,,,140.399994,,,,,,,
2021-03-08 13:44:12,,,144.800003,,,,,,,
2021-03-08 13:44:12,,60,,,,,,,,
2021-03-08 13:44:12,25.034714,,,,,,,,,
2021-03-08 13:39:12,25.077438,,,,,,,,,
2021-03-08 13:39:12,,,145.599991,,,,,,,
2021-03-08 13:39:12,,60,,,,,,,,
2021-03-08 13:34:12,,61,,,,,,,,
2021-03-08 13:34:12,25.09079,,,,,,,,,
2021-03-08 13:34:12,,,144.87999,,,,,,,
2021-03-08 13:29:12,,61,,,,,,,,
2021-03-08 13:29:12,,,121,,,,,,,
2021-03-08 13:29:12,25.064087,,,,,,,,,
2021-03-08 13:24:12,,61,,,,,,,,
2021-03-08 13:24:12,,,124.559998,,,,,,,
2021-03-08 13:24:12,25.064087,,,,,,,,,
2021-03-08 13:19:12,,61,,,,,,,,
2021-03-08 13:19:12,25.064087,,,,,,,,,
2021-03-08 13:19:12,,,124.119995,,,,,,,
2021-03-08 13:14:12,,,146.639999,,,,,,,
2021-03-08 13:14:12,,61,,,,,,,,
2021-03-08 13:14:12,25.077438,,,,,,,,,
2021-03-08 13:09:12,,,143.720001,,,,,,,
2021-03-08 13:09:12,,61,,,,,,,,
2021-03-08 13:09:12,25.09079,,,,,,,,,
2021-03-08 13:04:12,25.09079,,,,,,,,,
2021-03-08 13:04:12,,,141.479996,,,,,,,
2021-03-08 13:04:12,,61,,,,,,,,
2021-03-08 12:59:12,,,144.279999,,,,,,,
2021-03-08 12:59:12,25.09079,,,,,,,,,
2021-03-08 12:59:12,,61,,,,,,,,
2021-03-08 12:54:12,,62,,,,,,,,
2021-03-08 12:54:12,25.077438,,,,,,,,,
2021-03-08 12:54:12,,,145.559998,,,,,,,
2021-03-08 12:49:12,,,149.039993,,,,,,,
2021-03-08 12:49:12,,62,,,,,,,,
2021-03-08 12:49:12,25.064087,,,,,,,,,
2021-03-08 12:44:12,,,147.279999,,,,,,,
2021-03-08 12:44:12,25.034714,,,,,,,,,
2021-03-08 12:44:12,,62,,,,,,,,
