"time","Steerpath.Accuracy","Steerpath.Floor","Steerpath.Latitude","Steerpath.Longitude","Steerpath.Space","Steerpath.Space_id"
"2021-03-18T14:15:12.508+08:00","1","3","1.296773096661706","103.77046936457721",,"2"
"2021-03-18T14:15:21.328+08:00","2.5","3","1.2967685748337117","103.77046711821407",,"2"
"2021-03-18T14:15:22.325+08:00","2.25","3","1.2967685748337117","103.77046711821407",,"2"
"2021-03-18T14:15:36.027+08:00","3.25","3","1.2967821403176942","103.77047161094035",,"2"
"2021-03-18T14:15:37.145+08:00","3.25","3","1.2967595311777234","103.77047161094035",,"0"
"2021-03-18T14:15:52.126+08:00","2.25","3","1.296773096661706","103.77046711821407",,"2"
"2021-03-18T14:15:53.106+08:00","2.25","3","1.296773096661706","103.77046711821407",,"2"
"2021-03-18T14:16:08.206+08:00","2.25","3","1.2967708357477088","103.77046936457721",,"2"
"2021-03-18T14:16:09.149+08:00","2","3","1.2967708357477088","103.77046936457721",,"2"
"2021-03-18T14:16:23.566+08:00","3.75","3","1.2967572702637262","103.77045813276152",,"0"
"2021-03-18T14:16:24.508+08:00","2.5","3","1.2967572702637262","103.77045813276152",,"0"
"2021-03-18T14:16:40.267+08:00","7.25","6","1.2971701692666133","103.77066181019464",,
"2021-03-18T14:16:41.206+08:00","7.25","6","1.2971724301806102","103.77067304201033",,
"2021-03-18T14:16:53.246+08:00","2","3","1.296773096661706","103.77046487185093",,"2"
"2021-03-18T14:16:54.169+08:00","1.5","3","1.296773096661706","103.77046487185093",,"2"
"2021-03-18T14:17:12.347+08:00","1.25","3","1.2967685748337117","103.77046711821407",,"2"
"2021-03-18T14:17:13.329+08:00","1.25","3","1.2967685748337117","103.77046711821407",,"2"
"2021-03-18T14:17:30.707+08:00","1.75","3","1.2967708357477088","103.77046711821407",,"2"
"2021-03-18T14:17:31.707+08:00","1.75","3","1.2967708357477088","103.77046711821407",,"2"
"2021-03-18T14:17:48.447+08:00","1.75","3","1.2967708357477088","103.77046711821407",,"2"
"2021-03-18T14:17:49.467+08:00","1.75","3","1.2967708357477088","103.77046711821407",,"2"
"2021-03-18T14:18:04.047+08:00","1.75","3","1.296773096661706","103.77046936457721",,"2"
"2021-03-18T14:18:05.079+08:00","1.25","3","1.296773096661706","103.77046936457721",,"2"
"2021-03-18T14:18:16.440+08:00","4.75","6","1.29718825657859","103.77066030544394",,
"2021-03-18T14:18:17.499+08:00","4.25","6","1.2971927784065842","103.7706580590808",,
"2021-03-18T14:18:28.739+08:00","2.75","3","1.2967572702637262","103.77045813276152",,"0"
"2021-03-18T14:18:29.699+08:00","2.5","3","1.2967572702637262","103.77045813276152",,"0"
"2021-03-18T14:18:43.508+08:00","2.75","3","1.2967572702637262","103.77046037912466",,"0"
"2021-03-18T14:18:44.448+08:00","2.75","3","1.2967572702637262","103.77046037912466",,"0"
"2021-03-18T14:18:58.288+08:00","2.5","3","1.2967572702637262","103.77045813276152",,"0"
"2021-03-18T14:18:59.390+08:00","2.25","3","1.2967572702637262","103.77045813276152",,"0"
"2021-03-18T14:19:10.928+08:00","4.25","3","1.2973962606663225","103.77037052459913",,"112"
"2021-03-18T14:19:14.048+08:00","2.25","3","1.296775357575703","103.77046936457721",,"2"
"2021-03-18T14:19:26.288+08:00","7.25","3","1.2973171286764242","103.7704154518619",,"113"
"2021-03-18T14:19:30.309+08:00","8.25","3","1.296800227629671","103.7704805963929",,"2"
"2021-03-18T14:19:45.991+08:00","4.75","3","1.2967821403176942","103.77047610366662",,"2"
"2021-03-18T14:19:46.948+08:00","4.75","3","1.2967889230596856","103.77048508911918",,"2"
"2021-03-18T14:20:08.589+08:00","1.5","3","1.296773096661706","103.77046936457721",,"2"
"2021-03-18T14:20:09.569+08:00","1.25","3","1.296773096661706","103.77046936457721",,"2"
"2021-03-18T14:20:18.750+08:00","2.5","3","1.296773096661706","103.77046936457721",,"2"
"2021-03-18T14:20:19.712+08:00","2","3","1.296773096661706","103.77046936457721",,"2"
"2021-03-18T14:20:36.129+08:00","2.5","3","1.296775357575703","103.77047161094035",,"2"
"2021-03-18T14:20:37.149+08:00","2.5","3","1.296775357575703","103.77047161094035",,"2"
"2021-03-18T14:20:50.991+08:00","1.75","3","1.2967776184897002","103.77047161094035",,"2"
"2021-03-18T14:20:52.029+08:00","1.75","3","1.296773096661706","103.77046936457721",,"2"
"2021-03-18T14:21:03.570+08:00","3.25","3","1.2974053043223108","103.77031661188381",,"139"
"2021-03-18T14:21:04.532+08:00","3.75","3","1.2974053043223108","103.77031661188381",,"139"
"2021-03-18T14:21:18.431+08:00","4.75","3","1.2973736515263516","103.77031661188381",,"139"
"2021-03-18T14:21:19.412+08:00","4.25","3","1.2973306941604068","103.77033682915206",,"110"
