"time","Steerpath.Accuracy","Steerpath.Floor","Steerpath.Latitude","Steerpath.Longitude","Steerpath.Space","Steerpath.Space_id"
"2021-03-24T16:50:31.887+08:00","2.75","3","1.296825097683639","103.77045813276152",,"2"
"2021-03-24T16:50:36.729+08:00","3.25","3","1.296825097683639","103.77045813276152",,"2"
"2021-03-24T16:50:41.728+08:00","3.25","3","1.296825097683639","103.77045813276152",,"2"
"2021-03-24T16:50:46.707+08:00","3.25","3","1.296825097683639","103.77045813276152",,"2"
"2021-03-24T16:50:51.688+08:00","2.75","3","1.296825097683639","103.77045813276152",,"2"
"2021-03-24T16:50:56.747+08:00","2.5","3","1.296825097683639","103.77045813276152",,"2"
"2021-03-24T16:51:01.748+08:00","2.75","3","1.296825097683639","103.77045813276152",,"2"
"2021-03-24T16:51:06.728+08:00","2.25","3","1.296825097683639","103.77045813276152",,"2"
"2021-03-24T16:51:11.708+08:00","2.5","3","1.296825097683639","103.77045813276152",,"2"
"2021-03-24T16:56:16.111+08:00","5.5","3","1.2968137931136536","103.77049014343623",,"2"
"2021-03-24T17:06:09.916+08:00","5.5","2","1.2970096443728196","103.77024697462653",,"53"
"2021-03-24T17:14:43.820+08:00","12","2","1.296957572613035","103.7701427176145",,"20"
"2021-03-24T17:23:21.162+08:00","6.25","2","1.2969256316250966","103.7701740042955",,"20"
"2021-03-24T17:34:18.787+08:00","17.75","2","1.2969087515015314","103.77022001826887",,"22"
"2021-03-24T17:41:36.410+08:00","13.75","3","1.2969132733295257","103.77022451099515",,"0"
"2021-03-24T17:48:30.833+08:00","7.25","2","1.296925792257615","103.77014009688037",,"20"
"2021-03-24T17:55:30.177+08:00","8.25","2","1.2969449261254848","103.770157120101",,"20"
"2021-03-24T18:02:38.380+08:00","22.75","2","1.297045818996773","103.77013465646964",,"53"
"2021-03-25T12:16:47.672+08:00","63.75","3","1.296946338780901","103.77030313370499",,"0"
"2021-03-25T12:22:45.416+08:00","4.75","6","1.296978490567645","103.77025666206757",,"6"
"2021-03-25T12:28:09.437+08:00","4.75","6","1.29697989039135","103.77023547079031",,"6"
"2021-03-25T12:33:33.381+08:00","15.5","6","1.2969825134048545","103.77024009513943",,"6"
"2021-03-25T12:38:57.284+08:00","2.75","6","1.2969825134048545","103.77024009513943",,"6"
"2021-03-25T12:44:22.325+08:00","17.75","6","1.2969825134048545","103.77024009513943",,"6"
"2021-03-25T12:49:46.448+08:00","2.75","6","1.2969972093458355","103.7702042937269",,"6"
"2021-03-25T12:55:10.391+08:00","1","6","1.29698413843679","103.77022493218823",,"6"
"2021-03-25T13:00:35.394+08:00","2.5","6","1.2969912568351818","103.77021658510645",,"6"
