"time","Steerpath.Accuracy","Steerpath.Floor","Steerpath.Latitude","Steerpath.Longitude","Steerpath.Space","Steerpath.Space_id"
"2021-03-31T17:07:15.669+08:00","9.25","3","1.2967640530057176","103.77044016185641",,"0"
"2021-03-31T17:07:23.729+08:00","4.25","3","1.2967911839736825","103.77044016185641",,"2"
"2021-03-31T17:07:25.616+08:00","4.25","3","1.2967934448876797","103.77043117640386",,"2"
"2021-03-31T17:07:33.676+08:00","3.25","3","1.2967640530057176","103.77043791549328",,"0"
"2021-03-31T17:07:35.815+08:00","3.25","3","1.2967889230596856","103.77044914730897",,"2"
"2021-03-31T17:07:43.776+08:00","3.75","3","1.2967904774380585","103.7704438121965",,"2"
"2021-03-31T17:07:45.974+08:00","5.5","3","1.2967878411770113","103.77044245209382",,"2"
"2021-03-31T17:07:53.856+08:00","8.25","3","1.296768968033896","103.77043199263684",,"0"
"2021-03-31T17:07:55.797+08:00","9.25","3","1.296768968033896","103.77043199263684",,"0"
"2021-03-31T17:08:03.835+08:00","4.25","3","1.2967617920917205","103.77044570756541",,"0"
"2021-03-31T17:08:05.856+08:00","4.75","3","1.2967719662047075","103.77044941055465",,
"2021-03-31T17:08:13.855+08:00","7.25","3","1.2967663139197145","103.77043566913014",,"0"
"2021-03-31T17:08:15.875+08:00","8.25","3","1.2967646182342167","103.77043735390248",,"0"
"2021-03-31T17:08:24.059+08:00","6.25","3","1.2967620769138941","103.77044295884177",,"0"
"2021-03-31T17:08:25.875+08:00","5.5","3","1.2967620769138941","103.77044295884177",,"0"
"2021-03-31T17:08:33.917+08:00","9.25","3","1.2967634900023914","103.77044079794778",,"0"
"2021-03-31T17:08:35.895+08:00","8.25","3","1.296761845151429","103.77044348108012",,"0"
"2021-03-31T17:08:43.955+08:00","4.75","3","1.296770323716646","103.77044847583592",,"0"
"2021-03-31T17:08:45.935+08:00","4.75","3","1.2967712729684424","103.77045796489325",,"2"
"2021-03-31T17:08:54.095+08:00","3.25","3","1.2967868316557927","103.77044274100834",,"2"
"2021-03-31T17:08:55.997+08:00","3.25","3","1.2967868316557927","103.77044274100834",,"2"
"2021-03-31T17:09:03.976+08:00","5.5","3","1.2967608654258627","103.77045165821774",,"0"
"2021-03-31T17:09:06.135+08:00","4.75","3","1.2967608284157395","103.77044861878639",,"0"
"2021-03-31T17:09:14.017+08:00","5.5","3","1.2967586682775374","103.77045299998744",,"0"
"2021-03-31T17:09:16.036+08:00","7.25","3","1.2967609879369033","103.770446108757",,"0"
"2021-03-31T17:09:23.975+08:00","4.25","3","1.29676192142592","103.77044506390644",,"0"
"2021-03-31T17:09:25.976+08:00","3.25","3","1.2967787812802485","103.77044924963991",,"2"
"2021-03-31T17:09:34.037+08:00","4.25","3","1.2967619071563652","103.7704486567165",,"0"
"2021-03-31T17:09:36.137+08:00","3.25","3","1.2967767850300318","103.7704563866651",,"2"
"2021-03-31T17:09:43.997+08:00","4.25","3","1.2967881746858767","103.77044620286568",,"2"
"2021-03-31T17:09:46.018+08:00","4.75","3","1.2967916556554557","103.77044793686738",,"2"
"2021-03-31T17:09:54.016+08:00","9.25","3","1.2968013875667803","103.770447386884",,"2"
"2021-03-31T17:09:56.036+08:00","10.5","3","1.2968318804256302","103.77043117640386",,"1"
"2021-03-31T17:10:04.018+08:00","5.5","3","1.2968248813071042","103.77043335256815",,"1"
"2021-03-31T17:10:06.096+08:00","6.25","3","1.2968165651620163","103.77043003567258",,"1"
"2021-03-31T17:10:14.098+08:00","8.25","3","1.2968296628248888","103.77043217646323",,"1"
"2021-03-31T17:10:16.080+08:00","10.5","3","1.2968320244398335","103.77043250248684",,"1"
"2021-03-31T17:10:24.056+08:00","8.25","3","1.2968373395384374","103.77043339802759",,"1"
"2021-03-31T17:10:26.096+08:00","7.25","3","1.2968411584028219","103.77043453976371",,"1"
"2021-03-31T17:10:34.058+08:00","8.25","3","1.2968400065006245","103.77043568226826",,"1"
"2021-03-31T17:10:36.116+08:00","9.25","3","1.296837983241498","103.77043398600006",,"1"
"2021-03-31T17:10:44.118+08:00","9.25","3","1.2968321417921884","103.77043203639107",,"1"
"2021-03-31T17:10:46.198+08:00","9.25","3","1.2968321417921884","103.77043203639107",,"1"
"2021-03-31T17:10:54.138+08:00","7.25","3","1.2968352713084552","103.77043117661381",,"1"
"2021-03-31T17:10:56.118+08:00","6.25","3","1.2968389456598286","103.7704328612287",,"1"
"2021-03-31T17:11:04.237+08:00","5.5","3","1.296831016022976","103.77043165682744",,"1"
"2021-03-31T17:11:06.221+08:00","10.5","3","1.2968271424969726","103.77043017332818",,"1"
"2021-03-31T17:11:14.199+08:00","6.25","3","1.2967617920917205","103.77044240821955",,"0"
"2021-03-31T17:11:16.259+08:00","5.5","3","1.2967617920917205","103.77044240821955",,"0"
"2021-03-31T17:11:24.241+08:00","8.25","3","1.2967634877772183","103.77044078507686",,"0"
"2021-03-31T17:11:26.197+08:00","6.25","3","1.2967639116985927","103.7704375097076",,"0"
"2021-03-31T17:11:34.197+08:00","12","3","1.2967699785212836","103.77042955147039",,"0"
"2021-03-31T17:11:36.219+08:00","9.25","3","1.2967699785212836","103.77042955147039",,"0"
"2021-03-31T17:11:44.360+08:00","4.25","3","1.2967699785212836","103.77042955147039",,"0"
"2021-03-31T17:11:46.379+08:00","4.25","3","1.2967699785212836","103.77042955147039",,"0"
"2021-03-31T17:11:54.357+08:00","9.25","3","1.2968161655420796","103.77043987175333",,"2"
"2021-03-31T17:11:56.379+08:00","12","3","1.2968251255622463","103.77043335024123",,"1"
"2021-03-31T17:12:04.399+08:00","4.75","3","1.2968256629121382","103.7704300532223",,"1"
"2021-03-31T17:12:06.419+08:00","4.25","3","1.296809907167721","103.77044170623107",,"2"
"2021-03-31T17:12:14.439+08:00","10.5","3","1.2968247204046555","103.77042969071104",,"1"
"2021-03-31T17:12:16.458+08:00","10.5","3","1.2968247204046555","103.77042969071104",,"1"
"2021-03-31T17:12:24.477+08:00","7.25","3","1.2967786782931363","103.77042106776975",,"0"
"2021-03-31T17:12:26.579+08:00","6.25","3","1.2967786782931363","103.77042106776975",,"0"
"2021-03-31T17:12:34.539+08:00","10.5","3","1.2968352717966258","103.7704328611762",,"1"
"2021-03-31T17:12:36.519+08:00","10.5","3","1.2968352717966258","103.7704328611762",,"1"
"2021-03-31T17:12:44.620+08:00","9.25","3","1.2968352717966258","103.7704328611762",,"1"
"2021-03-31T17:12:46.620+08:00","8.25","3","1.2968352717966258","103.7704328611762",,"1"
"2021-03-31T17:12:54.598+08:00","8.25","3","1.2968406014465936","103.77043341426528",,"1"
"2021-03-31T17:12:56.539+08:00","8.25","3","1.2968428922990216","103.77043342250133",,"1"
"2021-03-31T17:13:04.598+08:00","7.25","3","1.2968428922990216","103.77043342250133",,"1"
"2021-03-31T17:13:06.600+08:00","7.25","3","1.296844880395277","103.7704351075391",,"1"
"2021-03-31T17:13:14.704+08:00","8.25","3","1.2968455143541346","103.77043568448613",,"1"
"2021-03-31T17:13:16.640+08:00","9.25","3","1.2968455143541346","103.77043568448613",,"1"
"2021-03-31T17:13:24.680+08:00","9.25","3","1.2968396528522184","103.77043356328466",,"1"
"2021-03-31T17:13:26.621+08:00","10.5","3","1.2968375636382667","103.7704323039766",,"1"
"2021-03-31T17:13:34.640+08:00","9.25","3","1.2968274473978336","103.77042954434926",,"1"
"2021-03-31T17:13:36.642+08:00","10.5","3","1.2968274473978336","103.77042954434926",,"1"
"2021-03-31T17:13:44.700+08:00","9.25","3","1.296832672009681","103.77043114160439",,"1"
"2021-03-31T17:13:46.778+08:00","9.25","3","1.2968354696926387","103.77043229088557",,"1"
"2021-03-31T17:13:54.633+08:00","12","3","1.2968354696926387","103.77043229088557",,"1"
"2021-03-31T17:13:56.774+08:00","10.5","3","1.2968354696926387","103.77043229088557",,"1"
"2021-03-31T17:14:04.702+08:00","13.75","3","1.296834141808381","103.77043005341068",,"1"
"2021-03-31T17:14:06.760+08:00","10.5","3","1.296834141808381","103.77043005341068",,"1"
"2021-03-31T17:14:14.834+08:00","12","3","1.296834141808381","103.77043005341068",,"1"
"2021-03-31T17:14:16.733+08:00","10.5","3","1.296834141808381","103.77043005341068",,"1"
"2021-03-31T17:14:24.760+08:00","9.25","3","1.2968351304895012","103.77043285212633",,"1"
"2021-03-31T17:14:26.781+08:00","8.25","3","1.2968351304895012","103.77043285212633",,"1"
"2021-03-31T17:14:34.857+08:00","9.25","3","1.2968284310966345","103.77043131457249",,"1"
"2021-03-31T17:14:36.836+08:00","9.25","3","1.2968310996140686","103.7704310446417",,"1"
"2021-03-31T17:14:44.941+08:00","8.25","3","1.2968284963613073","103.77042914037992",,"1"
"2021-03-31T17:14:46.801+08:00","8.25","3","1.2968310344095495","103.7704301058071",,"1"
"2021-03-31T17:14:54.875+08:00","12","3","1.296833364607108","103.77043090875466",,"1"
