"time","fitbit.air-vel","fitbit.bodyPresence","fitbit.change","fitbit.clothing","fitbit.comfort","fitbit.heartRate","fitbit.indoorOutdoor","fitbit.lat","fitbit.lon","fitbit.met","fitbit.responseSpeed","fitbit.restingHR","fitbit.thermal","fitbit.voteLog"
"2021-03-19T09:53:29.779+08:00","10","true","10","10","10","82","11","1.2970333333333333","103.770565","9","5.999","62","11","1350"
"2021-03-19T12:13:11.775+08:00","10","true","10","10","9","83","11","1.2970516666666667","103.77058","9","10.028","63","11","1351"
"2021-03-19T13:25:19.381+08:00","10","true","10","10","10","95","11","1.2970533333333334","103.77058166666667","9","7.771","63","11","1352"
"2021-03-22T09:31:44.171+08:00","11","true","11","11","9","90","11","1.2969466666666667","103.77017833333333","10","8.932","63","11","1353"
"2021-03-22T10:59:33.116+08:00","11","true","10","11","9","75","11","1.2967516666666667","103.77020166666667","9","6.956","63","11","1354"
"2021-03-22T14:32:24.496+08:00","11","true","11","11","9","113","11","1.29696","103.77016833333333","10","8.239","64","11","1355"
"2021-03-22T15:50:18.672+08:00","11","true","10","11","9","84","11","1.2969566666666665","103.77017166666667","9","7.912","64","11","1356"
"2021-03-22T16:50:13.306+08:00","11","true","10","11","9","78","11","1.2969266666666668","103.77019166666666","9","6.36","64","11","1357"
"2021-03-22T17:50:12.492+08:00","11","true","10","11",,"79","11","1.2968916666666668","103.770145","9","2936.349","64","11","1358"
"2021-03-22T18:20:00.920+08:00","11","true","10","11","9","73","11","1.29691","103.770165","9","7.261","64","11","1359"
"2021-03-22T19:01:29.002+08:00","11","true","10","11",,"68","11","1.2969116666666667","103.770195","9","11.888","64","11","1360"
"2021-03-22T20:05:29.776+08:00","11","true","10","11","9","67","11","1.296915","103.77016666666667","9","8.314","64","11","1361"
"2021-03-23T09:15:49.512+08:00","11","true","11","10","9","81","11","1.2969316666666666","103.77017666666667","10","6.286","64","11","1362"
"2021-03-23T10:50:14.760+08:00","11","true","10","11","10","66","11","1.2969183333333334","103.77016833333333","9","8.267","64","10","1363"
"2021-03-23T11:17:20.704+08:00","11","true","10","10",,"67","11","1.2969466666666667","103.77018666666666","9","959.587","64","10","1364"
"2021-03-23T12:50:12.447+08:00","10","true","11","10","10","63","11","1.2974683333333332","103.77073","9","6.546","63","11","1365"
"2021-03-23T13:46:34.969+08:00","10","true","11","10",,"64","9","1.2965316666666666","103.76991833333334","9","2712.965","63","10","1366"
"2021-03-23T14:17:57.392+08:00","11","true","11","10","10","91","11","1.2969283333333332","103.77016833333333","10","6.224","63","10","1367"
"2021-03-23T15:01:40.885+08:00","11","true","10","10",,"94","11","1.2968816666666667","103.77017166666667","9","17.94","63","10","1368"
"2021-03-23T16:50:12.262+08:00","11","true","10","10","10","67","11","1.2969583333333334","103.7702","9","8.493","63","10","1369"
"2021-03-23T17:50:11.599+08:00","11","true","10","10",,"71","11","1.296915","103.770165","9","2927.76","63","10","1370"
"2021-03-23T19:01:34.319+08:00","11","true","10","10",,"61","11","1.2969533333333334","103.77019333333334","9","9.625","63","10","1371"
"2021-03-26T09:03:51.552+08:00","10","true","11","10","9","85","11","1.2968483333333334","103.77068","10","5.702","62","11","1382"
"2021-03-26T09:07:07.312+08:00","10","true","10","10",,"74","11","1.2968483333333334","103.77068","9","12.732","62","11",
"2021-03-26T10:06:54.969+08:00","10","true","10","10","9","66","11","1.2969916666666668","103.77063833333334","9","7.487","62","11","1384"
"2021-03-26T10:45:34.167+08:00","10","true","10","10","9","65","11","1.29701","103.77063666666666","9","6.653","62","11","1385"
"2021-03-26T11:50:11.686+08:00","10","true","10","10",,"62","11","1.296995","103.77062833333333","9","2596.388","61","11","1386"
"2021-03-26T13:07:12.288+08:00","10","true","10","10",,"69","11","1.2969283333333332","103.77065166666667","9","9.284","61","11","1387"
"2021-03-26T13:44:59.892+08:00","10","true","11","10","10","76","9","1.2975933333333334","103.77092833333333","9","9.113","61","10","1388"
"2021-03-26T14:25:08.964+08:00","10","true","10","10","10","82","11","1.2969783333333333","103.770655","9","5.376","61","10","1389"
"2021-03-26T14:50:16.732+08:00","10","true","10","10","10","72","11","1.2968783333333334","103.770575","9","11.227","61","10","1390"
"2021-03-26T15:27:09.729+08:00","10","true","10","10",,"79","11","1.297015","103.770615","9","1206.061","61","11","1391"
"2021-03-29T10:52:14.124+08:00","11","true","11","10","10","74","11","1.2969316666666666","103.770205","10","14.536","61","10","1392"
"2021-03-29T11:12:06.852+08:00","11","true","10","10",,"68","11","1.296875","103.770205","9","9.856","61","10","1393"
"2021-03-29T12:50:13.286+08:00","11","true","10","10","10","62","11","1.2968633333333335","103.77018166666667","9","5.045","62","10","1394"
"2021-03-29T14:09:49.709+08:00","11","true","10","10",,"57","11","1.297145","103.769995","9","4071.833","62","10","1395"
"2021-03-29T14:50:12.328+08:00","11","true","10","10","10","74","11","1.2970466666666667","103.77021","9","6.848","62","10","1396"
"2021-03-29T15:50:13.828+08:00","11","true","10","10",,"83","11","1.2968683333333333","103.77020166666667","9","2895.075","62","10","1397"
"2021-03-29T17:22:16.293+08:00","11","true","10","10",,"62","11","1.2969283333333332","103.770185","9","1216.685","62","10","1398"
"2021-03-29T18:32:16.020+08:00","11","true","10","10","10","57","11","1.2969566666666665","103.7702","9","4.367","62","10","1399"
"2021-03-29T19:02:08.539+08:00","11","true","10","10",,"60","11","1.29695","103.77019333333334","9","8.101","61","10","1400"
"2021-03-30T08:55:27.960+08:00","10","true","11","10","10","94","11","1.29698","103.77065166666667","10","7.375","61","11","1401"
"2021-03-30T09:15:11.840+08:00","10","true","10","10","10","88","11","1.297015","103.770655","9","10.719","61","11","1402"
"2021-03-30T10:50:12.582+08:00","11","true","10","10","10","65","11","1.2969683333333333","103.77014833333334","9","7.83","61","10","1403"
"2021-03-30T11:51:19.025+08:00","11","true","11","10","10","96","11","1.297115","103.77040333333333","9","14.596","60","10","1404"
"2021-03-30T12:49:28.173+08:00","11","true","10","10","10","73","11","1.29707","103.77042","9","7.49","60","10","1405"
"2021-03-30T16:48:07.362+08:00","11","true","11","10","9","89","11","1.2969316666666666","103.77021166666667","10","9.65","60","11","1406"
"2021-03-30T19:25:20.869+08:00","11","true","11","10",,"64","9","1.2970833333333334","103.77092333333333","10","1393.562","61","10","1407"
"2021-03-31T09:10:03.212+08:00","10","true","11","10",,"121","9","1.2965583333333335","103.77019666666666","10","472.01","61","11","1408"
"2021-03-31T10:31:46.293+08:00","10","true","10","10","10","70","9","1.297055","103.77038","9","9.555","61","11","1409"
"2021-03-31T12:50:12.916+08:00","11","true","10","10",,"72","9","1.2964799999999999","103.77006833333333","9","6480.803","61","11","1410"
"2021-03-31T14:37:36.974+08:00","11","true","10","10",,"77","9","1.2967966666666666","103.77046166666666","9","5723.859","62","11","1411"
"2021-03-31T15:55:31.137+08:00","10","true","10","10",,"74","9","1.2972166666666667","103.77037333333334","9","3197.12","62","11","1412"
"2021-03-31T16:43:26.760+08:00","11","true","10","10","9","77","9","1.2969316666666666","103.770265","9","6.126","62","11","1413"
"2021-03-31T17:50:08.645+08:00","11","true","10","10",,"71","9","1.2967883333333334","103.770205","9","2873.742","62","11","1414"
