"time","senSING.humidity","senSING.light","senSING.noise","senSING.temperature"
"2021-03-27T10:37:17.000+08:00","76.3584","61","63","29.0576"
"2021-03-27T10:38:17.000+08:00","75.6046","61","65","29.1879"
"2021-03-27T10:39:17.000+08:00","74.9857","65","62","29.2192"
"2021-03-27T10:40:17.000+08:00","74.5971","80","62","29.2495"
"2021-03-27T10:41:17.000+08:00","74.5294","75","63","29.1879"
"2021-03-27T10:42:17.000+08:00","75.0546","60","62","29.2046"
"2021-03-27T10:43:17.000+08:00","74.5738","58","64","29.2912"
"2021-03-27T10:44:17.000+08:00","74.0643","57","64","29.3496"
"2021-03-27T10:45:17.000+08:00","73.9594","59","64","29.3694"
"2021-03-27T10:46:17.000+08:00","74.7289","59","65","29.3079"
"2021-03-27T10:47:17.000+08:00","74.5757","57","63","29.3079"
"2021-03-27T10:48:17.000+08:00","74.7003","57","62","29.263"
"2021-03-27T10:49:17.000+08:00","74.8575","57","61","29.2046"
"2021-03-27T10:50:17.000+08:00","76.0062","56","66","29.1744"
"2021-03-27T10:51:17.000+08:00","75.828","56","63","29.1879"
"2021-03-27T10:52:17.000+08:00","75.4411","57","60","29.1295"
"2021-03-27T10:53:17.000+08:00","75.1612","56","65","29.1879"
"2021-03-27T10:54:17.000+08:00","75.2102","55","62","29.2192"
"2021-03-27T10:55:17.000+08:00","75.0025","52","64","29.2328"
"2021-03-27T10:56:17.000+08:00","75.0714","52","62","29.2328"
"2021-03-27T10:57:17.000+08:00","74.9255","50","62","29.2192"
"2021-03-27T10:58:17.000+08:00","75.212","48","65","29.1608"
"2021-03-27T10:59:17.000+08:00","75.3225","48","62","29.1462"
"2021-03-27T11:00:17.000+08:00","75.4109","46","63","29.0878"
"2021-03-27T11:01:17.000+08:00","76.3806","46","65","29.0711"
"2021-03-27T11:02:17.000+08:00","76.6204","41","61","29.0127"
"2021-03-27T11:03:17.000+08:00","77.2084","38","65","28.9845"
"2021-03-27T11:04:17.000+08:00","76.5239","35","64","29.0127"
"2021-03-27T11:05:17.000+08:00","76.0641","30","64","29.0263"
"2021-03-27T11:06:17.000+08:00","75.8894","28","66","28.9991"
"2021-03-27T11:07:17.000+08:00","74.4555","26","61","28.7008"
"2021-03-27T11:08:17.000+08:00","74.4083","25","64","27.9488"
"2021-03-27T11:09:17.000+08:00","76.8007","24","62","27.4951"
"2021-03-27T11:10:17.000+08:00","76.7461","24","63","27.2719"
"2021-03-27T11:11:17.000+08:00","77.5892","27","64","26.9934"
"2021-03-27T11:12:17.000+08:00","78.3987","27","65","26.6816"
"2021-03-27T11:13:17.000+08:00","79.7349","27","64","26.3864"
"2021-03-27T11:14:17.000+08:00","80.1012","27","65","26.3144"
"2021-03-27T11:15:17.000+08:00","80.8432","26","66","26.2247"
"2021-03-27T11:16:17.000+08:00","80.8023","25","65","26.2247"
"2021-03-27T11:17:17.000+08:00","80.4451","24","63","26.1496"
"2021-03-27T11:18:17.000+08:00","81.1776","26","63","25.988"
"2021-03-27T11:19:17.000+08:00","81.0337","27","65","25.9577"
"2021-03-27T11:20:17.000+08:00","80.6931","28","63","25.8409"
"2021-03-27T11:21:17.000+08:00","80.9828","28","64","25.8409"
"2021-03-27T11:22:17.000+08:00","80.9046","31","62","25.8847"
"2021-03-27T11:23:17.000+08:00","80.8645","31","64","25.7377"
"2021-03-27T11:24:17.000+08:00","80.9873","32","65","25.7825"
"2021-03-27T11:25:17.000+08:00","81.2406","33","63","25.7961"
"2021-03-27T11:26:17.000+08:00","81.6114","36","66","25.8128"
"2021-03-27T11:27:17.000+08:00","80.3372","36","61","25.8263"
"2021-03-27T11:28:17.000+08:00","80.6367","38","66","25.7825"
"2021-03-27T11:30:55.000+08:00","81.5049","37","65","25.7961"
"2021-03-27T11:31:55.000+08:00","82.1897","37","61","25.8263"
"2021-03-27T11:32:55.000+08:00","82.241","36","62","25.7231"
"2021-03-27T11:33:55.000+08:00","82.9248","36","62","25.7095"
"2021-03-27T11:34:55.000+08:00","83.6766","36","65","25.6208"
"2021-03-27T11:35:55.000+08:00","82.9805","34","63","25.5291"
"2021-03-27T11:36:55.000+08:00","83.8824","33","63","25.4696"
"2021-03-27T11:37:55.000+08:00","84.4096","32","65","25.4561"
"2021-03-27T11:38:55.000+08:00","84.108","32","66","25.4279"
"2021-03-27T11:39:55.000+08:00","84.1275","33","63","25.4425"
"2021-03-27T11:40:55.000+08:00","84.2951","33","63","25.4279"
"2021-03-27T11:41:55.000+08:00","84.4692","33","63","25.3841"
"2021-03-27T11:42:55.000+08:00","84.4112","33","64","25.3257"
"2021-03-27T11:43:55.000+08:00","84.7773","35","63","25.2641"
"2021-03-27T11:44:55.000+08:00","84.984","36","60","25.236"
"2021-03-27T11:45:55.000+08:00","83.9587","36","66","25.2506"
"2021-03-27T11:46:55.000+08:00","83.9253","36","60","25.1911"
"2021-03-27T11:47:55.000+08:00","83.8573","36","61","25.1327"
"2021-03-27T11:48:55.000+08:00","83.6844","36","64","25.1025"
"2021-03-27T11:49:55.000+08:00","83.7484","36","64","25.164"
"2021-03-27T11:52:43.000+08:00","82.7241","33","64","25.3528"
"2021-03-27T11:53:33.000+08:00","82.6151","33","66","25.4112"
"2021-03-27T11:54:33.000+08:00","82.9556","34","65","25.309"
"2021-03-27T11:55:33.000+08:00","82.7126","34","65","25.3674"
"2021-03-27T11:56:33.000+08:00","83.0608","33","62","25.3528"
"2021-03-27T11:57:33.000+08:00","82.4767","34","65","25.4112"
"2021-03-27T11:58:33.000+08:00","82.6747","35","63","25.4561"
"2021-03-27T11:59:33.000+08:00","82.6612","35","65","25.4873"
"2021-03-27T12:00:33.000+08:00","82.4841","34","64","25.4696"
"2021-03-27T12:01:33.000+08:00","82.6976","34","66","25.5009"
"2021-03-27T12:02:33.000+08:00","82.6495","34","64","25.5291"
"2021-03-27T12:03:33.000+08:00","82.5182","34","58","25.576"
"2021-03-27T12:04:33.000+08:00","82.7696","34","64","25.5009"
"2021-03-27T12:05:33.000+08:00","83.1153","35","63","25.4561"
"2021-03-27T12:06:33.000+08:00","83.2797","35","61","25.3976"
"2021-03-27T12:07:33.000+08:00","83.2754","36","61","25.3841"
"2021-03-27T12:08:33.000+08:00","83.6617","37","65","25.3674"
"2021-03-27T12:09:33.000+08:00","84.2117","36","65","25.3392"
"2021-03-27T12:10:33.000+08:00","84.7661","36","65","25.2944"
"2021-03-27T12:11:33.000+08:00","84.5711","38","63","25.2944"
"2021-03-27T12:12:33.000+08:00","85.084","37","61","25.2944"
"2021-03-27T12:15:12.000+08:00","84.4046","38","62","25.4112"
"2021-03-27T12:16:12.000+08:00","85.1126","37","65","25.3674"
"2021-03-27T12:17:12.000+08:00","85.0606","39","63","25.3841"
"2021-03-27T12:18:12.000+08:00","85.4489","40","65","25.4112"
"2021-03-27T12:19:12.000+08:00","85.3419","40","68","25.4561"
"2021-03-27T12:20:12.000+08:00","85.2259","40","60","25.5145"
"2021-03-27T12:21:12.000+08:00","85.2254","41","67","25.5291"
"2021-03-27T12:22:12.000+08:00","85.1368","40","63","25.576"
"2021-03-27T12:23:12.000+08:00","85.2564","39","61","25.5927"
"2021-03-27T12:24:12.000+08:00","84.7111","39","65","25.6344"
"2021-03-27T12:25:12.000+08:00","84.3963","40","61","25.6062"
"2021-03-27T12:26:12.000+08:00","84.3886","40","65","25.576"
"2021-03-27T12:27:12.000+08:00","84.1767","40","66","25.5478"
"2021-03-27T12:28:12.000+08:00","84.7189","39","62","25.5145"
"2021-03-27T12:29:12.000+08:00","83.9794","39","66","25.5145"
"2021-03-27T12:30:12.000+08:00","83.7802","39","62","25.5145"
"2021-03-27T12:31:12.000+08:00","82.6511","40","61","25.5624"
"2021-03-27T12:32:12.000+08:00","82.3179","41","63","25.5624"
"2021-03-27T12:33:12.000+08:00","82.675","41","64","25.5291"
"2021-03-27T12:34:12.000+08:00","83.0739","40","63","25.5624"
"2021-03-27T12:35:12.000+08:00","82.2937","40","63","25.5927"
"2021-03-27T12:36:12.000+08:00","82.4658","40","64","25.6344"
"2021-03-27T12:37:12.000+08:00","82.3528","41","66","25.7231"
"2021-03-27T12:38:12.000+08:00","82.5659","42","63","25.7377"
"2021-03-27T12:39:12.000+08:00","83.1078","44","64","25.6511"
"2021-03-27T12:40:12.000+08:00","83.6393","46","64","25.6062"
"2021-03-27T12:41:12.000+08:00","84.2106","48","60","25.5927"
"2021-03-27T12:42:12.000+08:00","84.0776","49","65","25.6062"
"2021-03-27T12:43:12.000+08:00","84.1517","50","64","25.6062"
"2021-03-27T12:44:12.000+08:00","84.463","49","65","25.5624"
"2021-03-27T12:45:12.000+08:00","84.6057","50","65","25.5927"
"2021-03-27T12:46:12.000+08:00","84.5092","49","64","25.6793"
"2021-03-27T12:47:12.000+08:00","84.2047","50","65","25.6928"
"2021-03-27T12:48:12.000+08:00","84.7524","49","62","25.6928"
"2021-03-27T12:49:12.000+08:00","84.3139","49","64","25.6511"
"2021-03-27T12:50:12.000+08:00","84.7141","48","64","25.5927"
"2021-03-27T12:51:12.000+08:00","85.0405","48","65","25.576"
"2021-03-27T12:52:12.000+08:00","83.9857","46","60","25.6062"
"2021-03-27T12:53:12.000+08:00","83.9636","45","63","25.6062"
"2021-03-27T12:54:12.000+08:00","83.7583","43","64","25.4873"
"2021-03-27T12:55:12.000+08:00","83.9987","42","63","25.4696"
"2021-03-27T12:56:12.000+08:00","83.6854","41","65","25.4696"
"2021-03-27T12:57:12.000+08:00","83.7781","41","64","25.5009"
"2021-03-27T12:58:12.000+08:00","83.8945","40","64","25.4873"
"2021-03-27T12:59:12.000+08:00","84.4104","39","64","25.4873"
"2021-03-27T13:00:12.000+08:00","84.207","40","58","25.5291"
"2021-03-27T13:01:12.000+08:00","84.4296","39","65","25.576"
"2021-03-27T13:02:12.000+08:00","83.9494","38","61","25.5624"
"2021-03-27T13:03:12.000+08:00","84.3182","37","64","25.5145"
"2021-03-27T13:04:12.000+08:00","84.4558","36","63","25.4873"
"2021-03-27T13:05:12.000+08:00","84.8243","36","64","25.5009"
"2021-03-27T13:06:12.000+08:00","84.9365","36","65","25.5291"
"2021-03-27T13:07:12.000+08:00","85.0651","36","62","25.5624"
"2021-03-27T13:08:12.000+08:00","85.2017","34","63","25.5478"
"2021-03-27T13:09:12.000+08:00","85.3881","33","62","25.5927"
"2021-03-27T13:10:12.000+08:00","85.1514","34","64","25.6647"
"2021-03-27T13:11:12.000+08:00","83.7185","34","62","25.6344"
"2021-03-27T13:12:12.000+08:00","82.2449","33","63","25.6062"
"2021-03-27T13:13:12.000+08:00","81.3461","33","66","25.5624"
"2021-03-27T13:14:12.000+08:00","81.2376","34","63","25.5624"
"2021-03-27T13:15:12.000+08:00","81.2614","34","64","25.5291"
"2021-03-27T13:17:50.000+08:00","82.3219","31","64","25.5291"
"2021-03-27T13:18:50.000+08:00","82.0363","31","64","25.5291"
"2021-03-27T13:19:50.000+08:00","81.3813","31","62","25.5009"
"2021-03-27T13:20:50.000+08:00","81.6564","31","66","25.4279"
"2021-03-27T13:21:50.000+08:00","81.7104","30","59","25.4425"
"2021-03-27T13:22:50.000+08:00","81.3915","29","65","25.4112"
"2021-03-27T13:23:50.000+08:00","81.6861","29","62","25.4112"
"2021-03-27T13:24:50.000+08:00","82.3562","29","64","25.3841"
"2021-03-27T13:25:50.000+08:00","83.2697","29","62","25.3674"
"2021-03-27T13:26:50.000+08:00","83.6507","28","62","25.3674"
"2021-03-27T13:27:50.000+08:00","84.5828","28","60","25.309"
"2021-03-27T13:28:50.000+08:00","85.1194","27","61","25.2224"
"2021-03-27T13:29:50.000+08:00","84.6966","27","61","25.0889"
"2021-03-27T13:30:50.000+08:00","86.3997","27","62","25.0743"
"2021-03-27T13:31:50.000+08:00","85.457","27","63","24.8657"
"2021-03-27T13:32:50.000+08:00","85.8837","28","63","24.7625"
"2021-03-27T13:33:50.000+08:00","86.4705","27","63","24.6759"
"2021-03-27T13:34:50.000+08:00","85.6206","27","66","24.5872"
"2021-03-27T13:35:50.000+08:00","86.8854","27","63","24.557"
"2021-03-27T13:36:50.000+08:00","87.2302","28","64","24.5424"
"2021-03-27T13:37:50.000+08:00","87.4234","28","62","24.5424"
"2021-03-27T13:38:50.000+08:00","87.8614","29","66","24.5121"
"2021-03-27T13:39:50.000+08:00","87.8769","28","64","24.5121"
"2021-03-27T13:40:50.000+08:00","88.5891","29","65","24.4986"
"2021-03-27T13:41:50.000+08:00","89.0511","28","66","24.4986"
"2021-03-27T13:42:50.000+08:00","89.0611","29","65","24.4986"
"2021-03-27T13:43:50.000+08:00","88.0434","28","62","24.484"
"2021-03-27T13:44:50.000+08:00","87.9556","29","65","24.5288"
"2021-03-27T13:45:50.000+08:00","88.4919","28","67","24.5737"
"2021-03-27T13:46:50.000+08:00","88.3697","28","64","24.5737"
"2021-03-27T13:47:50.000+08:00","87.7632","27","63","24.5424"
"2021-03-27T13:48:50.000+08:00","88.0922","28","65","24.5288"
"2021-03-27T13:49:50.000+08:00","88.5818","29","64","24.5737"
"2021-03-27T13:50:50.000+08:00","88.174","28","66","24.6154"
"2021-03-27T13:51:50.000+08:00","88.0848","29","64","24.6456"
"2021-03-27T13:52:50.000+08:00","88.4144","29","64","24.6456"
"2021-03-27T13:53:50.000+08:00","87.9649","29","64","24.6008"
"2021-03-27T13:54:50.000+08:00","87.3681","29","64","24.6154"
"2021-03-27T13:55:50.000+08:00","86.489","28","65","24.6154"
"2021-03-27T13:56:50.000+08:00","86.8338","28","64","24.6456"
"2021-03-27T13:59:29.000+08:00","85.6923","29","63","24.7771"
"2021-03-27T14:00:29.000+08:00","86.4665","30","64","24.7489"
"2021-03-27T14:01:29.000+08:00","86.4036","29","64","24.7353"
"2021-03-27T14:02:29.000+08:00","87.1263","28","67","24.7176"
"2021-03-27T14:03:29.000+08:00","86.9169","29","62","24.704"
"2021-03-27T14:04:29.000+08:00","87.5536","30","66","24.7176"
"2021-03-27T14:05:29.000+08:00","87.2851","31","64","24.7625"
"2021-03-27T14:06:29.000+08:00","86.5606","31","64","24.7625"
"2021-03-27T14:07:29.000+08:00","87.2156","31","65","24.7937"
"2021-03-27T14:08:29.000+08:00","86.86","32","63","24.8209"
"2021-03-27T14:09:29.000+08:00","87.0138","33","64","24.7771"
"2021-03-27T14:10:29.000+08:00","86.8141","34","64","24.7771"
"2021-03-27T14:11:29.000+08:00","87.3883","35","62","24.7625"
"2021-03-27T14:12:29.000+08:00","87.3432","36","66","24.7937"
"2021-03-27T14:13:29.000+08:00","88.2903","36","66","24.8073"
"2021-03-27T14:14:29.000+08:00","86.9243","36","64","24.8209"
"2021-03-27T14:15:29.000+08:00","87.3869","38","62","24.8209"
"2021-03-27T14:16:29.000+08:00","88.1247","37","64","24.8209"
"2021-03-27T14:17:29.000+08:00","88.0282","39","66","24.8209"
"2021-03-27T14:18:29.000+08:00","88.0348","40","64","24.8657"
"2021-03-27T14:19:29.000+08:00","88.3742","40","64","24.8657"
"2021-03-27T14:20:29.000+08:00","88.4985","41","64","24.8657"
"2021-03-27T14:21:29.000+08:00","88.6423","43","64","24.8793"
"2021-03-27T14:22:29.000+08:00","87.5241","43","65","24.9126"
"2021-03-27T14:23:29.000+08:00","87.9711","43","64","24.9575"
"2021-03-27T14:24:29.000+08:00","87.7384","44","64","24.9857"
"2021-03-27T14:25:29.000+08:00","87.6882","45","62","25.0441"
"2021-03-27T14:26:29.000+08:00","87.6007","45","66","25.0889"
"2021-03-27T14:27:29.000+08:00","86.8866","46","65","25.1192"
"2021-03-27T14:28:29.000+08:00","87.1282","45","65","25.1192"
"2021-03-27T14:29:29.000+08:00","87.7567","46","65","25.1025"
"2021-03-27T14:30:29.000+08:00","86.2504","48","64","25.1776"
"2021-03-27T14:31:29.000+08:00","85.8339","46","66","25.1473"
"2021-03-27T14:32:29.000+08:00","85.6384","47","67","25.1911"
"2021-03-27T14:33:29.000+08:00","86.2551","47","62","25.2224"
"2021-03-27T14:34:29.000+08:00","86.2706","48","62","25.2224"
"2021-03-27T14:35:29.000+08:00","87.0606","48","66","25.2224"
"2021-03-27T14:36:29.000+08:00","88.5262","48","65","25.1911"
"2021-03-27T14:37:29.000+08:00","87.794","47","66","25.1776"
"2021-03-27T14:38:29.000+08:00","87.8841","48","65","25.164"
"2021-03-27T14:41:08.000+08:00","87.2143","48","61","25.236"
"2021-03-27T14:42:08.000+08:00","87.6065","49","64","25.236"
"2021-03-27T14:43:08.000+08:00","88.1727","50","65","25.236"
"2021-03-27T14:44:08.000+08:00","87.9958","49","63","25.2224"
"2021-03-27T14:45:08.000+08:00","87.3661","50","63","25.236"
"2021-03-27T14:46:08.000+08:00","87.3728","50","66","25.236"
"2021-03-27T14:47:08.000+08:00","87.2799","50","65","25.2808"
"2021-03-27T14:48:08.000+08:00","86.5997","50","64","25.2808"
"2021-03-27T14:49:08.000+08:00","86.9051","50","63","25.3528"
"2021-03-27T14:50:08.000+08:00","86.8079","50","64","25.3392"
"2021-03-27T14:51:08.000+08:00","86.4992","50","64","25.3674"
"2021-03-27T14:52:08.000+08:00","86.0471","51","64","25.3976"
"2021-03-27T14:53:08.000+08:00","85.6172","51","64","25.4112"
"2021-03-27T14:54:08.000+08:00","85.3539","50","63","25.4696"
"2021-03-27T14:55:08.000+08:00","86.0516","50","59","25.4561"
"2021-03-27T14:56:08.000+08:00","85.7223","50","65","25.4873"
"2021-03-27T14:57:08.000+08:00","85.4057","49","65","25.4873"
"2021-03-27T14:58:08.000+08:00","85.0174","49","65","25.5927"
"2021-03-27T14:59:08.000+08:00","84.7184","50","65","25.6062"
"2021-03-27T15:00:08.000+08:00","84.2973","49","65","25.6511"
"2021-03-27T15:02:47.000+08:00","83.3621","49","64","25.7825"
"2021-03-27T15:03:47.000+08:00","83.1191","47","63","25.7679"
"2021-03-27T15:04:47.000+08:00","83.41","46","64","25.7377"
"2021-03-27T15:05:47.000+08:00","83.8131","46","63","25.7231"
"2021-03-27T15:06:47.000+08:00","83.9447","46","64","25.7231"
"2021-03-27T15:07:47.000+08:00","84.0257","45","65","25.7825"
"2021-03-27T15:08:47.000+08:00","84.242","44","63","25.7544"
"2021-03-27T15:09:47.000+08:00","84.898","45","63","25.7544"
"2021-03-27T15:10:47.000+08:00","85.519","45","63","25.7231"
"2021-03-27T15:11:47.000+08:00","85.1933","45","63","25.7377"
"2021-03-27T15:12:47.000+08:00","85.2475","44","64","25.7377"
"2021-03-27T15:13:47.000+08:00","85.5816","45","61","25.7544"
"2021-03-27T15:14:47.000+08:00","85.4283","45","64","25.7825"
"2021-03-27T15:15:47.000+08:00","85.5266","45","56","25.8128"
"2021-03-27T15:16:47.000+08:00","85.3725","46","65","25.8993"
"2021-03-27T15:17:47.000+08:00","85.1682","45","63","25.988"
"2021-03-27T15:18:47.000+08:00","84.8502","47","64","26.0464"
"2021-03-27T15:19:47.000+08:00","85.7961","46","62","26.1194"
"2021-03-27T15:20:47.000+08:00","84.805","46","64","26.1361"
"2021-03-27T15:21:47.000+08:00","83.7132","48","62","26.1194"
"2021-03-27T15:22:47.000+08:00","83.2383","47","63","26.1361"
"2021-03-27T15:23:47.000+08:00","84.5198","49","65","26.1496"
"2021-03-27T15:24:47.000+08:00","85.0732","49","64","26.1632"
"2021-03-27T15:25:47.000+08:00","86.1574","49","65","26.1361"
"2021-03-27T15:26:47.000+08:00","86.5446","50","65","26.1048"
"2021-03-27T15:27:47.000+08:00","86.0341","50","65","26.1048"
"2021-03-27T15:28:47.000+08:00","84.7678","49","65","26.1048"
"2021-03-27T15:29:47.000+08:00","85.0809","47","62","26.1632"
"2021-03-27T15:30:47.000+08:00","85.2291","47","63","26.1966"
"2021-03-27T15:31:47.000+08:00","83.3689","47","66","26.3144"
"2021-03-27T15:32:47.000+08:00","82.9846","44","65","26.3144"
"2021-03-27T15:33:47.000+08:00","83.0472","45","64","26.3729"
"2021-03-27T15:34:47.000+08:00","83.7449","44","64","26.3864"
"2021-03-27T15:35:47.000+08:00","83.384","45","64","26.4167"
"2021-03-27T15:36:47.000+08:00","84.1512","45","59","26.4167"
"2021-03-27T15:37:47.000+08:00","83.8051","44","63","26.3144"
"2021-03-27T15:38:47.000+08:00","83.7872","46","62","26.2414"
"2021-03-27T15:39:47.000+08:00","84.029","44","65","26.2112"
"2021-03-27T15:40:47.000+08:00","84.1041","45","62","26.2112"
"2021-03-27T15:41:47.000+08:00","83.9915","46","64","26.2112"
"2021-03-27T15:42:47.000+08:00","84.6508","46","64","26.2247"
"2021-03-27T15:43:47.000+08:00","83.1507","48","64","26.2247"
"2021-03-27T15:44:47.000+08:00","82.7563","50","63","26.256"
"2021-03-27T15:45:47.000+08:00","84.2501","51","66","26.3144"
"2021-03-27T15:46:47.000+08:00","84.2621","53","64","26.328"
"2021-03-27T15:47:47.000+08:00","83.495","56","64","26.2832"
"2021-03-27T15:48:47.000+08:00","83.9378","59","64","26.2832"
"2021-03-27T15:49:47.000+08:00","84.192","61","64","26.2998"
"2021-03-27T15:50:47.000+08:00","83.1084","66","65","26.3447"
"2021-03-27T15:51:47.000+08:00","83.464","70","61","26.3447"
"2021-03-27T15:52:47.000+08:00","83.0946","70","64","26.3864"
"2021-03-27T15:53:47.000+08:00","82.6389","70","62","26.4031"
"2021-03-27T15:54:47.000+08:00","82.3517","71","63","26.4615"
"2021-03-27T15:55:47.000+08:00","81.5864","72","63","26.4448"
"2021-03-27T15:56:47.000+08:00","81.7895","73","63","26.4448"
"2021-03-27T15:57:47.000+08:00","82.0017","73","63","26.4615"
"2021-03-27T15:58:47.000+08:00","81.9685","75","65","26.5199"
"2021-03-27T15:59:47.000+08:00","81.9803","76","68","26.5929"
"2021-03-27T16:00:47.000+08:00","80.9225","75","65","26.6232"
"2021-03-27T16:01:47.000+08:00","81.1638","76","61","26.6065"
"2021-03-27T16:02:47.000+08:00","81.3141","77","63","26.5648"
"2021-03-27T16:03:47.000+08:00","81.508","78","63","26.5345"
"2021-03-27T16:04:47.000+08:00","82.3204","77","65","26.5783"
"2021-03-27T16:05:47.000+08:00","82.6413","78","64","26.6367"
"2021-03-27T16:06:47.000+08:00","82.4807","77","60","26.7682"
"2021-03-27T16:07:47.000+08:00","82.2902","69","63","26.7848"
"2021-03-27T16:08:47.000+08:00","82.039","65","62","26.8599"
"2021-03-27T16:09:47.000+08:00","80.974","66","59","26.8464"
"2021-03-27T16:10:47.000+08:00","80.7723","68","62","26.8464"
"2021-03-27T16:11:47.000+08:00","81.6708","73","63","26.8599"
"2021-03-27T16:12:47.000+08:00","80.2722","73","62","26.8902"
"2021-03-27T16:13:47.000+08:00","79.9917","75","63","26.8599"
"2021-03-27T16:14:47.000+08:00","80.2541","74","65","26.8599"
"2021-03-27T16:15:47.000+08:00","79.8958","73","63","26.8599"
"2021-03-27T16:16:47.000+08:00","79.8054","73","64","26.8599"
"2021-03-27T16:17:47.000+08:00","80.6896","73","64","26.8735"
"2021-03-27T16:18:47.000+08:00","77.1404","72","63","26.9183"
"2021-03-27T16:19:47.000+08:00","76.5515","73","66","26.9768"
