"time","senSING.humidity","senSING.light","senSING.noise","senSING.temperature"
"2021-03-26T18:45:37.000+08:00","79.8992","36","61","29.5081"
"2021-03-26T18:46:37.000+08:00","80.177","35","60","29.433"
"2021-03-26T18:47:37.000+08:00","79.8941","36","56","29.4497"
"2021-03-26T18:50:16.000+08:00","79.6557","36","59","29.4779"
"2021-03-26T18:51:16.000+08:00","79.906","34","60","29.4643"
"2021-03-26T18:52:16.000+08:00","79.7875","36","60","29.433"
"2021-03-26T18:53:16.000+08:00","79.4227","33","58","29.3444"
"2021-03-26T18:54:16.000+08:00","80.399","35","60","29.2411"
"2021-03-26T18:55:16.000+08:00","80.3453","35","60","29.2693"
"2021-03-26T18:56:16.000+08:00","80.1779","36","61","29.3444"
"2021-03-26T18:57:16.000+08:00","79.9896","35","56","29.4059"
"2021-03-26T18:58:16.000+08:00","80.1703","35","59","29.2547"
"2021-03-26T18:59:16.000+08:00","80.4454","35","58","29.2109"
"2021-03-26T19:00:16.000+08:00","80.2852","35","55","29.2547"
"2021-03-26T19:01:16.000+08:00","80.3049","29","58","29.2547"
"2021-03-26T19:02:16.000+08:00","80.1577","31","58","29.2995"
"2021-03-26T19:03:16.000+08:00","80.4127","31","61","29.1963"
"2021-03-26T19:04:16.000+08:00","80.4417","37","59","29.2411"
"2021-03-26T19:05:16.000+08:00","80.4456","38","60","29.2244"
"2021-03-26T19:06:16.000+08:00","80.4454","38","59","29.2109"
"2021-03-26T19:07:16.000+08:00","80.6431","37","60","29.1525"
"2021-03-26T19:08:16.000+08:00","80.7724","36","59","29.166"
"2021-03-26T19:09:16.000+08:00","80.7084","39","59","29.1963"
"2021-03-26T19:10:16.000+08:00","80.6181","39","59","29.1796"
"2021-03-26T19:11:16.000+08:00","80.6903","38","56","29.166"
"2021-03-26T19:12:16.000+08:00","80.7621","37","58","29.1212"
"2021-03-26T19:13:16.000+08:00","80.6974","37","56","29.1358"
"2021-03-26T19:14:16.000+08:00","80.78","38","56","29.1525"
"2021-03-26T19:15:16.000+08:00","80.8725","38","61","29.0941"
"2021-03-26T19:16:16.000+08:00","80.716","37","60","29.1076"
"2021-03-26T19:17:16.000+08:00","81.0327","37","62","29.0325"
"2021-03-26T19:18:16.000+08:00","80.6382","35","56","29.0941"
"2021-03-26T19:19:16.000+08:00","80.8657","34","59","28.9741"
"2021-03-26T19:20:16.000+08:00","81.0582","33","59","28.9293"
"2021-03-26T19:21:16.000+08:00","80.9814","32","59","28.9157"
"2021-03-26T19:22:16.000+08:00","80.8446","33","58","28.9011"
"2021-03-26T19:23:16.000+08:00","80.6203","34","58","28.9741"
"2021-03-26T19:24:16.000+08:00","80.7814","33","59","28.9459"
"2021-03-26T19:25:16.000+08:00","80.7551","34","60","28.9741"
"2021-03-26T19:26:16.000+08:00","80.7782","34","58","28.9459"
"2021-03-26T19:27:16.000+08:00","80.8062","33","59","28.9293"
"2021-03-26T19:28:16.000+08:00","80.6696","34","59","28.9741"
"2021-03-26T19:29:16.000+08:00","80.6269","33","61","28.9459"
"2021-03-26T19:30:16.000+08:00","80.747","33","56","28.8875"
"2021-03-26T19:32:54.000+08:00","80.8045","34","56","28.8573"
"2021-03-26T19:33:54.000+08:00","80.6123","34","58","28.9011"
"2021-03-26T19:34:54.000+08:00","80.5909","34","56","28.8709"
"2021-03-26T19:35:54.000+08:00","80.626","33","55","28.8427"
"2021-03-26T19:36:54.000+08:00","80.6304","32","54","28.8427"
"2021-03-26T19:37:54.000+08:00","80.6863","34","59","28.7822"
"2021-03-26T19:38:54.000+08:00","80.5519","33","53","28.7989"
"2021-03-26T19:39:54.000+08:00","80.6693","32","60","28.8124"
"2021-03-26T19:40:54.000+08:00","80.5948","31","57","28.8124"
"2021-03-26T19:41:54.000+08:00","80.9362","31","61","28.6758"
"2021-03-26T19:42:54.000+08:00","80.8949","32","56","28.7207"
"2021-03-26T19:43:54.000+08:00","80.8806","31","60","28.7394"
"2021-03-26T19:44:54.000+08:00","80.8916","31","61","28.7207"
"2021-03-26T19:45:54.000+08:00","80.9812","31","63","28.6758"
"2021-03-26T19:46:54.000+08:00","80.9495","33","59","28.6476"
"2021-03-26T19:47:54.000+08:00","80.934","31","57","28.6623"
"2021-03-26T19:48:54.000+08:00","80.8573","33","58","28.6758"
"2021-03-26T19:49:54.000+08:00","80.9389","31","58","28.6925"
"2021-03-26T19:50:54.000+08:00","80.7032","31","58","28.7061"
"2021-03-26T19:51:54.000+08:00","80.723","36","56","28.7989"
"2021-03-26T19:54:32.000+08:00","80.2566","36","59","28.9459"
"2021-03-26T19:55:32.000+08:00","80.09","36","57","28.9741"
"2021-03-26T19:56:32.000+08:00","79.9171","36","56","29.0628"
"2021-03-26T19:57:32.000+08:00","80.0025","32","56","28.9595"
"2021-03-26T19:58:32.000+08:00","80.2051","31","59","28.9459"
"2021-03-26T19:59:32.000+08:00","80.2724","31","59","28.9157"
"2021-03-26T20:00:32.000+08:00","80.2561","34","60","28.9293"
"2021-03-26T20:01:32.000+08:00","80.1448","34","56","28.9459"
"2021-03-26T20:02:32.000+08:00","80.2922","32","59","28.9157"
"2021-03-26T20:03:32.000+08:00","80.3279","34","57","28.8709"
"2021-03-26T20:04:32.000+08:00","80.5175","34","58","28.8427"
"2021-03-26T20:05:32.000+08:00","80.9782","34","56","28.7394"
"2021-03-26T20:06:32.000+08:00","80.9275","35","60","28.7822"
"2021-03-26T20:07:32.000+08:00","81.0914","31","56","28.7061"
"2021-03-26T20:08:32.000+08:00","81.284","17","56","28.6476"
"2021-03-26T20:09:32.000+08:00","81.6714","17","56","28.5454"
"2021-03-26T20:10:32.000+08:00","81.7461","17","56","28.5726"
"2021-03-26T20:11:32.000+08:00","81.9547","30","56","28.5308"
"2021-03-26T20:12:32.000+08:00","82.0258","36","59","28.486"
"2021-03-26T20:13:32.000+08:00","82.145","36","60","28.4693"
"2021-03-26T20:14:32.000+08:00","82.2943","36","55","28.4557"
"2021-03-26T20:15:32.000+08:00","82.314","36","55","28.4422"
"2021-03-26T20:16:32.000+08:00","82.2297","33","58","28.5006"
"2021-03-26T20:17:32.000+08:00","82.2683","33","56","28.486"
"2021-03-26T20:18:32.000+08:00","82.3131","31","56","28.4276"
"2021-03-26T20:19:32.000+08:00","82.518","20","56","28.4109"
"2021-03-26T20:20:32.000+08:00","82.6954","33","58","28.3671"
"2021-03-26T20:21:32.000+08:00","82.7101","33","56","28.3838"
"2021-03-26T20:22:32.000+08:00","82.7276","34","59","28.3838"
"2021-03-26T20:23:32.000+08:00","82.7122","32","64","28.3973"
"2021-03-26T20:24:32.000+08:00","82.5502","34","59","28.4276"
"2021-03-26T20:25:32.000+08:00","82.5971","34","59","28.4557"
"2021-03-26T20:26:32.000+08:00","82.5948","32","57","28.4109"
"2021-03-26T20:27:32.000+08:00","82.5203","35","58","28.4422"
"2021-03-26T20:28:32.000+08:00","82.4887","35","56","28.4276"
"2021-03-26T20:29:32.000+08:00","82.5981","34","57","28.4109"
"2021-03-26T20:30:32.000+08:00","82.3382","32","55","28.4693"
"2021-03-26T20:31:32.000+08:00","82.4305","34","56","28.4276"
"2021-03-26T20:32:32.000+08:00","82.2725","33","56","28.4276"
"2021-03-26T20:33:32.000+08:00","82.1955","31","55","28.4693"
"2021-03-26T20:34:32.000+08:00","82.0414","22","56","28.5308"
"2021-03-26T20:35:32.000+08:00","81.9892","32","58","28.4557"
"2021-03-26T20:36:32.000+08:00","81.897","34","58","28.4557"
"2021-03-26T20:37:32.000+08:00","82.3344","33","56","28.3671"
"2021-03-26T20:38:32.000+08:00","82.4916","34","60","28.3525"
"2021-03-26T20:39:32.000+08:00","82.2336","34","56","28.3525"
"2021-03-26T20:40:32.000+08:00","82.4736","34","55","28.3222"
"2021-03-26T20:41:32.000+08:00","82.4817","34","58","28.3389"
"2021-03-26T20:42:32.000+08:00","82.0351","34","54","28.3838"
"2021-03-26T20:43:32.000+08:00","82.0812","34","60","28.4109"
"2021-03-26T20:44:32.000+08:00","82.1906","33","59","28.3671"
"2021-03-26T20:45:32.000+08:00","82.1873","34","56","28.3671"
"2021-03-26T20:46:32.000+08:00","81.9779","33","55","28.3525"
"2021-03-26T20:47:32.000+08:00","81.9842","34","54","28.3671"
"2021-03-26T20:48:32.000+08:00","82.2169","32","56","28.3671"
"2021-03-26T20:49:32.000+08:00","82.2162","30","56","28.3838"
"2021-03-26T20:50:32.000+08:00","82.0746","34","58","28.4109"
"2021-03-26T20:51:32.000+08:00","82.0384","34","56","28.4109"
"2021-03-26T20:52:32.000+08:00","82.0201","33","59","28.4276"
"2021-03-26T20:53:32.000+08:00","82.0627","34","59","28.4422"
"2021-03-26T20:54:32.000+08:00","82.1858","33","56","28.4276"
"2021-03-26T20:55:32.000+08:00","82.1832","33","55","28.3838"
"2021-03-26T20:56:32.000+08:00","82.4202","34","63","28.3389"
"2021-03-26T20:57:32.000+08:00","81.3196","32","61","28.4109"
"2021-03-26T20:58:32.000+08:00","82.2985","33","54","28.3973"
"2021-03-26T20:59:32.000+08:00","82.463","34","55","28.3525"
"2021-03-26T21:00:32.000+08:00","82.418","33","56","28.3525"
"2021-03-26T21:01:32.000+08:00","82.4081","31","56","28.3525"
"2021-03-26T21:02:32.000+08:00","82.5901","17","56","28.3671"
"2021-03-26T21:03:32.000+08:00","82.6924","17","55","28.3525"
"2021-03-26T21:04:32.000+08:00","82.8919","31","56","28.3671"
"2021-03-26T21:05:32.000+08:00","82.9471","34","57","28.3389"
"2021-03-26T21:06:32.000+08:00","83.196","32","56","28.3087"
"2021-03-26T21:07:32.000+08:00","83.4155","31","56","28.3222"
"2021-03-26T21:08:32.000+08:00","83.477","33","53","28.3087"
"2021-03-26T21:09:32.000+08:00","83.6714","34","55","28.2638"
"2021-03-26T21:10:32.000+08:00","83.9779","33","55","28.2805"
"2021-03-26T21:11:32.000+08:00","83.9074","33","57","28.2638"
"2021-03-26T21:12:32.000+08:00","84.1272","34","56","28.2054"
"2021-03-26T21:13:32.000+08:00","84.3292","32","56","28.219"
"2021-03-26T21:14:32.000+08:00","84.1776","21","55","28.219"
"2021-03-26T21:15:32.000+08:00","84.1802","17","54","28.1908"
"2021-03-26T21:16:32.000+08:00","84.0077","17","55","28.2357"
"2021-03-26T21:19:09.000+08:00","83.9822","32","55","28.219"
"2021-03-26T21:20:10.000+08:00","84.2086","31","56","28.2357"
"2021-03-26T21:21:10.000+08:00","84.3362","30","56","28.1908"
"2021-03-26T21:22:10.000+08:00","84.4999","31","57","28.1773"
"2021-03-26T21:23:10.000+08:00","84.5611","31","57","28.1606"
"2021-03-26T21:24:10.000+08:00","84.7019","30","58","28.1157"
"2021-03-26T21:25:10.000+08:00","84.79","31","59","28.0886"
"2021-03-26T21:26:10.000+08:00","84.837","32","57","28.1157"
"2021-03-26T21:27:10.000+08:00","84.8878","32","56","28.1324"
"2021-03-26T21:28:10.000+08:00","84.7425","31","55","28.1908"
"2021-03-26T21:29:10.000+08:00","84.7569","32","55","28.1773"
"2021-03-26T21:30:10.000+08:00","84.6215","31","55","28.2357"
"2021-03-26T21:31:10.000+08:00","84.3576","31","54","28.2638"
"2021-03-26T21:32:10.000+08:00","84.6061","31","54","28.2357"
"2021-03-26T21:33:10.000+08:00","84.8357","31","55","28.1606"
"2021-03-26T21:34:10.000+08:00","85.0093","28","60","28.1908"
"2021-03-26T21:35:10.000+08:00","85.0127","32","55","28.1773"
"2021-03-26T21:36:10.000+08:00","84.9776","33","53","28.1773"
"2021-03-26T21:37:10.000+08:00","85.1664","34","57","28.147"
"2021-03-26T21:38:10.000+08:00","85.2643","33","54","28.1157"
"2021-03-26T21:40:58.000+08:00","85.3203","34","56","28.1157"
"2021-03-26T21:41:47.000+08:00","85.3412","34","55","28.1157"
"2021-03-26T21:42:47.000+08:00","85.3654","23","54","28.1157"
"2021-03-26T21:43:47.000+08:00","85.3204","17","56","28.1022"
"2021-03-26T21:44:47.000+08:00","85.7041","17","59","28.0271"
"2021-03-26T21:45:47.000+08:00","85.771","17","59","28.0406"
"2021-03-26T21:46:47.000+08:00","85.8699","29","56","28.0104"
"2021-03-26T21:47:47.000+08:00","85.8814","31","60","27.9822"
"2021-03-26T21:48:47.000+08:00","85.7808","32","56","28.0886"
"2021-03-26T21:49:47.000+08:00","85.6291","31","55","28.0719"
"2021-03-26T21:50:47.000+08:00","85.7923","31","56","27.9958"
"2021-03-26T21:51:47.000+08:00","85.7523","33","56","28.0406"
"2021-03-26T21:52:47.000+08:00","85.7602","32","62","28.0271"
"2021-03-26T21:53:47.000+08:00","85.9008","33","56","28.0271"
"2021-03-26T21:54:47.000+08:00","85.9572","34","56","27.9822"
"2021-03-26T21:55:47.000+08:00","86.0116","31","52","28.0104"
"2021-03-26T21:56:47.000+08:00","86.0724","36","54","27.9655"
"2021-03-26T21:57:47.000+08:00","86.1451","38","55","27.9822"
"2021-03-26T21:58:47.000+08:00","86.1379","36","56","28.0104"
"2021-03-26T21:59:47.000+08:00","86.1746","38","53","27.9655"
"2021-03-26T22:00:47.000+08:00","86.0724","37","55","27.9655"
"2021-03-26T22:03:27.000+08:00","85.9439","35","56","27.9958"
"2021-03-26T22:04:25.000+08:00","86.0374","36","56","27.952"
"2021-03-26T22:05:25.000+08:00","86.0483","36","54","27.9655"
"2021-03-26T22:06:25.000+08:00","86.1373","35","55","27.9655"
"2021-03-26T22:07:25.000+08:00","86.0735","36","56","27.9655"
"2021-03-26T22:08:25.000+08:00","86.1571","27","60","27.9655"
"2021-03-26T22:09:25.000+08:00","86.1357","32","55","27.9374"
"2021-03-26T22:10:25.000+08:00","86.1291","34","56","27.9374"
"2021-03-26T22:11:25.000+08:00","86.0726","33","55","27.952"
"2021-03-26T22:12:25.000+08:00","85.9468","33","56","27.9238"
"2021-03-26T22:13:25.000+08:00","85.9884","33","53","27.9071"
"2021-03-26T22:14:25.000+08:00","85.9049","33","59","27.9374"
"2021-03-26T22:15:25.000+08:00","86.0545","33","56","27.9238"
"2021-03-26T22:16:25.000+08:00","86.1489","35","55","27.9071"
"2021-03-26T22:17:25.000+08:00","86.2517","33","54","27.879"
"2021-03-26T22:18:25.000+08:00","86.2462","34","56","27.879"
"2021-03-26T22:19:25.000+08:00","86.2","33","57","27.879"
"2021-03-26T22:20:25.000+08:00","86.0554","33","52","27.9374"
"2021-03-26T22:21:25.000+08:00","86.104","33","58","27.9238"
"2021-03-26T22:22:25.000+08:00","85.8796","35","54","27.9374"
"2021-03-26T22:23:25.000+08:00","86.0115","32","57","27.9071"
"2021-03-26T22:26:03.000+08:00","85.6239","33","56","28.0271"
"2021-03-26T22:27:03.000+08:00","85.7177","31","54","27.9822"
"2021-03-26T22:28:03.000+08:00","85.9111","18","57","27.952"
"2021-03-26T22:29:03.000+08:00","86.1236","16","55","27.9071"
"2021-03-26T22:30:03.000+08:00","86.1016","16","54","27.9071"
"2021-03-26T22:31:03.000+08:00","86.2627","16","54","27.8487"
"2021-03-26T22:32:03.000+08:00","86.3875","22","55","27.8205"
"2021-03-26T22:33:03.000+08:00","86.1735","33","57","27.8623"
"2021-03-26T22:34:03.000+08:00","86.2","33","56","27.879"
"2021-03-26T22:35:03.000+08:00","86.2831","34","56","27.8936"
"2021-03-26T22:36:03.000+08:00","86.3176","34","56","27.879"
"2021-03-26T22:37:03.000+08:00","86.3856","35","55","27.8623"
"2021-03-26T22:38:03.000+08:00","86.4858","33","56","27.8487"
"2021-03-26T22:39:03.000+08:00","86.5832","33","56","27.8205"
"2021-03-26T22:40:03.000+08:00","86.6886","33","56","27.8039"
"2021-03-26T22:41:03.000+08:00","86.6921","33","56","27.7903"
"2021-03-26T22:42:03.000+08:00","86.7945","35","58","27.7767"
"2021-03-26T22:43:03.000+08:00","86.6919","33","55","27.8039"
"2021-03-26T22:44:03.000+08:00","86.759","31","56","27.8039"
"2021-03-26T22:45:03.000+08:00","86.9642","31","54","27.7454"
"2021-03-26T22:46:03.000+08:00","86.8174","31","56","27.7903"
"2021-03-26T22:47:03.000+08:00","86.9131","31","56","27.7903"
"2021-03-26T22:48:03.000+08:00","87.1035","31","56","27.7173"
"2021-03-26T22:49:03.000+08:00","87.1833","31","54","27.7319"
"2021-03-26T22:50:03.000+08:00","87.3213","32","56","27.687"
"2021-03-26T22:51:03.000+08:00","87.5224","31","55","27.6286"
"2021-03-26T22:52:03.000+08:00","87.5765","31","53","27.6151"
"2021-03-26T22:53:03.000+08:00","87.5255","22","58","27.6422"
"2021-03-26T22:54:03.000+08:00","87.4872","31","53","27.6286"
"2021-03-26T22:55:03.000+08:00","87.4452","32","58","27.6422"
"2021-03-26T22:56:03.000+08:00","87.4452","33","52","27.6422"
"2021-03-26T22:57:03.000+08:00","87.3847","30","58","27.6422"
"2021-03-26T22:58:03.000+08:00","87.3117","31","55","27.6735"
"2021-03-26T22:59:03.000+08:00","87.2885","31","55","27.6568"
"2021-03-26T23:00:03.000+08:00","87.1718","31","59","27.687"
"2021-03-26T23:01:03.000+08:00","87.1068","31","54","27.7173"
"2021-03-26T23:02:03.000+08:00","87.0203","32","59","27.7454"
"2021-03-26T23:03:03.000+08:00","87.1498","31","56","27.687"
"2021-03-26T23:04:03.000+08:00","87.0425","18","55","27.7319"
"2021-03-26T23:05:03.000+08:00","87.1661","30","56","27.7006"
"2021-03-26T23:06:03.000+08:00","87.4447","31","56","27.6568"
"2021-03-26T23:07:03.000+08:00","87.6533","31","51","27.54"
"2021-03-26T23:08:03.000+08:00","87.6498","31","59","27.5702"
"2021-03-26T23:09:03.000+08:00","87.6749","31","55","27.5838"
"2021-03-26T23:10:03.000+08:00","87.6573","22","55","27.5838"
"2021-03-26T23:11:03.000+08:00","87.674","17","56","27.5702"
"2021-03-26T23:12:03.000+08:00","87.7752","16","55","27.5535"
"2021-03-26T23:13:03.000+08:00","87.6931","16","54","27.5984"
"2021-03-26T23:14:03.000+08:00","87.7607","16","54","27.5838"
"2021-03-26T23:15:03.000+08:00","87.7662","15","56","27.5838"
"2021-03-26T23:16:03.000+08:00","87.7222","36","54","27.5838"
"2021-03-26T23:17:03.000+08:00","87.8192","38","55","27.5535"
"2021-03-26T23:18:03.000+08:00","87.8005","37","55","27.5535"
"2021-03-26T23:19:03.000+08:00","88.0532","37","54","27.5254"
"2021-03-26T23:20:03.000+08:00","87.8278","38","56","27.5838"
"2021-03-26T23:21:03.000+08:00","87.8742","36","52","27.5535"
"2021-03-26T23:22:03.000+08:00","87.9602","38","56","27.54"
"2021-03-26T23:23:03.000+08:00","88.0259","37","56","27.4951"
"2021-03-26T23:24:03.000+08:00","88.0418","37","54","27.4805"
"2021-03-26T23:25:03.000+08:00","88.1029","35","55","27.4951"
"2021-03-26T23:26:03.000+08:00","88.0341","17","55","27.4805"
"2021-03-26T23:27:03.000+08:00","87.8991","18","57","27.5254"
"2021-03-26T23:28:03.000+08:00","87.8859","17","54","27.5087"
"2021-03-26T23:29:03.000+08:00","87.9819","16","58","27.4951"
"2021-03-26T23:30:03.000+08:00","87.8683","29","54","27.5087"
"2021-03-26T23:31:03.000+08:00","87.396","31","54","27.5984"
"2021-03-26T23:32:03.000+08:00","87.8056","31","53","27.5087"
"2021-03-26T23:33:03.000+08:00","87.8232","32","61","27.5254"
"2021-03-26T23:34:03.000+08:00","87.7345","31","56","27.5702"
"2021-03-26T23:35:03.000+08:00","87.7902","32","54","27.5087"
