"time","senSING.humidity","senSING.light","senSING.noise","senSING.temperature"
"2021-03-29T15:46:44.000+08:00","53.7634","480","49","21.3977"
"2021-03-29T15:47:44.000+08:00","53.7366","480","53","21.429"
"2021-03-29T15:48:44.000+08:00","53.648","480","52","21.429"
"2021-03-29T15:49:44.000+08:00","53.6996","479","48","21.429"
"2021-03-29T15:50:44.000+08:00","53.6996","479","46","21.429"
"2021-03-29T15:51:44.000+08:00","53.7007","478","47","21.429"
"2021-03-29T15:52:44.000+08:00","53.6738","479","50","21.429"
"2021-03-29T15:53:44.000+08:00","53.6737","479","50","21.4426"
"2021-03-29T15:54:44.000+08:00","53.6397","478","46","21.5156"
"2021-03-29T15:55:44.000+08:00","53.6324","479","48","21.4739"
"2021-03-29T15:56:44.000+08:00","53.5818","477","46","21.4874"
"2021-03-29T15:57:44.000+08:00","53.5651","480","45","21.4739"
"2021-03-29T15:58:44.000+08:00","53.5818","479","49","21.4874"
"2021-03-29T15:59:44.000+08:00","53.5097","478","49","21.5156"
"2021-03-29T16:00:44.000+08:00","53.6302","477","49","21.4739"
"2021-03-29T16:01:44.000+08:00","53.5595","479","48","21.4739"
"2021-03-29T16:02:44.000+08:00","53.8457","476","46","21.4144"
"2021-03-29T16:03:44.000+08:00","53.9609","481","46","21.3842"
"2021-03-29T16:04:44.000+08:00","53.9385","480","45","21.3842"
"2021-03-29T16:05:44.000+08:00","53.8329","480","46","21.3977"
"2021-03-29T16:06:44.000+08:00","53.9961","480","47","21.356"
"2021-03-29T16:07:44.000+08:00","53.8183","480","45","21.3977"
"2021-03-29T16:08:44.000+08:00","53.7309","478","45","21.3977"
"2021-03-29T16:09:44.000+08:00","53.7007","480","44","21.429"
"2021-03-29T16:10:44.000+08:00","53.7657","477","45","21.3842"
"2021-03-29T16:11:44.000+08:00","53.8633","478","47","21.3842"
"2021-03-29T16:12:44.000+08:00","53.795","480","45","21.3257"
"2021-03-29T16:13:44.000+08:00","53.9766","479","46","21.3393"
"2021-03-29T16:14:44.000+08:00","54.0338","479","46","21.3393"
"2021-03-29T16:15:44.000+08:00","53.9633","480","45","21.3706"
"2021-03-29T16:16:44.000+08:00","53.9048","479","45","21.3393"
"2021-03-29T16:17:44.000+08:00","53.9104","479","45","21.3393"
"2021-03-29T16:18:44.000+08:00","53.9397","478","45","21.3257"
"2021-03-29T16:19:44.000+08:00","53.941","477","44","21.3122"
"2021-03-29T16:20:44.000+08:00","53.9793","479","46","21.356"
"2021-03-29T16:21:44.000+08:00","54.0304","479","44","21.3393"
"2021-03-29T16:22:44.000+08:00","53.8555","479","44","21.3393"
"2021-03-29T16:23:44.000+08:00","53.8612","480","45","21.3257"
"2021-03-29T16:24:44.000+08:00","53.8995","479","45","21.3122"
"2021-03-29T16:25:44.000+08:00","53.9253","477","45","21.3122"
"2021-03-29T16:26:44.000+08:00","53.8344","478","49","21.3122"
"2021-03-29T16:27:44.000+08:00","53.9656","480","44","21.2673"
"2021-03-29T16:28:44.000+08:00","53.8837","481","44","21.2673"
"2021-03-29T16:29:44.000+08:00","53.892","480","44","21.2392"
"2021-03-29T16:30:44.000+08:00","53.8188","480","44","21.2538"
"2021-03-29T16:31:44.000+08:00","53.886","480","45","21.2225"
"2021-03-29T16:32:44.000+08:00","53.8941","480","45","21.1954"
"2021-03-29T16:33:44.000+08:00","54.0387","478","49","21.1641"
"2021-03-29T16:34:44.000+08:00","53.976","480","44","21.1505"
"2021-03-29T16:35:44.000+08:00","53.931","480","44","21.1641"
"2021-03-29T16:36:44.000+08:00","53.9918","480","44","21.1057"
"2021-03-29T16:37:44.000+08:00","54.0311","480","44","21.0608"
"2021-03-29T16:38:44.000+08:00","54.1018","479","48","21.1057"
"2021-03-29T16:39:44.000+08:00","54.1613","480","45","21.0608"
"2021-03-29T16:40:44.000+08:00","54.0506","482","44","21.0775"
"2021-03-29T16:41:44.000+08:00","54.1845","480","44","21.0441"
"2021-03-29T16:42:44.000+08:00","54.2929","480","45","21.0024"
"2021-03-29T16:43:44.000+08:00","54.3332","480","44","20.9586"
"2021-03-29T16:44:44.000+08:00","54.2637","480","45","21.0024"
"2021-03-29T16:45:44.000+08:00","54.2161","479","44","21.0306"
"2021-03-29T16:46:44.000+08:00","54.1076","480","45","21.0024"
"2021-03-29T16:47:44.000+08:00","54.3441","479","46","20.9857"
"2021-03-29T16:48:44.000+08:00","54.2848","480","45","20.9722"
"2021-03-29T16:49:44.000+08:00","54.322","479","45","20.9586"
"2021-03-29T16:50:44.000+08:00","54.3448","480","44","20.944"
"2021-03-29T16:51:44.000+08:00","54.278","480","44","20.9722"
"2021-03-29T16:52:44.000+08:00","54.1458","479","44","21.0024"
"2021-03-29T16:53:44.000+08:00","54.1747","480","45","20.9722"
"2021-03-29T16:54:44.000+08:00","54.1746","479","44","20.9857"
"2021-03-29T16:55:44.000+08:00","54.1678","480","44","20.9857"
"2021-03-29T16:56:44.000+08:00","54.1714","479","44","20.9722"
"2021-03-29T16:57:44.000+08:00","54.2545","480","44","20.9722"
"2021-03-29T16:58:44.000+08:00","54.2314","478","46","20.944"
"2021-03-29T16:59:44.000+08:00","54.4253","479","47","20.9273"
"2021-03-29T17:00:44.000+08:00","54.3186","480","46","20.9273"
"2021-03-29T17:01:44.000+08:00","54.4838","478","59","20.9138"
"2021-03-29T17:02:44.000+08:00","54.4758","477","62","20.9273"
"2021-03-29T17:03:44.000+08:00","54.7309","478","49","20.9138"
"2021-03-29T17:04:44.000+08:00","54.7959","479","55","20.9586"
"2021-03-29T17:05:44.000+08:00","54.7944","479","51","20.9857"
"2021-03-29T17:06:44.000+08:00","54.6788","478","47","20.9857"
"2021-03-29T17:07:44.000+08:00","54.7911","480","47","21.017"
"2021-03-29T17:08:44.000+08:00","54.7454","479","53","21.0024"
"2021-03-29T17:09:44.000+08:00","54.7735","480","52","21.0024"
"2021-03-29T17:10:44.000+08:00","54.7404","480","49","21.0306"
"2021-03-29T17:11:44.000+08:00","54.781","479","54","21.017"
"2021-03-29T17:12:44.000+08:00","54.7866","479","56","20.9857"
"2021-03-29T17:13:44.000+08:00","54.8499","479","54","21.0024"
"2021-03-29T17:14:44.000+08:00","54.6459","480","51","21.0441"
"2021-03-29T17:15:44.000+08:00","54.6991","480","61","21.0608"
"2021-03-29T17:16:44.000+08:00","54.6888","478","66","21.0306"
"2021-03-29T17:17:44.000+08:00","54.7088","479","66","21.0441"
"2021-03-29T17:18:44.000+08:00","54.7269","480","54","21.0306"
"2021-03-29T17:19:44.000+08:00","54.7941","480","60","21.0441"
"2021-03-29T17:20:44.000+08:00","54.6358","480","56","21.0441"
"2021-03-29T17:21:44.000+08:00","54.6441","478","55","21.0608"
"2021-03-29T17:22:44.000+08:00","54.5693","479","53","21.0775"
"2021-03-29T17:23:44.000+08:00","54.5266","480","54","21.0775"
"2021-03-29T17:24:44.000+08:00","54.4061","479","55","21.0921"
"2021-03-29T17:25:44.000+08:00","54.4259","480","55","21.0441"
"2021-03-29T17:26:44.000+08:00","54.5551","480","53","21.0306"
"2021-03-29T17:27:44.000+08:00","54.5574","477","59","21.0306"
"2021-03-29T17:28:44.000+08:00","54.5954","478","61","21.0441"
"2021-03-29T17:29:44.000+08:00","54.5957","479","53","21.017"
"2021-03-29T17:30:44.000+08:00","54.5933","477","54","21.0306"
"2021-03-29T17:31:44.000+08:00","54.6124","479","55","21.0306"
"2021-03-29T17:32:44.000+08:00","54.5999","479","65","21.0441"
"2021-03-29T17:33:44.000+08:00","54.5667","479","53","21.0921"
"2021-03-29T17:34:44.000+08:00","54.5139","477","48","21.0921"
"2021-03-29T17:35:44.000+08:00","54.4838","477","50","21.1224"
"2021-03-29T17:36:44.000+08:00","54.503","477","54","21.0775"
"2021-03-29T17:37:44.000+08:00","54.5442","476","55","21.0921"
"2021-03-29T17:38:44.000+08:00","54.5408","479","64","21.0921"
"2021-03-29T17:39:44.000+08:00","54.5388","480","44","21.1224"
"2021-03-29T17:40:44.000+08:00","54.5554","481","44","21.0608"
"2021-03-29T17:41:44.000+08:00","54.6635","480","44","21.0024"
"2021-03-29T17:42:44.000+08:00","54.6151","482","44","20.9586"
"2021-03-29T17:43:44.000+08:00","54.7072","480","44","20.9273"
"2021-03-29T17:44:44.000+08:00","54.6218","480","44","20.9273"
"2021-03-29T17:45:44.000+08:00","54.5209","481","44","20.9138"
"2021-03-29T17:46:44.000+08:00","54.6423","480","44","20.8689"
"2021-03-29T17:47:44.000+08:00","54.6023","480","44","20.8856"
"2021-03-29T17:48:44.000+08:00","54.5092","480","44","20.8407"
"2021-03-29T17:49:44.000+08:00","54.5651","480","44","20.8105"
"2021-03-29T17:50:44.000+08:00","54.5046","480","45","20.8856"
"2021-03-29T17:51:44.000+08:00","54.4575","480","44","20.8407"
"2021-03-29T17:52:44.000+08:00","54.4133","481","44","20.8554"
"2021-03-29T17:54:45.000+08:00","54.8383","480","44","20.7969"
"2021-03-29T17:55:45.000+08:00","54.6154","481","44","20.8689"
"2021-03-29T17:56:45.000+08:00","54.2677","480","44","21.0306"
"2021-03-29T17:57:45.000+08:00","53.8614","480","45","21.2089"
"2021-03-29T17:58:45.000+08:00","53.6381","479","45","21.3122"
"2021-03-29T17:59:45.000+08:00","53.3328","479","44","21.4426"
"2021-03-29T18:00:45.000+08:00","53.0506","479","44","21.5907"
"2021-03-29T18:01:45.000+08:00","52.7157","479","44","21.721"
"2021-03-29T18:02:45.000+08:00","52.4848","479","44","21.841"
"2021-03-29T18:03:45.000+08:00","52.326","479","44","21.913"
"2021-03-29T18:04:45.000+08:00","52.1764","477","44","22.0308"
"2021-03-29T18:05:45.000+08:00","51.997","478","45","22.133"
"2021-03-29T18:06:45.000+08:00","51.9515","477","44","22.1779"
"2021-03-29T18:07:45.000+08:00","51.7324","478","44","22.2645"
"2021-03-29T18:08:45.000+08:00","51.5975","477","44","22.3364"
"2021-03-29T18:09:45.000+08:00","51.4769","477","44","22.3698"
"2021-03-29T18:10:45.000+08:00","51.37","478","44","22.4282"
"2021-03-29T18:11:45.000+08:00","50.4027","478","44","22.4731"
"2021-03-29T18:12:45.000+08:00","51.3189","478","44","22.4877"
"2021-03-29T18:13:45.000+08:00","51.2503","476","44","22.5315"
"2021-03-29T18:14:45.000+08:00","51.1239","478","44","22.5461"
"2021-03-29T18:15:45.000+08:00","51.081","476","44","22.5899"
"2021-03-29T18:16:45.000+08:00","51.0358","477","45","22.6483"
"2021-03-29T18:17:45.000+08:00","50.9843","477","45","22.6764"
"2021-03-29T18:18:45.000+08:00","50.9463","477","45","22.69"
"2021-03-29T18:19:45.000+08:00","50.9055","478","46","22.7213"
"2021-03-29T18:20:45.000+08:00","50.9691","476","45","22.7494"
"2021-03-29T18:21:45.000+08:00","51.0211","476","45","22.7661"
"2021-03-29T18:22:45.000+08:00","51.0468","476","44","22.7797"
"2021-03-29T18:23:45.000+08:00","51.0234","477","45","22.7933"
"2021-03-29T18:24:45.000+08:00","51.1795","476","46","22.8079"
"2021-03-29T18:25:45.000+08:00","51.2465","476","45","22.8079"
"2021-03-29T18:26:45.000+08:00","50.9904","476","44","22.8381"
"2021-03-29T18:27:45.000+08:00","50.9792","476","44","22.8663"
"2021-03-29T18:28:45.000+08:00","51.0446","476","44","22.883"
"2021-03-29T18:29:45.000+08:00","50.9698","477","45","22.8965"
"2021-03-29T18:30:45.000+08:00","50.9363","476","45","22.9247"
"2021-03-29T18:31:45.000+08:00","50.9872","478","45","22.9549"
"2021-03-29T18:32:45.000+08:00","50.8966","476","45","22.9695"
"2021-03-29T18:33:45.000+08:00","50.9647","476","46","22.9695"
"2021-03-29T18:34:45.000+08:00","51.0496","128","46","22.9414"
"2021-03-29T18:35:45.000+08:00","51.3487","12","44","22.9549"
"2021-03-29T18:36:45.000+08:00","51.294","12","44","22.9549"
"2021-03-29T18:37:45.000+08:00","51.1769","12","44","22.9549"
"2021-03-29T18:38:45.000+08:00","51.2025","12","44","22.9414"
"2021-03-29T18:39:45.000+08:00","51.2176","12","44","22.9101"
"2021-03-29T18:40:45.000+08:00","51.2399","12","44","22.8965"
"2021-03-29T18:41:45.000+08:00","51.3499","11","44","22.8517"
"2021-03-29T18:42:45.000+08:00","51.3789","12","44","22.8381"
"2021-03-29T18:43:45.000+08:00","51.39","12","44","22.8245"
"2021-03-29T18:44:45.000+08:00","51.3387","12","44","22.8245"
"2021-03-29T18:45:45.000+08:00","51.4553","12","44","22.8079"
"2021-03-29T18:46:45.000+08:00","51.4242","12","44","22.7797"
"2021-03-29T18:47:45.000+08:00","51.4934","12","44","22.7933"
"2021-03-29T18:48:45.000+08:00","51.4688","12","44","22.7797"
"2021-03-29T18:49:45.000+08:00","51.5756","11","44","22.7348"
"2021-03-29T18:50:45.000+08:00","51.6571","12","44","22.7348"
"2021-03-29T18:51:45.000+08:00","51.532","12","44","22.7348"
"2021-03-29T18:52:45.000+08:00","51.6186","12","44","22.69"
"2021-03-29T18:53:45.000+08:00","51.6287","12","44","22.69"
"2021-03-29T18:54:45.000+08:00","51.593","12","44","22.6764"
"2021-03-29T18:55:45.000+08:00","51.5751","12","44","22.69"
"2021-03-29T18:56:45.000+08:00","51.6997","11","44","22.618"
"2021-03-29T18:57:45.000+08:00","51.7355","12","44","22.618"
"2021-03-29T18:58:45.000+08:00","51.6148","12","44","22.618"
"2021-03-29T18:59:45.000+08:00","51.6966","12","44","22.5899"
"2021-03-29T19:00:45.000+08:00","51.6204","12","44","22.6045"
"2021-03-29T19:01:45.000+08:00","51.6305","12","44","22.6045"
"2021-03-29T19:02:45.000+08:00","51.6204","12","44","22.6045"
"2021-03-29T19:03:45.000+08:00","51.5815","12","44","22.5899"
"2021-03-29T19:04:45.000+08:00","51.559","12","44","22.6045"
"2021-03-29T19:05:45.000+08:00","51.5664","12","44","22.5596"
"2021-03-29T19:06:45.000+08:00","51.6222","13","44","22.5596"
"2021-03-29T19:07:45.000+08:00","51.5697","11","44","22.5732"
"2021-03-29T19:08:45.000+08:00","51.5652","12","44","22.5732"
"2021-03-29T19:09:45.000+08:00","51.4865","12","44","22.5899"
"2021-03-29T19:10:45.000+08:00","51.5138","12","44","22.5461"
"2021-03-29T19:11:45.000+08:00","51.4624","12","44","22.5461"
"2021-03-29T19:12:45.000+08:00","51.4971","12","44","22.5732"
"2021-03-29T19:13:45.000+08:00","51.5071","12","44","22.5596"
"2021-03-29T19:14:45.000+08:00","51.4502","12","44","22.5596"
"2021-03-29T19:15:45.000+08:00","51.4391","12","44","22.5315"
"2021-03-29T19:16:45.000+08:00","51.4099","12","44","22.5461"
"2021-03-29T19:17:45.000+08:00","51.4794","12","44","22.5315"
"2021-03-29T19:18:45.000+08:00","51.4631","12","44","22.5148"
"2021-03-29T19:19:45.000+08:00","51.5447","12","44","22.5012"
"2021-03-29T19:20:45.000+08:00","51.5413","12","44","22.5012"
"2021-03-29T19:21:45.000+08:00","51.5402","12","44","22.5012"
"2021-03-29T19:22:45.000+08:00","51.6207","12","44","22.4877"
"2021-03-29T19:23:45.000+08:00","51.6397","12","44","22.4877"
"2021-03-29T19:24:45.000+08:00","51.6588","12","44","22.4731"
"2021-03-29T19:25:45.000+08:00","51.6817","12","44","22.4564"
"2021-03-29T19:26:45.000+08:00","51.7536","12","44","22.4877"
"2021-03-29T19:27:45.000+08:00","51.7536","12","44","22.4877"
"2021-03-29T19:28:45.000+08:00","51.846","12","44","22.4564"
"2021-03-29T19:29:45.000+08:00","51.979","12","44","22.4564"
"2021-03-29T19:30:45.000+08:00","52.0863","12","44","22.4564"
"2021-03-29T19:31:45.000+08:00","52.1243","11","44","22.4428"
"2021-03-29T19:32:45.000+08:00","52.1891","12","44","22.4564"
"2021-03-29T19:33:45.000+08:00","52.1884","12","44","22.4877"
"2021-03-29T19:34:45.000+08:00","52.3327","12","44","22.4731"
"2021-03-29T19:35:45.000+08:00","52.3471","12","44","22.4877"
"2021-03-29T19:36:45.000+08:00","52.4037","12","44","22.4564"
"2021-03-29T19:37:45.000+08:00","52.3884","12","44","22.4877"
"2021-03-29T19:38:45.000+08:00","52.423","12","44","22.5148"
"2021-03-29T19:39:45.000+08:00","52.6164","12","44","22.4877"
"2021-03-29T19:40:45.000+08:00","52.5974","12","44","22.4877"
"2021-03-29T19:41:45.000+08:00","52.6803","12","44","22.4731"
"2021-03-29T19:42:45.000+08:00","52.8373","12","44","22.4564"
"2021-03-29T19:43:45.000+08:00","52.9796","12","44","22.4282"
"2021-03-29T19:44:45.000+08:00","53.0511","12","44","22.4282"
"2021-03-29T19:45:45.000+08:00","53.1305","12","44","22.4146"
"2021-03-29T19:46:45.000+08:00","53.2065","12","44","22.4282"
"2021-03-29T19:47:45.000+08:00","53.2221","12","44","22.4282"
"2021-03-29T19:48:45.000+08:00","53.3004","12","44","22.4146"
"2021-03-29T19:49:45.000+08:00","53.3419","12","44","22.4731"
"2021-03-29T19:50:45.000+08:00","53.3661","12","44","22.4428"
"2021-03-29T19:51:45.000+08:00","53.3162","12","44","22.4731"
"2021-03-29T19:52:45.000+08:00","53.3911","12","44","22.4731"
"2021-03-29T19:53:45.000+08:00","53.3919","12","44","22.5012"
"2021-03-29T19:54:45.000+08:00","53.3482","12","44","22.5148"
"2021-03-29T19:55:45.000+08:00","53.4667","12","44","22.5148"
"2021-03-29T19:56:45.000+08:00","53.5349","12","44","22.5012"
"2021-03-29T19:57:45.000+08:00","53.5493","12","44","22.5148"
"2021-03-29T19:58:45.000+08:00","53.5963","12","44","22.5148"
"2021-03-29T19:59:45.000+08:00","53.6913","12","44","22.5148"
"2021-03-29T20:00:45.000+08:00","53.7215","12","44","22.5012"
"2021-03-29T20:01:45.000+08:00","53.8008","12","44","22.5148"
"2021-03-29T20:02:45.000+08:00","53.7583","12","44","22.5148"
"2021-03-29T20:03:45.000+08:00","53.7952","11","44","22.5148"
"2021-03-29T20:04:45.000+08:00","53.8622","12","44","22.5148"
"2021-03-29T20:05:45.000+08:00","53.9152","12","44","22.5315"
"2021-03-29T20:06:45.000+08:00","54.0109","12","44","22.5012"
"2021-03-29T20:07:45.000+08:00","53.8903","12","44","22.5012"
"2021-03-29T20:08:45.000+08:00","54.0611","12","44","22.5148"
"2021-03-29T20:09:45.000+08:00","54.1205","12","44","22.5012"
"2021-03-29T20:10:45.000+08:00","54.0801","12","44","22.5148"
"2021-03-29T20:11:45.000+08:00","54.0739","12","44","22.5315"
"2021-03-29T20:12:45.000+08:00","54.0113","12","44","22.5315"
"2021-03-29T20:13:45.000+08:00","54.1829","11","44","22.5148"
"2021-03-29T20:14:45.000+08:00","54.2299","12","44","22.5148"
"2021-03-29T20:15:45.000+08:00","54.3049","12","44","22.5461"
"2021-03-29T20:16:45.000+08:00","54.2746","12","44","22.5148"
"2021-03-29T20:17:45.000+08:00","54.3517","12","44","22.5148"
"2021-03-29T20:18:45.000+08:00","54.3081","12","44","22.5596"
"2021-03-29T20:19:45.000+08:00","54.3317","12","44","22.5461"
"2021-03-29T20:20:45.000+08:00","54.3655","12","44","22.5315"
"2021-03-29T20:21:45.000+08:00","54.3484","12","44","22.5596"
"2021-03-29T20:22:45.000+08:00","54.4717","12","44","22.5315"
"2021-03-29T20:23:45.000+08:00","54.4937","12","44","22.5461"
"2021-03-29T20:24:45.000+08:00","54.4746","12","44","22.5148"
"2021-03-29T20:25:45.000+08:00","54.637","12","44","22.5315"
"2021-03-29T20:26:45.000+08:00","54.6377","12","44","22.5148"
"2021-03-29T20:27:45.000+08:00","54.6838","12","44","22.4877"
"2021-03-29T20:28:45.000+08:00","54.6545","12","44","22.5148"
"2021-03-29T20:29:45.000+08:00","54.6679","12","44","22.5148"
"2021-03-29T20:30:45.000+08:00","54.6248","12","44","22.5315"
"2021-03-29T20:31:45.000+08:00","54.6277","12","44","22.5148"
"2021-03-29T20:32:45.000+08:00","54.7082","12","44","22.5012"
"2021-03-29T20:33:45.000+08:00","54.7763","12","44","22.5148"
"2021-03-29T20:34:45.000+08:00","54.7877","12","44","22.4877"
"2021-03-29T20:35:45.000+08:00","54.8268","12","44","22.4877"
"2021-03-29T20:36:45.000+08:00","54.8395","12","44","22.4731"
"2021-03-29T20:37:45.000+08:00","54.8395","12","44","22.4731"
"2021-03-29T20:38:45.000+08:00","54.8361","13","44","22.4731"
"2021-03-29T20:39:45.000+08:00","54.8928","12","44","22.4877"
"2021-03-29T20:40:45.000+08:00","54.9009","12","44","22.4731"
"2021-03-29T20:41:45.000+08:00","54.9501","12","44","22.4282"
"2021-03-29T20:42:45.000+08:00","55.0317","12","44","22.4282"
"2021-03-29T20:43:45.000+08:00","55.0228","12","44","22.4282"
"2021-03-29T20:44:45.000+08:00","55.0789","13","44","22.3698"
"2021-03-29T20:45:45.000+08:00","55.1712","12","44","22.398"
"2021-03-29T20:46:45.000+08:00","55.175","12","44","22.3698"
"2021-03-29T20:47:45.000+08:00","55.2535","12","44","22.3562"
"2021-03-29T20:48:45.000+08:00","55.2827","12","44","22.3364"
"2021-03-29T20:49:45.000+08:00","55.3332","12","44","22.3229"
"2021-03-29T20:50:45.000+08:00","55.359","12","44","22.3093"
"2021-03-29T20:51:45.000+08:00","55.3054","12","44","22.3093"
"2021-03-29T20:52:45.000+08:00","55.3214","12","44","22.2947"
"2021-03-29T20:54:46.000+08:00","55.3087","13","44","22.3093"
"2021-03-29T20:55:46.000+08:00","55.2294","12","44","22.2645"
"2021-03-29T20:56:46.000+08:00","55.3459","12","44","22.2509"
"2021-03-29T20:57:46.000+08:00","55.3101","12","44","22.2196"
"2021-03-29T20:58:46.000+08:00","55.3471","11","44","22.206"
"2021-03-29T20:59:46.000+08:00","55.379","12","44","22.1779"
"2021-03-29T21:00:46.000+08:00","55.3262","12","44","22.1476"
"2021-03-29T21:01:46.000+08:00","55.2936","12","44","22.1925"
"2021-03-29T21:02:46.000+08:00","55.2631","12","44","22.2196"
"2021-03-29T21:03:46.000+08:00","55.2291","12","44","22.1779"
"2021-03-29T21:04:46.000+08:00","55.222","11","44","22.1612"
"2021-03-29T21:05:46.000+08:00","55.211","12","44","22.1476"
"2021-03-29T21:06:46.000+08:00","55.1448","12","44","22.1612"
"2021-03-29T21:07:46.000+08:00","55.1403","12","44","22.1612"
"2021-03-29T21:08:46.000+08:00","55.1146","12","44","22.1612"
"2021-03-29T21:09:46.000+08:00","55.1191","12","44","22.1612"
"2021-03-29T21:10:46.000+08:00","55.1528","12","44","22.1476"
"2021-03-29T21:11:46.000+08:00","55.1811","12","44","22.133"
"2021-03-29T21:12:46.000+08:00","55.2169","12","44","22.133"
"2021-03-29T21:13:46.000+08:00","55.1554","12","44","22.133"
"2021-03-29T21:14:46.000+08:00","55.2495","12","44","22.1195"
"2021-03-29T21:15:46.000+08:00","55.2189","12","44","22.1028"
"2021-03-29T21:16:46.000+08:00","55.2562","12","44","22.1195"
"2021-03-29T21:17:46.000+08:00","55.3601","12","44","22.133"
"2021-03-29T21:18:46.000+08:00","55.2958","11","44","22.1612"
"2021-03-29T21:19:46.000+08:00","55.2087","12","44","22.1476"
"2021-03-29T21:20:46.000+08:00","55.405","12","44","22.1195"
"2021-03-29T21:21:46.000+08:00","55.5244","12","44","22.1028"
"2021-03-29T21:22:46.000+08:00","55.4281","12","44","22.1028"
"2021-03-29T21:23:46.000+08:00","55.483","12","44","22.1028"
"2021-03-29T21:24:46.000+08:00","55.574","12","44","22.1195"
"2021-03-29T21:25:46.000+08:00","55.6154","12","44","22.1195"
"2021-03-29T21:26:46.000+08:00","55.5613","12","44","22.1028"
"2021-03-29T21:27:46.000+08:00","55.5438","12","44","22.1195"
"2021-03-29T21:28:46.000+08:00","55.6678","11","44","22.133"
"2021-03-29T21:29:46.000+08:00","55.6678","12","44","22.133"
"2021-03-29T21:30:46.000+08:00","55.6364","11","44","22.133"
"2021-03-29T21:31:46.000+08:00","55.6031","12","44","22.1195"
"2021-03-29T21:32:46.000+08:00","55.6586","12","44","22.1028"
"2021-03-29T21:33:46.000+08:00","55.7371","12","44","22.0892"
"2021-03-29T21:34:46.000+08:00","55.7563","12","44","22.1195"
"2021-03-29T21:35:46.000+08:00","55.6756","12","44","22.0892"
