"time","fitbit.air-vel","fitbit.bodyPresence","fitbit.change","fitbit.clothing","fitbit.comfort","fitbit.heartRate","fitbit.indoorOutdoor","fitbit.lat","fitbit.lon","fitbit.met","fitbit.responseSpeed","fitbit.restingHR","fitbit.thermal","fitbit.voteLog"
"2021-03-08T10:02:19.816+08:00","10","true","10","10","10","84","11","1.29672","103.77091833333333","10","21.823","66","10","1299"
"2021-03-08T10:50:22.752+08:00","10","true","10","10","10","69","11","1.2970183333333334","103.77096","9","9.127","66","10","1300"
"2021-03-08T11:10:12.348+08:00","10","true","10","10","10","65","11","1.2968583333333332","103.77085166666667","9","6.369","66","10","1301"
"2021-03-08T12:19:08.500+08:00","10","true","10","10","10","64","11",,,"9","12.525","66","9","1302"
"2021-03-08T12:23:43.287+08:00","10","true","10","10","10","62","11","1.2967416666666667","103.77085166666667","9","7.593","66","9","1303"
"2021-03-08T13:11:22.976+08:00","10","true","10","10","10","101","11",,,"9","6.756","66","10","1304"
"2021-03-15T19:22:30.862+08:00","10","true","10","11","10","78","11","1.29744","103.77088166666667","10","23.743","64","11","1305"
"2021-03-15T19:39:13.914+08:00","10","true","11","11","10","106","11","1.29717","103.77169166666667","8","18.214","64","11","1306"
"2021-03-15T20:42:27.329+08:00","10","true","11","11","10","114","11",,,"10","14.555","64","10","1307"
"2021-03-15T21:01:48.536+08:00","10","true","11","11","10","93","11",,,"9","17.62","64","10","1308"
"2021-03-16T09:57:47.404+08:00","11","true","11","11","10","102","11",,,"10","14.027","64","11","1309"
"2021-03-16T20:04:34.548+08:00","11","true","11","11","10","80","11",,,"10","11.586","66","11","1310"
"2021-03-16T20:20:18.976+08:00","10","true","10","11","10","88","11",,,"9","13.851","66","11","1311"
"2021-03-16T20:36:36.560+08:00","10","true","10","11","10","89","11","1.297795","103.77137","9","8.892","66","11","1312"
"2021-03-16T20:52:13.308+08:00","10","true","10","11","10","90","11","1.2976766666666668","103.77124","9","10.173","66","10","1313"
"2021-03-16T21:08:08.114+08:00","10","true","11","11","10","105","11",,,"10","10.647","66","10","1314"
"2021-03-17T16:23:31.395+08:00","11","true","11","11","10","102","11",,,"10","10.64","66","11","1315"
"2021-03-17T16:40:18.178+08:00","11","true","10","11","10","94","11",,,"9","9.194","69","10","1316"
"2021-03-17T16:52:11.335+08:00","11","true","10","11","10","101","11",,,"9","8.646","69","10","1317"
"2021-03-17T17:08:16.844+08:00","11","true","10","11","10","97","11",,,"9","7.121","69","10","1318"
"2021-03-17T17:24:34.746+08:00","11","true","10","11","10","101","11",,,"9","9.594","69","10","1319"
"2021-03-17T17:41:42.400+08:00","10","true","10","11","10","97","11",,,"9","9.22","70","10","1320"
"2021-03-17T17:58:11.616+08:00","10","true","10","11","10","98","11",,,"9","6.427","70","10","1321"
"2021-03-17T18:15:22.898+08:00","11","true","10","11","10","93","11",,,"9","8.76","70","10","1322"
"2021-03-17T18:40:34.155+08:00","11","true","10","11","10","98","11",,,"9","7.969","70","10","1323"
"2021-03-18T10:01:03.491+08:00","10","true","11","11","10","114","11",,,"10","8.345","70","10","1324"
"2021-03-18T10:16:39.224+08:00","11","true","10","11","10","94","11",,,"9","10.766","70","11","1325"
"2021-03-18T10:34:56.197+08:00","11","true","10","11","10","93","11",,,"9","7.518","70","11","1326"
"2021-03-18T10:50:58.509+08:00","11","true","11","11","10","102","9",,,"10","11.301","70","11","1327"
"2021-03-18T11:06:14.424+08:00","11","true","11","11","9","106","9",,,"10","10.87","70","11","1328"
"2021-03-18T11:23:00.260+08:00","11","true","11","11","10","101","9",,,"10","7.987","70","10","1329"
