Creating Time,Temperature(℃),Humidity(%),Light(lux),Voltage(V),WIFI RSSI(dBm),GSM RSSI(dBm),EXT1 Temperature(℃),EXT2 Temperature(℃),RS485 Temperature(℃),RS485 Humidity(%)
2021-03-25 14:04:24,,,,5,,,,,,
2021-03-25 14:04:23,,,,5.229238,,,,,,
2021-03-25 14:04:17,,,,5.139337,,,,,,
2021-03-25 14:04:17,,,,5.130775,,,,,,
2021-03-25 14:02:17,,,166.080002,,,,,,,
2021-03-25 14:02:17,24.377815,,,,,,,,,
2021-03-25 14:02:17,,55,,,,,,,,
2021-03-25 13:56:47,,,10.48,,,,,,,
2021-03-25 13:56:47,,56,,,,,,,,
2021-03-25 13:56:47,24.094757,,,,,,,,,
2021-03-25 13:52:59,,,,5,,,,,,
2021-03-25 13:51:47,,56,,,,,,,,
2021-03-25 13:51:47,23.627449,,,,,,,,,
2021-03-25 13:51:47,,,4.7,,,,,,,
2021-03-25 13:46:47,,,9.37,,,,,,,
2021-03-25 13:46:47,23.627449,,,,,,,,,
2021-03-25 13:46:47,,56,,,,,,,,
2021-03-25 13:41:47,23.643471,,,,,,,,,
2021-03-25 13:41:47,,,11.2,,,,,,,
2021-03-25 13:41:47,,56,,,,,,,,
2021-03-25 13:36:47,23.627449,,,,,,,,,
2021-03-25 13:36:47,,56,,,,,,,,
2021-03-25 13:36:47,,,9.74,,,,,,,
2021-03-25 13:31:47,,56,,,,,,,,
2021-03-25 13:31:47,23.643471,,,,,,,,,
2021-03-25 13:31:47,,,11.889999,,,,,,,
2021-03-25 13:26:47,23.656822,,,,,,,,,
2021-03-25 13:26:47,,,12.83,,,,,,,
2021-03-25 13:26:47,,56,,,,,,,,
2021-03-25 13:21:47,,,13.03,,,,,,,
2021-03-25 13:21:47,,56,,,,,,,,
2021-03-25 13:21:47,23.656822,,,,,,,,,
2021-03-25 13:16:47,23.656822,,,,,,,,,
2021-03-25 13:16:47,,,13.469999,,,,,,,
2021-03-25 13:16:47,,56,,,,,,,,
2021-03-25 13:11:47,23.600746,,,,,,,,,
2021-03-25 13:11:47,,,13.389999,,,,,,,
2021-03-25 13:11:47,,56,,,,,,,,
2021-03-25 13:06:47,,,13.38,,,,,,,
2021-03-25 13:06:47,23.571373,,,,,,,,,
2021-03-25 13:06:47,,56,,,,,,,,
2021-03-25 13:01:47,,,13.71,,,,,,,
2021-03-25 13:01:47,,56,,,,,,,,
2021-03-25 13:01:47,23.54467,,,,,,,,,
2021-03-25 12:56:47,23.488594,,,,,,,,,
2021-03-25 12:56:47,,,13.309999,,,,,,,
2021-03-25 12:56:47,,56,,,,,,,,
2021-03-25 12:51:47,,,13.04,,,,,,,
2021-03-25 12:51:47,23.531319,,,,,,,,,
2021-03-25 12:51:47,,56,,,,,,,,
2021-03-25 12:46:47,,,13.11,,,,,,,
2021-03-25 12:46:47,,56,,,,,,,,
2021-03-25 12:46:47,23.54467,,,,,,,,,
