Creating Time,Temperature(℃),Humidity(%),Light(lux),Voltage(V),WIFI RSSI(dBm),GSM RSSI(dBm),EXT1 Temperature(℃),EXT2 Temperature(℃),RS485 Temperature(℃),RS485 Humidity(%)
2021-03-25 13:55:57,,58,,,,,,,,
2021-03-25 13:55:57,,,76.779999,,,,,,,
2021-03-25 13:55:57,24.11879,,,,,,,,,
2021-03-25 13:51:36,,,,5,,,,,,
2021-03-25 13:50:09,,59,,,,,,,,
2021-03-25 13:50:09,,,78.080002,,,,,,,
2021-03-25 13:50:09,23.782333,,,,,,,,,
2021-03-25 13:45:09,23.782333,,,,,,,,,
2021-03-25 13:45:09,,59,,,,,,,,
2021-03-25 13:45:09,,,78.919998,,,,,,,
2021-03-25 13:40:09,,59,,,,,,,,
2021-03-25 13:40:09,23.766312,,,,,,,,,
2021-03-25 13:40:09,,,79.059998,,,,,,,
2021-03-25 13:35:09,,,79.139999,,,,,,,
2021-03-25 13:35:09,,59,,,,,,,,
2021-03-25 13:35:09,23.782333,,,,,,,,,
2021-03-25 13:30:09,,59,,,,,,,,
2021-03-25 13:30:09,,,79.540001,,,,,,,
2021-03-25 13:30:09,23.809036,,,,,,,,,
2021-03-25 13:25:09,23.782333,,,,,,,,,
2021-03-25 13:25:09,,,79.779999,,,,,,,
2021-03-25 13:25:09,,59,,,,,,,,
2021-03-25 13:20:09,23.766312,,,,,,,,,
2021-03-25 13:20:09,,,79.799995,,,,,,,
2021-03-25 13:20:09,,59,,,,,,,,
2021-03-25 13:15:09,23.795685,,,,,,,,,
2021-03-25 13:15:09,,,79.900002,,,,,,,
2021-03-25 13:15:09,,59,,,,,,,,
2021-03-25 13:10:09,23.782333,,,,,,,,,
2021-03-25 13:10:09,,59,,,,,,,,
2021-03-25 13:10:09,,,80.119995,,,,,,,
2021-03-25 13:05:09,,59,,,,,,,,
2021-03-25 13:05:09,23.809036,,,,,,,,,
2021-03-25 13:05:09,,,80.259995,,,,,,,
2021-03-25 13:00:09,23.795685,,,,,,,,,
2021-03-25 13:00:09,,,80.259995,,,,,,,
2021-03-25 13:00:09,,59,,,,,,,,
2021-03-25 12:55:09,,,80.339996,,,,,,,
2021-03-25 12:55:09,,59,,,,,,,,
2021-03-25 12:55:09,23.809036,,,,,,,,,
2021-03-25 12:50:09,23.809036,,,,,,,,,
2021-03-25 12:50:09,,,80.239998,,,,,,,
2021-03-25 12:50:09,,59,,,,,,,,
2021-03-25 12:45:09,23.825058,,,,,,,,,
2021-03-25 12:45:09,,,80.299995,,,,,,,
2021-03-25 12:45:09,,59,,,,,,,,
2021-03-25 12:40:09,,,80.259995,,,,,,,
2021-03-25 12:40:09,23.825058,,,,,,,,,
2021-03-25 12:40:09,,59,,,,,,,,
2021-03-25 12:35:09,,,80,,,,,,,
2021-03-25 12:35:09,23.809036,,,,,,,,,
