timestamp(Asia/Singapore),score,temp(°C),humid,co2,voc,pm25,light,noise
2021-03-01 00:00:00,69.4,28.1,73.3,422.9,394.9,18.7,0.0,46.2
2021-03-01 00:15:00,69.6,28.1,73.5,424.1,386.6,18.3,0.0,46.0
2021-03-01 00:30:00,69.6,28.1,73.6,423.0,392.9,18.1,0.0,46.2
2021-03-01 00:45:00,69.3,28.1,73.7,423.4,396.7,17.9,0.0,46.1
2021-03-01 01:00:00,69.6,28.1,73.8,421.9,388.0,17.7,0.0,45.9
2021-03-01 01:15:00,69.4,28.1,73.8,421.9,396.0,17.6,0.0,45.9
2021-03-01 01:30:00,69.8,28.1,73.9,424.6,400.9,17.2,0.0,45.9
2021-03-01 01:45:00,69.9,28.1,73.9,424.3,394.7,17.1,0.0,46.0
2021-03-01 02:00:00,69.9,28.1,74.1,422.3,397.6,16.8,0.0,45.8
2021-03-01 02:15:00,69.6,28.0,74.2,419.0,407.9,16.8,0.0,45.9
2021-03-01 02:30:00,69.6,28.1,74.0,419.8,408.9,16.6,0.0,45.9
2021-03-01 02:45:00,69.8,28.1,74.1,423.9,400.4,16.6,0.0,46.0
2021-03-01 03:00:00,69.5,28.2,73.9,421.2,413.5,16.6,0.0,46.0
2021-03-01 03:15:00,69.7,28.2,74.0,420.8,416.6,16.4,0.0,46.0
2021-03-01 03:30:00,69.6,28.2,74.1,423.8,410.6,16.4,0.0,45.9
2021-03-01 03:45:00,69.6,28.2,74.1,422.9,418.6,16.3,0.0,45.9
2021-03-01 04:00:00,69.6,28.1,74.2,419.7,422.6,16.4,0.0,46.0
2021-03-01 04:15:00,69.4,28.2,74.2,421.2,426.9,16.4,0.0,46.1
2021-03-01 04:30:00,69.7,28.2,74.0,419.9,417.0,16.2,0.0,45.9
2021-03-01 04:45:00,69.3,28.2,74.0,415.8,430.7,16.1,0.0,46.3
2021-03-01 05:00:00,69.1,28.2,74.0,417.2,435.6,16.0,0.0,46.2
2021-03-01 05:15:00,69.4,28.2,74.0,422.0,429.8,16.1,0.0,46.4
2021-03-01 05:30:00,69.1,28.2,74.1,421.2,433.3,16.2,0.0,46.5
2021-03-01 05:45:00,69.1,28.2,74.3,422.7,454.0,16.3,0.0,47.0
2021-03-01 06:00:00,68.9,28.1,74.5,422.6,457.4,16.8,0.0,47.1
2021-03-01 06:15:00,69.0,28.1,74.7,424.8,437.6,16.9,0.0,47.0
2021-03-01 06:30:00,69.0,28.2,74.4,423.7,452.1,17.1,0.0,47.5
2021-03-01 06:45:00,68.9,28.2,74.5,423.6,466.3,17.0,0.0,47.7
2021-03-01 07:00:00,69.0,28.2,74.6,426.2,450.6,17.0,0.0,48.0
2021-03-01 07:15:00,68.5,28.3,74.1,429.1,498.9,17.3,43.3,50.5
