timestamp(Asia/Singapore),score,temp(°C),humid,co2,voc,pm25,light,noise
2021-03-01 00:00:00,74.1,26.7,71.9,406.8,257.4,14.2,0.0,52.5
2021-03-01 00:15:00,74.1,26.7,71.9,407.0,264.8,14.2,0.0,52.5
2021-03-01 00:30:00,73.7,26.7,72.1,407.2,267.5,14.4,0.0,52.7
2021-03-01 00:45:00,74.0,26.7,72.1,406.1,260.2,14.2,0.0,52.9
2021-03-01 01:00:00,74.1,26.7,72.1,402.4,263.9,14.0,0.0,52.9
2021-03-01 01:15:00,74.1,26.7,72.2,402.7,266.1,13.9,0.0,52.6
2021-03-01 01:30:00,74.0,26.7,72.2,401.8,263.7,14.2,0.0,52.6
2021-03-01 01:45:00,74.0,26.7,72.2,401.2,258.3,14.2,0.0,52.4
2021-03-01 02:00:00,74.0,26.7,72.2,400.8,263.8,14.0,0.0,52.7
2021-03-01 02:15:00,74.0,26.7,72.2,404.0,265.6,14.0,0.0,52.7
2021-03-01 02:30:00,74.1,26.7,72.3,405.7,256.5,14.0,0.0,52.6
2021-03-01 02:45:00,74.1,26.7,72.3,401.2,260.9,14.0,0.0,52.6
2021-03-01 03:00:00,73.9,26.7,72.3,405.5,264.4,14.2,0.0,52.8
2021-03-01 03:15:00,73.9,26.7,72.3,406.4,260.6,14.2,0.0,52.8
2021-03-01 03:30:00,74.0,26.7,72.3,406.0,259.1,14.1,0.0,52.4
2021-03-01 03:45:00,73.7,26.7,72.3,406.0,264.7,14.3,0.0,52.7
2021-03-01 04:00:00,73.8,26.7,72.4,400.6,267.5,14.2,0.0,52.7
2021-03-01 04:15:00,73.9,26.7,72.3,403.6,257.7,14.3,0.0,52.8
2021-03-01 04:30:00,73.8,26.7,72.4,400.1,264.6,14.2,0.0,52.9
2021-03-01 04:45:00,73.9,26.7,72.4,400.4,267.7,14.2,0.0,52.6
2021-03-01 05:00:00,73.9,26.7,72.4,401.4,262.9,14.2,0.0,52.7
2021-03-01 05:15:00,73.9,26.7,72.4,401.8,263.3,14.2,0.0,52.9
2021-03-01 05:30:00,73.8,26.7,72.4,400.5,266.9,14.2,0.0,52.9
2021-03-01 05:45:00,73.6,26.7,72.4,400.5,268.2,14.5,0.0,52.8
2021-03-01 06:00:00,73.6,26.7,72.5,401.6,257.1,14.6,0.0,52.5
2021-03-01 06:15:00,73.4,26.7,72.5,401.4,264.4,14.7,0.0,52.6
2021-03-01 06:30:00,73.2,26.7,72.5,401.3,267.5,15.0,0.0,52.8
2021-03-01 06:45:00,73.4,26.7,72.5,401.4,259.9,14.9,0.0,52.7
2021-03-01 07:00:00,73.3,26.7,72.6,400.0,263.4,14.9,36.3,53.0
2021-03-01 07:15:00,73.2,26.9,72.1,405.9,268.3,15.1,78.9,53.2
2021-03-01 07:30:00,73.3,26.9,72.0,416.1,267.7,14.9,79.0,53.2
2021-03-01 07:45:00,76.1,26.8,68.6,430.9,208.3,13.3,80.4,54.4
2021-03-01 08:00:00,81.7,26.3,63.8,472.7,113.0,10.1,84.7,55.0
2021-03-01 08:15:00,82.9,26.2,63.5,491.9,73.5,8.4,123.9,54.0
2021-03-01 08:30:00,83.9,25.6,65.3,503.5,42.1,8.2,400.4,55.8
2021-03-01 08:45:00,84.0,25.5,65.9,519.1,28.4,8.0,398.6,55.2
2021-03-01 09:00:00,84.0,25.4,66.4,526.1,23.3,7.9,398.2,54.8
2021-03-01 09:15:00,84.0,25.4,67.0,526.5,23.3,7.3,397.9,54.3
2021-03-01 09:30:00,84.0,25.4,67.6,523.0,26.1,7.1,397.2,54.7
2021-03-01 09:45:00,84.0,25.4,67.5,523.0,29.1,7.0,394.1,54.9
