timestamp(Asia/Singapore),score,temp(°C),humid,co2,voc,pm25,light,noise
2021-03-01 00:00:00,77.3,28.9,62.6,520.9,160.8,14.0,64.2,52.5
2021-03-01 00:15:00,76.8,28.7,63.1,521.9,161.0,14.0,64.1,52.5
2021-03-01 00:30:00,76.8,28.7,63.2,523.1,164.1,13.9,63.6,52.5
2021-03-01 00:45:00,76.6,28.7,63.3,523.7,157.9,13.8,64.1,52.7
2021-03-01 01:00:00,76.5,28.7,63.4,528.3,156.9,13.5,64.1,52.3
2021-03-01 01:15:00,76.8,28.8,63.5,522.7,146.6,13.3,64.1,52.3
2021-03-01 01:30:00,77.0,28.8,63.3,527.0,136.4,13.2,64.2,52.6
2021-03-01 01:45:00,77.0,28.7,63.7,522.5,137.9,12.9,64.4,52.4
2021-03-01 02:00:00,76.6,28.7,64.0,526.0,133.4,12.9,64.2,52.2
2021-03-01 02:15:00,77.0,28.7,63.9,526.1,125.6,12.6,64.2,52.1
2021-03-01 02:30:00,76.9,28.7,63.9,528.0,123.1,12.5,64.1,52.3
2021-03-01 02:45:00,76.6,28.7,64.0,530.9,121.9,12.7,64.1,52.5
2021-03-01 03:00:00,76.8,28.7,64.0,529.1,117.3,12.6,64.1,52.2
2021-03-01 03:15:00,77.3,28.9,63.7,522.1,114.7,12.5,64.1,52.2
2021-03-01 03:30:00,76.8,28.8,64.1,526.4,112.9,12.5,64.1,52.6
2021-03-01 03:45:00,76.4,28.8,64.1,533.3,118.5,12.7,64.1,52.5
2021-03-01 04:00:00,76.5,28.7,64.2,525.1,130.4,12.5,64.1,52.4
2021-03-01 04:15:00,76.7,28.8,63.9,524.8,134.3,12.6,64.1,52.4
2021-03-01 04:30:00,76.5,28.7,64.2,528.2,135.5,12.5,64.1,52.2
2021-03-01 04:45:00,76.4,28.7,64.3,527.6,131.9,12.5,64.1,52.4
2021-03-01 05:00:00,76.4,28.8,64.3,531.7,126.3,12.5,64.1,52.4
2021-03-01 05:15:00,76.5,28.9,64.1,528.5,125.7,12.5,64.1,52.6
2021-03-01 05:30:00,76.4,28.9,64.1,532.4,127.4,12.6,64.1,52.6
2021-03-01 05:45:00,76.1,28.8,64.4,530.4,123.3,12.8,64.1,52.8
2021-03-01 06:00:00,75.9,28.7,64.6,530.8,124.0,12.9,64.1,52.9
2021-03-01 06:15:00,75.9,28.7,64.6,529.3,121.2,13.0,64.1,52.8
2021-03-01 06:30:00,75.8,28.7,64.6,529.5,120.4,13.1,64.1,53.2
2021-03-01 06:45:00,76.0,28.7,64.6,522.9,118.6,13.0,65.2,53.3
2021-03-01 07:00:00,76.1,28.8,64.4,522.5,128.8,13.0,71.0,53.7
2021-03-01 07:15:00,76.1,28.8,64.5,522.2,138.2,12.7,74.5,53.9
2021-03-01 07:30:00,76.8,28.7,65.5,509.4,63.5,11.9,54.3,54.0
2021-03-01 07:45:00,78.8,28.3,64.4,478.1,20.0,9.6,22.2,54.8
2021-03-01 08:00:00,83.0,28.1,60.7,461.0,20.0,7.9,37.1,54.4
2021-03-01 08:15:00,85.0,27.9,57.8,450.6,20.0,7.4,47.1,54.0
2021-03-01 08:30:00,86.5,27.8,55.1,447.3,20.0,7.4,56.4,53.8
2021-03-01 08:45:00,87.0,27.5,54.3,452.1,20.0,8.5,62.4,54.8
2021-03-01 09:00:00,87.0,27.8,53.3,462.4,20.0,8.0,69.0,55.8
2021-03-01 09:15:00,87.0,27.7,53.4,470.4,20.0,7.5,77.2,56.5
2021-03-01 09:30:00,87.2,27.5,53.9,465.6,20.1,7.6,83.3,54.8
