"time","fitbit.air-vel","fitbit.bodyPresence","fitbit.change","fitbit.clothing","fitbit.comfort","fitbit.heartRate","fitbit.indoorOutdoor","fitbit.lat","fitbit.lon","fitbit.met","fitbit.responseSpeed","fitbit.restingHR","fitbit.thermal","fitbit.voteLog"
"2021-03-31T16:32:21.316+08:00","10","true","10","10","10","80","11","1.2975383333333332","103.77115333333333","9","4.409","65","10","1488"
"2021-03-31T16:47:20.898+08:00","10","true","10","10","10","78","11",,,"9","4.896","65","10","1489"
"2021-03-31T16:48:41.912+08:00","10","true","10","10","10","81","11",,,"9","5.036","65","10","1490"
"2021-03-31T16:50:36.396+08:00","10","true","10","10","10","79","11",,,"9","4.358","65","10","1491"
"2021-03-31T17:09:39.229+08:00","10","true","10","10","10","72","11",,,"9","5.165","65","10","1492"
"2021-03-31T17:42:19.288+08:00","11","true","11","10","10","91","9",,,"10","6.53","64","10","1493"
"2021-03-31T17:44:36.227+08:00","10","true","10","10","10","93","9",,,"10","6.995","64","10","1494"
"2021-03-31T18:08:40.964+08:00","10","true","11","10","10","98","9",,,"10","5.415","64","10","1496"
"2021-03-31T18:10:45.348+08:00","10","true","10","10","10","83","9",,,"10","7.215","64","10","1497"
"2021-03-31T18:15:01.887+08:00","10","true","10","10","10","75","9",,,"9","6.408","64","10","1498"
"2021-03-31T18:31:53.144+08:00","10","true","10","10","10","83","9",,,"9","6.801","64","10","1499"
"2021-03-31T18:33:16.401+08:00","10","true","10","10","10","76","11",,,"9","5.322","64","10","1500"
"2021-03-31T18:34:37.259+08:00","10","true","11","10","10","78","9",,,"9","4.593","64","10","1501"
"2021-03-31T18:34:48.644+08:00","10","true","10","10","10","78","9",,,"9","8.218","64","10","1502"
"2021-03-31T18:46:22.535+08:00","10","true","10","10","10","80","9",,,"9","7.26","64","10","1503"
"2021-03-31T19:02:55.448+08:00","10","true","10","10","10","79","9",,,"9","7.251","64","10","1504"
"2021-03-31T19:12:26.743+08:00","10","true","10","10","10","96","9",,,"9","5.859","64","10","1505"
"2021-03-31T19:14:25.249+08:00","10","true","10","10","10","82","9",,,"9","4.488","64","10","1506"
"2021-03-31T19:18:39.086+08:00","10","true","10","10","9","75","9","1.29661","103.77010333333334","9","7.963","64","11","1507"
"2021-03-31T19:35:51.270+08:00","10","true","10","10","9","85","9",,,"9","6.362","64","11","1508"
"2021-04-05T09:48:38.364+08:00","11","true","10","10","10","110","11","1.2971366666666666","103.77041","9","8.206","64","10","1509"
"2021-04-05T10:05:18.862+08:00","11","true","10","10","10","91","11","1.29714","103.77041166666666","9","6.689","64","10","1510"
"2021-04-05T10:28:32.536+08:00","11","true","10","10","10","90","11","1.2971066666666666","103.77039166666667","9","22.044","68","10","1512"
"2021-04-05T10:51:04.101+08:00","11","true","10","10","10","85","11",,,"9","4.198","68","10","1513"
"2021-04-05T11:12:04.935+08:00","11","true","10","10","10","78","11",,,"9","4.088","66","10","1514"
"2021-04-05T11:30:05.456+08:00","11","true","10","10","10","79","11",,,"9","4.946","66","10","1515"
"2021-04-05T11:58:29.128+08:00","11","true","10","10","10","95","9","1.2976166666666666","103.771095","9","11.245","66","10","1517"
"2021-04-06T09:51:14.072+08:00","11","true","10","10","10","87","11",,,"9","5.907","66","10","1519"
"2021-04-06T12:16:23.391+08:00","11","true","10","10","10","82","11",,,"9","7.16","65","10","1520"
"2021-04-06T12:32:00.594+08:00","11","true","10","10","10","61","11",,,"9","5.467","65","10","1521"
"2021-04-13T07:30:26.788+08:00","10","true","10","10","10","97","9",,,"10","8.316","65","10","1524"
"2021-04-13T07:34:26.726+08:00","10","true","10","10","10","93","11",,,"9","13.106","65","10","1525"
"2021-04-13T09:33:14.905+08:00","10","true","10","10","10","74","11",,,"9","5.82","64","10","1526"
"2021-04-13T09:58:34.984+08:00","10","true","10","10","10","71","11",,,"9","4.74","64","10","1527"
"2021-04-13T10:14:32.519+08:00","10","true","10","10","10","73","11",,,"9","5.471","64","10","1529"
"2021-04-13T10:18:26.064+08:00","10","true","10","10","10","79","11",,,"9","5.952","64","10","1530"
"2021-04-13T12:50:48.698+08:00","11","true","10","10","10","87","11",,,"9","7.102","64","10","1531"
"2021-04-17T08:20:16.964+08:00","10","true","10","10","10","80","9",,,"10","7.184","64","10","1532"
"2021-04-17T08:56:51.008+08:00","10","true","10","10","10","58","9",,,"9","3.727","64","10","1533"
"2021-04-17T09:23:01.826+08:00","11","true","10","10","10","52","11",,,"9","4.583","64","10","1534"
"2021-04-17T09:24:32.910+08:00","10","true","10","9","10","53","11",,,"9","5.431","64","10","1535"
"2021-04-17T09:28:58.224+08:00","11","true","10","9","10","59","11",,,"9","4.665","64","10","1536"
"2021-04-17T09:49:38.910+08:00","11","true","10","9","10","53","9",,,"9","9.19","62","10","1537"
"2021-04-17T10:16:34.348+08:00","11","true","10","10","10","63","11","1.2966566666666666","103.77047666666667","9","39.157","62","10","1538"
"2021-04-17T10:50:12.592+08:00","11","true","10","10","10","59","11","1.2967233333333334","103.77047333333333","9","4.75","62","10","1539"
"2021-04-17T11:05:56.868+08:00","11","true","10","10","10","55","11","1.29665","103.770535","9","4.979","62","10","1540"
"2021-04-17T11:24:16.012+08:00","10","true","10","10","10","54","11","1.2966816666666667","103.77047333333333","9","5.178","62","10","1541"
"2021-04-17T11:40:32.200+08:00","10","true","10","10","10","61","11",,,"9","4.361","62","10","1542"
"2021-04-17T11:44:29.448+08:00","10","true","10","10","10","53","11","1.29668","103.77051333333333","9","5.295","62","10","1543"
"2021-04-17T12:09:15.776+08:00","11","true","10","10","10","61","11",,,"9","4.363","62","10","1544"
"2021-04-17T12:20:52.525+08:00","11","true","10","10","10","66","9","1.2965866666666668","103.77010833333334","9","6.37","62","10","1545"
"2021-04-17T12:44:19.552+08:00","11","true","10","10","10","56","9","1.2966533333333334","103.77024166666666","9","4.412","62","10","1546"
"2021-04-17T13:01:18.246+08:00","11","true","10","10","10","78","9","1.2966683333333333","103.77012166666667","9","5.002","62","10","1547"
"2021-04-17T13:18:01.273+08:00","11","true","10","10","10","53","9","1.2966283333333333","103.77009666666666","9","7.288","62","10","1548"
"2021-04-17T13:34:08.526+08:00","11","true","10","10","10","59","9","1.2965933333333333","103.77007","9","5.073","62","10","1549"
"2021-04-17T13:50:04.994+08:00","11","true","10","10","10","58","9","1.2964033333333334","103.77022666666667","9","6.856","62","10","1550"
"2021-04-17T14:05:35.120+08:00","10","true","10","10","10","55","11",,,"9","7.251","61","10","1551"
"2021-04-17T14:14:22.082+08:00","11","true","10","10","10","64","11","1.296745","103.77046666666666","9","8.098","61","10","1552"
"2021-04-17T14:29:35.628+08:00","11","true","10","10","10","60","11","1.2967583333333332","103.77046166666666","9","5.766","61","10","1553"
"2021-04-17T14:48:42.792+08:00","11","true","10","10","10","63","11","1.296745","103.77047","9","6.253","61","10","1554"
"2021-04-17T15:05:20.447+08:00","11","true","10","10","10","52","11","1.2966516666666665","103.77053166666667","9","3.948","61","10","1555"
"2021-04-17T15:24:31.522+08:00","11","true","10","10","10","62","11","1.296745","103.77047166666667","9","5.165","61","10","1556"
"2021-04-17T15:40:32.140+08:00","11","true","10","10","10","47","11","1.2967066666666667","103.770495","9","4.445","61","10","1557"
"2021-04-17T16:03:59.793+08:00","11","true","10","10","10","54","11","1.2967216666666666","103.770485","9","4.748","61","10","1558"
"2021-04-17T16:20:30.338+08:00","11","true","10","10","10","53","11","1.2967","103.77048666666667","9","5.835","61","10","1559"
"2021-04-17T16:36:54.075+08:00","11","true","10","10","10","55","11","1.2966983333333333","103.77050333333334","9","3.478","61","10","1560"
"2021-04-17T16:54:34.684+08:00","11","true","10","10","10","58","11","1.29668","103.770515","9","4.001","61","10","1561"
"2021-04-17T17:16:40.881+08:00","11","true","10","10","10","52","11","1.2966183333333334","103.770555","9","4.884","61","10","1562"
"2021-04-17T17:30:52.990+08:00","11","true","10","10","10","70","9","1.296775","103.77018833333334","9","27.557","61","10","1563"
"2021-04-17T17:45:41.711+08:00","11","true","10","10","10","78","9","1.297785","103.77104333333334","9","5.805","61","10","1564"
"2021-04-28T16:36:19.820+08:00","10","true","10","9","10","103","9",,,"10","7.899","61","10","1565"
"2021-04-28T17:05:19.160+08:00","10","true","10","9","10","81","9",,,"10","10.513","61","10","1566"
"2021-04-28T17:20:26.216+08:00","10","true","10","9","10","59","11","1.2970283333333334","103.77060166666666","9","5.89","61","10","1567"
"2021-04-28T17:36:16.058+08:00","10","true","10","9","10","63","9","1.2965433333333334","103.77007166666667","9","17.329","61","10","1568"
"2021-04-28T17:56:31.637+08:00","10","true","10","9","10","65","9","1.2965283333333333","103.77005833333334","9","6.6","61","10","1569"
"2021-04-28T18:11:45.696+08:00","10","true","10","9","10","64","9","1.2964633333333333","103.77005","9","5.273","61","10","1570"
"2021-04-28T18:26:56.217+08:00","10","true","10","9","10","61","9","1.296625","103.770085","9","5.105","61","10","1571"
"2021-04-28T18:42:09.430+08:00","10","true","10","9","10","67","9","1.296385","103.770065","9","8.255","61","10","1572"
"2021-04-28T18:57:21.204+08:00","10","true","10","9","10","65","9","1.2965066666666667","103.77018833333334","9","4.129","61","10","1573"
"2021-04-28T19:12:33.319+08:00","10","true","10","9","10","65","9",,,"9","4.788","61","10","1574"
"2021-04-28T20:13:10.117+08:00","10","true","10","9","10","62","9","1.2964583333333333","103.770015","9","6.463","61","10","1578"
"2021-04-28T20:28:21.369+08:00","10","true","10","9","10","62","9","1.2966066666666667","103.77006666666666","9","3.647","61","10","1579"
"2021-04-28T20:43:29.749+08:00","10","true","10","9","10","62","9","1.2965283333333333","103.77009833333334","9","3.381","61","10","1580"
"2021-04-28T20:58:55.584+08:00","10","true","10","9","10","69","9","1.2965783333333334","103.77012333333333","9","4.829","61","10","1581"
"2021-04-28T21:14:05.624+08:00","10","true","10","9","10","60","9","1.2966016666666667","103.770095","9","5.072","61","10","1582"
"2021-04-28T21:29:16.227+08:00","10","true","10","9","10","65","9","1.2964933333333333","103.77007","9","4.622","61","10","1583"
"2021-04-28T21:49:29.132+08:00","10","true","10","9","10","66","9","1.2972033333333333","103.77284166666666","9","5.258","60","10","1585"
"2021-04-30T12:58:04.964+08:00","10","true","10","9","10","113","9","1.2964816666666668","103.77003833333333","9","7.479","60","10","1586"
"2021-04-30T13:22:34.747+08:00","10","true","10","9","10","63","9","1.2964933333333333","103.77006166666666","9","5.112","60","10","1588"
