"time","fitbit.air-vel","fitbit.bodyPresence","fitbit.change","fitbit.clothing","fitbit.comfort","fitbit.heartRate","fitbit.indoorOutdoor","fitbit.lat","fitbit.lon","fitbit.met","fitbit.responseSpeed","fitbit.restingHR","fitbit.thermal","fitbit.voteLog"
"2021-04-08T12:31:31.808+08:00","11","true","11","10","10","98","9",,,"10","11.348","72","11","1277"
"2021-04-08T12:36:38.867+08:00","11","true","11","10","10","98","9",,,"10","6.872","72","11","1278"
"2021-04-08T12:54:13.708+08:00","11","true","10","10","10","97","9",,,"9","10.846","72","11","1279"
"2021-04-08T13:11:07.420+08:00","11","true","10","10","10","97","9",,,"9","7.703","72","11","1280"
"2021-04-08T13:30:43.472+08:00","11","true","10","10","10","93","9",,,"9","10.294","72","11","1281"
"2021-04-08T13:50:27.872+08:00","11","true","10","10","10","85","9",,,"9","19.378","72","11","1282"
"2021-04-08T14:08:27.377+08:00","11","true","10","10","10","92","9",,,"9","6.765","76","11","1283"
"2021-04-08T14:12:27.658+08:00","11","true","10","10","10","87","9",,,"9","11.146","76","11","1284"
"2021-04-08T14:28:28.561+08:00","11","true","10","10","10","91","9",,,"9","5.691","76","11","1285"
"2021-04-08T14:43:08.936+08:00","11","true","11","10","10","99","9",,,"10","6.34","75","10","1286"
"2021-04-08T15:17:20.157+08:00","11","true","11","10","10","122","9",,,"10","8.009","76","10","1287"
"2021-04-08T15:44:32.359+08:00","11","true","11","10","10","73","9",,,"10","9.669","76","11","1288"
"2021-04-08T16:00:15.137+08:00","11","true","10","10","10","100","9",,,"9","8.982","76","11","1289"
"2021-04-08T16:27:48.488+08:00","11","true","10","10","10","91","9",,,"8","8.385","76","11","1290"
"2021-04-08T16:45:04.184+08:00","11","true","10","10","9","91","9",,,"9","8.603","76","11","1291"
"2021-04-08T17:04:36.457+08:00","11","true","10","10","10","95","9",,,"9","8.506","76","11","1292"
"2021-04-08T17:28:54.635+08:00","11","true","10","10","10","88","9",,,"9","8.26","76","11","1293"
"2021-04-08T17:44:10.736+08:00","11","true","10","10","10","91","9",,,"9","7.563","76","11","1294"
"2021-04-08T18:05:36.813+08:00","11","true","11","10","10","87","9",,,"10","9.407","76","11","1295"
"2021-04-08T18:58:33.558+08:00","11","true","10","10","10","87","9",,,"9","8.916","75","10","1296"
"2021-04-08T19:24:14.150+08:00","11","true","10","10","10","92","9",,,"9","7.912","75","10","1297"
"2021-04-08T19:40:55.131+08:00","11","true","11","11","10","84","9",,,"9","9.579","75","11","1298"
"2021-04-08T19:56:25.175+08:00","10","true","11","11","10","85","11",,,"10","9.944","75","10","1299"
"2021-04-09T08:39:45.901+08:00","10","true","11","10","10","80","11",,,"10","9.331","75","10","1300"
"2021-04-09T09:13:08.552+08:00","10","true","10","11","10","85","11",,,"9","7.375","75","10","1301"
"2021-04-09T09:35:51.044+08:00","10","true","10","11","10","82","11",,,"9","7.068","75","10","1302"
"2021-04-09T09:52:16.731+08:00","10","true","10","11","10","83","11",,,"9","8.449","75","10","1303"
"2021-04-09T10:08:26.116+08:00","10","true","10","11","10","80","11",,,"9","10.258","75","10","1304"
"2021-04-09T10:22:11.996+08:00","10","true","10","11","10","78","11",,,"9","6.479","75","10","1305"
"2021-04-09T10:39:24.208+08:00","10","true","10","11","10","85","11",,,"9","7.021","75","10","1306"
"2021-04-09T10:57:52.139+08:00","11","true","11","10","10","103","9",,,"10","11.202","75","10","1307"
"2021-04-09T11:19:45.332+08:00","10","true","10","10","10","94","11",,,"9","11.419","75","10","1308"
"2021-04-09T11:48:15.516+08:00","10","true","10","11","10","97","11",,,"9","6.538","75","10","1309"
"2021-04-09T12:09:02.930+08:00","10","true","10","11","10","91","11",,,"9","6.415","75","10","1310"
"2021-04-09T12:40:31.236+08:00","10","true","11","11","10","82","11",,,"8","11.97","75","10","1311"
"2021-04-09T13:11:19.876+08:00","10","true","10","11","10","98","11",,,"9","131.286","75","10","1312"
"2021-04-09T13:12:12.397+08:00","10","true","10","11","10","90","11",,,"9","7.803","75","10","1313"
"2021-04-09T13:34:21.944+08:00","10","true","11","11","10","83","11",,,"9","5.632","75","10","1314"
"2021-04-09T14:18:20.959+08:00","10","true","10","11","10","80","11",,,"9","6.795","76","10","1315"
"2021-04-09T14:57:16.546+08:00","10","true","10","11","10","84","11",,,"9","5.567","76","10","1317"
"2021-04-09T15:24:19.220+08:00","11","true","11","10","10","86","9",,,"10","9.006","76","10","1318"
"2021-04-11T15:15:31.153+08:00","10","true","11","9","10","96","11",,,"10","9.396","76","11","1319"
"2021-04-11T15:32:24.502+08:00","10","true","10","9","10","104","11",,,"9","6.869","76","11","1320"
"2021-04-11T15:53:26.395+08:00","10","true","10","9","10","98","11",,,"9","5.829","76","11","1321"
"2021-04-11T16:14:43.575+08:00","10","true","10","9","10","98","11",,,"9","7.832","76","11","1322"
"2021-04-11T16:29:42.904+08:00","10","true","10","9","10","94","11",,,"9","10.683","76","11","1323"
"2021-04-11T16:48:14.703+08:00","10","true","10","9","10","103","11",,,"9","5.847","76","11","1324"
"2021-04-11T17:04:14.331+08:00","10","true","11","9","10","99","11",,,"10","7.586","76","11","1325"
"2021-04-11T17:21:27.536+08:00","10","true","10","9","10","94","11",,,"9","5.863","76","11","1326"
"2021-04-11T17:42:14.591+08:00","10","true","10","9","10","89","11",,,"9","6.737","76","11","1327"
"2021-04-11T18:00:29.516+08:00","10","true","11","9","10","101","11",,,"10","7.342","76","11","1328"
"2021-04-11T18:29:35.508+08:00","10","true","10","9","10","86","11",,,"9","13.487","76","11","1329"
"2021-04-11T19:03:02.865+08:00","10","true","10","9","10","96","11",,,"9","8.533","76","11","1330"
"2021-04-11T19:37:06.411+08:00","10","true","10","9","10","90","11",,,"9","6.433","76","11","1331"
