"time","fitbit.air-vel","fitbit.bodyPresence","fitbit.change","fitbit.clothing","fitbit.comfort","fitbit.heartRate","fitbit.indoorOutdoor","fitbit.lat","fitbit.lon","fitbit.met","fitbit.responseSpeed","fitbit.restingHR","fitbit.thermal","fitbit.voteLog"
"2021-03-16T13:18:44.802+08:00","11","true","10","10","10",,"11","1.2970483333333334","103.77100166666666","9","17.75","75","11","1167"
"2021-03-16T14:04:37.960+08:00","11","true","10","10","10","87","11",,,"9","25.899","75","10","1168"
"2021-03-16T14:39:21.559+08:00","11","true","10","10","10","94","11",,,"9","21.351","80","9","1169"
"2021-03-16T15:40:55.976+08:00","11","true","10","10","9","90","11","1.2975916666666667","103.77130666666666","9","19.991","80","9","1170"
"2021-03-16T16:17:20.176+08:00","11","true","11","10","10","86","11","1.297485","103.77075333333333","10","12.445","80","9","1171"
"2021-03-16T17:50:57.879+08:00","11","true","11","10","9","91","11","1.2976183333333333","103.77130166666667","10","13.226","80","9","1172"
"2021-03-17T11:01:34.928+08:00","11","true","11","9","10","97","11",,,"10","17.962","80","10","1173"
"2021-03-17T11:40:43.732+08:00","11","true","10","9","10","87","11",,,"9","17.217","80","9","1174"
"2021-03-17T14:00:28.640+08:00","10","true","11","9","10","123","11",,,"9","17.486","83","9","1176"
"2021-03-17T14:41:41.871+08:00","10","true","10","9","10","117","11",,,"9","13.161","83","10","1177"
"2021-03-17T15:28:37.937+08:00","10","true","10","9","10","100","11",,,"9","10.945","83","10","1178"
"2021-03-22T10:12:49.874+08:00","10","true","11","10","9","101","11","1.2970616666666666","103.77096166666666","10","14.417","83","11","1179"
"2021-03-22T10:42:28.231+08:00","11","true","10","10","10","92","11","1.2970283333333334","103.77095","9","11.312","83","11","1180"
"2021-03-22T12:01:01.683+08:00","10","true","10","10","10","84","11","1.2970966666666666","103.77101","9","16.473","85","10","1181"
"2021-03-22T12:44:44.508+08:00","11","true","10","10","10","84","11","1.2971366666666666","103.77087166666666","9","12.222","85","10","1182"
"2021-03-24T15:47:17.660+08:00","11","true","10","9","10","92","11",,,"9","13.83","83","9","1196"
"2021-03-24T16:13:01.484+08:00","11","true","10","9","10","87","11",,,"9","11.615","83","9","1197"
"2021-03-24T16:33:32.396+08:00","11","true","10","9","10","93","11",,,"9","8.048","83","9","1198"
"2021-03-24T17:03:41.467+08:00","11","true","10","9","10","87","11",,,"9","9.878","83","9","1199"
"2021-03-30T12:18:23.239+08:00","10","true","10","10","10","96","11","1.29756","103.77131","9","15.659","84","11","1201"
"2021-03-30T12:34:04.615+08:00","10","true","10","10","10","96","11","1.29767","103.771295","9","13.412","84","11","1202"
"2021-03-30T12:49:34.854+08:00","10","true","10","10","10","93","11","1.2975416666666666","103.77134","9","17.771","84","11","1203"
"2021-03-30T13:09:51.163+08:00","11","true","10","10","10","88","11","1.2975666666666665","103.77134166666667","9","27.388","86","10","1204"
"2021-03-30T13:24:47.732+08:00","10","true","10","10","10","93","11","1.2975483333333333","103.77136166666666","9","20.223","86","10","1205"
"2021-03-30T13:50:51.107+08:00","10","true","10","10","10","91","11","1.2975733333333332","103.77134833333334","9","13.527","85","10","1206"
"2021-03-30T14:18:20.461+08:00","10","true","10","10","10","88","11","1.2975733333333332","103.771345","9","8.894","85","10","1207"
"2021-03-30T14:40:19.464+08:00","10","true","10","10","10","94","11","1.2975416666666666","103.77133666666667","9","8.22","85","10","1208"
"2021-03-30T15:02:17.772+08:00","10","true","10","10","10","94","11","1.2975683333333334","103.77135166666666","9","12.607","85","10","1209"
"2021-03-30T15:15:59.181+08:00","10","true","10","10","10","87","11","1.297555","103.77134833333334","9","10.812","85","10","1210"
"2021-03-30T15:34:24.664+08:00","10","true","10","10","10","89","11","1.2975766666666666","103.77136166666666","9","20.084","84","9","1211"
"2021-03-31T16:26:08.272+08:00","11","true","10","10","10","94","11","1.29694","103.77019","9","15.125","84","10","1221"
"2021-03-31T16:47:45.075+08:00","11","true","10","10","10","95","11",,,"9","9.604","84","10","1222"
"2021-03-31T17:07:17.993+08:00","11","true","10","10","10","89","11","1.296845","103.77016666666667","9","19.238","84","10","1223"
"2021-04-05T09:48:50.966+08:00","11","true","10","10","10","107","11",,,"9","16.833","86","10","1224"
"2021-04-05T10:46:00.331+08:00","11","true","10","10","10","98","11",,,"9","11.101","86","10","1225"
"2021-04-05T11:06:31.115+08:00","11","true","10","10","10","94","11",,,"9","7.35","86","10","1226"
"2021-04-05T11:25:52.523+08:00","11","true","10","10","10","93","11",,,"9","10.119","86","10","1227"
"2021-04-05T12:09:57.132+08:00","11","true","11","10","10","86","11",,,"9","9.755","86","10","1228"
"2021-04-05T12:29:54.450+08:00","11","true","10","10","10","80","11",,,"9","11.772","86","10","1229"
"2021-04-05T12:51:11.628+08:00","11","true","10","10","10","81","11",,,"9","13.933","86","10","1230"
"2021-04-05T13:17:40.058+08:00","11","true","10","10","10","80","11",,,"9","12.608","86","10","1231"
"2021-04-05T13:38:07.832+08:00","11","true","10","10","10","80","11",,,"9","11.334","86","10","1232"
"2021-04-07T13:00:30.760+08:00","10","true","11","10","9","105","11",,,"10","10.733","85","11","1233"
"2021-04-07T13:20:19.299+08:00","11","true","11","10","9","100","11",,,"10","12.266","85","11","1234"
"2021-04-07T13:43:08.763+08:00","10","true","10","10","9","99","9",,,"9","14.544","85","11","1235"
"2021-04-07T14:36:24.324+08:00","11","true","10","10","10","98","11",,,"9","11.003","85","10","1236"
"2021-04-07T14:54:44.494+08:00","11","true","10","10","10","92","11",,,"9","13.877","85","10","1237"
"2021-04-07T14:55:17.640+08:00","11","true","10","10","10","94","11",,,"9","11.076","85","10","1238"
"2021-04-07T15:14:57.744+08:00","11","true","10","10","10","89","11","1.2970633333333332","103.77118333333334","9","10.83","85","10","1239"
"2021-04-07T15:33:13.456+08:00","11","true","10","10","10","92","11",,,"9","12.299","85","10","1240"
"2021-04-07T15:53:20.726+08:00","11","true","10","10","10","92","11",,,"9","10.828","85","10","1241"
