"time","fitbit.air-vel","fitbit.bodyPresence","fitbit.change","fitbit.clothing","fitbit.comfort","fitbit.heartRate","fitbit.indoorOutdoor","fitbit.lat","fitbit.lon","fitbit.met","fitbit.responseSpeed","fitbit.restingHR","fitbit.thermal","fitbit.voteLog"
"2021-03-31T17:12:15.076+08:00","11","true","10","11","10","63","11","1.2967616666666668","103.77041666666666","9","6.225","60","10","7"
"2021-03-31T17:25:45.048+08:00","10","true","10","11","10","86","11","1.2974633333333334","103.77117333333334","10","8.669","60","10","8"
"2021-03-31T17:30:18.029+08:00","11","true","10","11","10","104","11","1.2974633333333334","103.77117333333334","10","22.653","60","10",
"2021-04-07T15:52:01.059+08:00","11","true","10","10","9","92","9",,,"9","6.38","86","11","17"
"2021-04-07T16:03:15.560+08:00","10","true","10","10","10","82","9",,,"9","6.059","84","11","18"
"2021-04-07T16:21:29.046+08:00","11","true","10","10","9","81","9","1.29694","103.770475","9","5.879","83","11","19"
"2021-04-07T16:21:43.513+08:00","11","true","10","10","9","80","9","1.29694","103.770475","9","6.97","83","11","20"
"2021-04-07T16:22:05.220+08:00","11","true","10","10","9","78","11","1.29694","103.770475","9","4.903","83","11","21"
"2021-04-07T16:22:29.528+08:00","11","true","10","10","9","79","9","1.29694","103.770475","9","4.963","83","11","22"
"2021-04-07T16:23:51.400+08:00","11","true","10","10","9","85","9","1.29694","103.770475","9","4.668","83","11",
"2021-04-07T16:36:03.684+08:00","11","true","10","10","10","93","9","1.2966066666666667","103.77011833333333","9","5.521","83","11","24"
"2021-04-07T18:28:36.772+08:00","11","true","10","10","9","78","9","1.2965583333333335","103.76988666666666","9","4.832","78","11",
"2021-04-13T11:44:55.288+08:00","11","true","11","10","10","94","9","1.296915","103.77027666666666","10","8.195","78","11","42"
"2021-04-13T12:00:17.116+08:00","11","true","10","10","10","79","9","1.29695","103.77011166666666","9","6.974","78","11","43"
"2021-04-13T12:15:13.663+08:00","11","true","10","10","10","78","9","1.296905","103.7703","9","4.356","78","11","44"
"2021-04-13T12:30:16.460+08:00","10","true","10","10","10","95","9","1.2969133333333334","103.77026833333333","9","7.547","78","11","45"
"2021-04-13T12:45:12.364+08:00","10","true","10","10","10","93","9","1.2968633333333335","103.77024833333333","9","5.499","78","11","46"
"2021-04-13T13:00:14.142+08:00","10","true","10","10","9","98","9","1.296905","103.77030166666667","9","5.429","78","11","47"
"2021-04-13T13:15:17.533+08:00","11","true","10","10","9","90","9","1.2969133333333334","103.770295","9","7.332","78","11","48"
"2021-04-13T13:30:16.584+08:00","11","true","10","10","9","90","9","1.296915","103.77027333333334","9","7.411","78","11","49"
"2021-04-13T13:45:17.423+08:00","11","true","10","10","9","93","9","1.2969266666666668","103.77028666666666","9","4.628","78","11","50"
"2021-04-13T14:00:26.220+08:00","11","true","10","10","9","87","9","1.296915","103.77028166666666","9","5.17","77","11","51"
"2021-04-13T14:15:10.869+08:00","11","true","10","10","10","88","9","1.296915","103.770265","9","4.886","78","11","52"
"2021-04-13T14:30:06.720+08:00","11","true","10","10","10","91","9","1.296915","103.770275","9","25.01","78","11","53"
"2021-04-13T14:45:14.318+08:00","11","true","10","10","10","78","9","1.296915","103.77027666666666","9","5.455","78","11","54"
"2021-04-13T15:00:14.538+08:00","10","true","10","10","10","83","9","1.2969183333333334","103.77026666666667","9","6.205","78","11","55"
"2021-04-13T15:15:15.005+08:00","11","true","10","10","10","83","9","1.29692","103.77027333333334","9","6.956","78","10","56"
"2021-04-13T15:30:12.272+08:00","11","true","10","10","10","83","9","1.296915","103.770265","9","6.414","78","10","57"
"2021-04-13T15:45:12.072+08:00","11","true","10","10","9","82","9","1.29692","103.77026833333333","9","5.819","77","9","58"
"2021-04-13T16:00:22.368+08:00","11","true","10","10","10","73","9","1.29692","103.770255","9","5.677","77","10","59"
"2021-04-13T16:15:14.540+08:00","11","true","10","10","10","89","9","1.2969233333333334","103.770275","9","4.547","77","10","60"
"2021-04-13T16:30:09.875+08:00","11","true","10","10","10","81","9","1.2969116666666667","103.77025666666667","9","4.996","77","11","61"
"2021-04-13T16:45:12.348+08:00","11","true","10","10","10","81","9","1.29692","103.77027333333334","9","6.126","76","10","62"
